Name,Count_-6,Count_-2,Mean_-6,Mean_-2,Fold_change_-6_vs_-2,P_value_A_-6_vs_-2,Flag_A_-6_vs_-2
Unknown 266,3,3,21.4851738478443,20.6783319340234,0.806841913820982,0.273579488725547,0
Unknown 267,3,3,21.3542640200305,22.6813525947439,-1.32708857471339,0.44900299372672,0
Unknown 268,3,3,18.8126084727727,21.7920249372912,-2.97941646451846,0.195019239146951,0
Unknown 269,3,3,20.1172850411488,22.4601265854174,-2.34284154426861,0.399507800479476,0
Unknown 270,3,3,19.8654197230453,22.4603220945277,-2.59490237148241,0.338003445683398,0
Unknown 271,3,3,23.1272020768693,23.5163651071572,-0.389163030287968,0.668250992773488,0
Unknown 272,3,3,21.9466530590283,22.5197177695663,-0.573064710538006,0.407914736212185,0
Unknown 273,3,3,18.9406142116519,20.580376509776,-1.63976229812415,0.464721931308106,0
Unknown 274,3,3,24.4388320974585,25.227615942752,-0.788783845293448,0.395944192625332,0
Unknown 275,3,3,22.1461923414969,22.477029574984,-0.330837233487106,0.911560789778506,0
Unknown 276,3,3,24.2934453950982,25.3159630718364,-1.02251767673823,0.78087763238537,0
Unknown 277,3,3,19.7695478438762,20.5662906342484,-0.796742790372232,0.801885962976245,0
Unknown 278,3,3,19.6590239961838,21.9491623455203,-2.29013834933656,0.466409501113273,0
Unknown 279,3,3,21.5174601300697,22.3149570560701,-0.797496926000413,0.162545203808383,0
Unknown 280,3,3,18.4084687998001,20.0457814051555,-1.6373126053554,0.532551586093012,0
Unknown 281,3,3,21.150358965102,21.0882042599842,0.062154705117873,0.959230033471844,0
Unknown 282,3,3,19.8148524510657,19.3138534107158,0.500999040349921,0.89429612201702,0
Unknown 283,3,3,19.7297428252622,21.9214658871663,-2.19172306190414,0.487479861913526,0
Unknown 284,3,3,20.0201345176597,20.2045646883597,-0.184430170699951,0.950137036090015,0
Unknown 285,3,3,21.0941874497553,21.3646899065902,-0.270502456834915,0.928585657879989,0
Unknown 286,3,3,21.3389814470078,22.4129845341837,-1.07400308717598,0.761855293654534,0
Unknown 287,3,3,23.5992427799139,23.9874496656376,-0.38820688572369,0.35620274980311,0
Unknown 288,3,3,19.8336729786768,22.1106747644925,-2.27700178581573,0.440270708313599,0
Unknown 289,3,3,20.0930541572268,20.6394659705548,-0.546411813327985,0.859534388316875,0
Unknown 290,3,3,25.3241077314825,25.5950695853152,-0.270961853832684,0.105723201063806,0
Unknown 291,3,3,18.7058137305581,21.7155729627117,-3.00975923215366,0.240507451909468,0
Unknown 292,3,3,20.5445954684731,21.9925644253122,-1.44796895683907,0.380169719854181,0
Unknown 293,3,3,24.3458617104516,24.7301957363094,-0.384334025857818,0.126220781864804,0
Unknown 294,3,3,21.2173740174999,18.1095447935979,3.10782922390201,0.283971117333372,0
Unknown 295,3,3,25.5611174068506,25.9814904136823,-0.420373006831756,0.349234290784563,0
Unknown 296,3,3,22.3133332563476,22.3538989180552,-0.0405656617075749,0.900577088969342,0
Unknown 297,3,3,17.1632362896886,20.4113854922987,-3.24814920261006,0.338822356124342,0
Unknown 298,3,3,21.1693705013826,21.4784505216708,-0.309080020288132,0.391301587578492,0
Unknown 299,3,3,21.0519503930844,23.2074419612045,-2.15549156812015,0.290616788714083,0
Unknown 300,3,3,21.5619625618838,22.4182909524274,-0.856328390543588,0.377883265302478,0
Unknown 301,3,3,18.305969832876,17.1687972470741,1.13717258580194,0.664258360309351,0
Unknown 302,3,3,19.4913917358523,21.1662454277132,-1.67485369186089,0.454876791258579,0
Unknown 303,3,3,21.8508399429195,23.2421029469854,-1.39126300406582,0.225169846523026,0
Unknown 304,3,3,21.5014766236894,21.800688115507,-0.299211491817537,0.699263573014658,0
Unknown 305,3,3,24.4303646950879,23.771163849888,0.659200845199958,0.0947221449260247,0
Unknown 306,3,3,21.7649917812904,23.2439447382993,-1.47895295700888,0.208539901137314,0
Unknown 307,3,3,22.8143048541756,22.8649669615165,-0.0506621073408979,0.956065519142929,0
Unknown 308,3,3,22.234091351345,22.214409764614,0.019681586730993,0.986059621649967,0
Unknown 309,3,3,23.2964429065526,23.2639082711448,0.0325346354077709,0.964858566684502,0
Unknown 310,3,3,19.9022910059711,23.2787442469976,-3.37645324102642,0.349418830107367,0
Uracil,3,3,28.217642316134,27.816637815526,0.401004500608025,0.175845701441611,0
Uridine,3,3,26.9460185540622,26.5706473516591,0.37537120240308,0.204015423114777,0
