Name,Count_pre,Count_2,Count_4,Count_6,Count_8,Count_10,Mean_pre,Mean_2,Mean_4,Mean_6,Mean_8,Mean_10,Fold_change_pre_vs_2,Fold_change_pre_vs_4,Fold_change_pre_vs_6,Fold_change_pre_vs_8,Fold_change_pre_vs_10,Fold_change_2_vs_4,Fold_change_2_vs_6,Fold_change_2_vs_8,Fold_change_2_vs_10,Fold_change_4_vs_6,Fold_change_4_vs_8,Fold_change_4_vs_10,Fold_change_6_vs_8,Fold_change_6_vs_10,Fold_change_8_vs_10,P_value_A_pre_vs_2,P_value_A_pre_vs_4,P_value_A_pre_vs_6,P_value_A_pre_vs_8,P_value_A_pre_vs_10,P_value_A_2_vs_4,P_value_A_2_vs_6,P_value_A_2_vs_8,P_value_A_2_vs_10,P_value_A_4_vs_6,P_value_A_4_vs_8,P_value_A_4_vs_10,P_value_A_6_vs_8,P_value_A_6_vs_10,P_value_A_8_vs_10,Flag_A_pre_vs_2,Flag_A_pre_vs_4,Flag_A_pre_vs_6,Flag_A_pre_vs_8,Flag_A_pre_vs_10,Flag_A_2_vs_4,Flag_A_2_vs_6,Flag_A_2_vs_8,Flag_A_2_vs_10,Flag_A_4_vs_6,Flag_A_4_vs_8,Flag_A_4_vs_10,Flag_A_6_vs_8,Flag_A_6_vs_10,Flag_A_8_vs_10
Unknown 036,6,6,6,5,5,6,26.9568338978958,26.6607049744587,26.0294842344567,27.3063751830642,26.3270741682891,26.4851975360236,0.296128923437124,0.927349663439127,-0.34954128516836,0.629759729606675,0.471636361872172,0.631220740002004,-0.645670208605484,0.333630806169552,0.175507438435048,-1.27689094860749,-0.297589933832452,-0.455713301566956,0.979301014775036,0.821177647040532,-0.158123367734504,0.692170280870301,0.220668581559707,0.656026846046549,0.424133232103521,0.529224541785171,0.401064994375063,0.412658925481021,0.670691490134506,0.814315776306681,0.111228120511627,0.704395808163222,0.543126406279578,0.237288605037779,0.299243875076379,0.840090224203568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 037,6,6,6,5,5,6,22.9730457878231,23.0424615470846,23.0310182870749,23.2636321722872,23.5566468949171,23.145728979257,-0.0694157592614175,-0.0579724992517576,-0.290586384464078,-0.583601107093962,-0.17268319143384,0.0114432600096599,-0.22117062520266,-0.514185347832544,-0.103267432172423,-0.23261388521232,-0.525628607842204,-0.114710692182083,-0.293014722629884,0.117903193030237,0.410917915660121,0.842200054128582,0.867936892139154,0.429299861037091,0.118456204759501,0.621075891178743,0.973810124336695,0.546502169334331,0.166894503485051,0.767202733663435,0.526088304688683,0.157967778429378,0.742322657264791,0.445250814605272,0.747289481056435,0.266358436808795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 038,6,6,6,5,5,6,22.2731778880553,21.1548360648977,22.2333079704467,21.20277900059,21.8005077814118,22.4477416422957,1.11834182315764,0.039869917608609,1.07039888746529,0.472670106643495,-0.174563754240395,-1.07847190554903,-0.0479429356923475,-0.645671716514141,-1.29290557739803,1.03052896985668,0.432800189034886,-0.214433671849005,-0.597728780821793,-1.24496264170568,-0.64723386088389,0.0717744632284062,0.947281417988973,0.0987389968134312,0.45706249140021,0.772357885836017,0.0818932259781743,0.939571502066996,0.311752498621871,0.0391890540933182,0.111319536856208,0.495548501547156,0.722418249924193,0.369003203882084,0.0568655093018043,0.310604716708967,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
Unknown 039,6,6,6,5,5,6,22.5258596513334,22.8119548347779,23.0476338964469,23.0095351971353,23.0321444789041,23.0142422926125,-0.286095183444498,-0.521774245113416,-0.483675545801827,-0.506284827570649,-0.488382641279028,-0.235679061668918,-0.197580362357328,-0.220189644126151,-0.20228745783453,0.0380986993115897,0.0154894175427671,0.0333916038343887,-0.0226092817688226,-0.00470709547720105,0.0179021862916215,0.234349379612922,0.0349393197072683,0.0601146903928277,0.0497524083084318,0.0473081010577659,0.325281050031319,0.43025854653064,0.380041407978447,0.39742363938839,0.878460817018419,0.950417517011347,0.888206747193869,0.930752409175172,0.984923033757089,0.942707176088444,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0
Unknown 040,6,6,6,5,5,6,22.1190255586206,21.8000501975911,18.9393434775746,20.6874595529847,20.9216144147008,19.5803575333655,0.318975361029469,3.17968208104598,1.43156600563595,1.1974111439198,2.53866802525514,2.86070672001651,1.11259064460648,0.878435782890335,2.21969266422567,-1.74811607541004,-1.98227093712618,-0.641014055790841,-0.234154861716142,1.10710201961919,1.34125688133534,0.742952280689066,0.00262941754357529,0.167428312138091,0.245793012742704,0.0135246154480839,0.00604296089273129,0.280057715338598,0.391869883488988,0.0288029717669547,0.0945151036015425,0.0597094200365466,0.511113162779406,0.825962447237685,0.282387612591577,0.194939291886037,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
Unknown 041,6,6,6,5,5,6,24.9391625214953,25.0507368207134,25.2510763169173,25.5704253763457,26.0607441118839,26.008790773065,-0.111574299218059,-0.311913795422015,-0.631262854850345,-1.12158159038861,-1.06962825156967,-0.200339496203956,-0.519688555632285,-1.01000729117055,-0.958053952351609,-0.31934905942833,-0.809667794966593,-0.757714456147653,-0.490318735538263,-0.438365396719323,0.0519533388189402,0.651573997084188,0.212407438307262,0.0202167886702263,0.000152636030898014,0.000152225866222914,0.419353921581716,0.0522593055490795,0.000493688116461362,0.000521143196101123,0.223194866357911,0.00378292122549411,0.00438044352732367,0.0777321199209417,0.0983336087588224,0.840867591790507,0,0,-1,-1,-1,0,0,-1,-1,0,-1,-1,0,0,0
Unknown 042,6,6,6,5,5,6,25.1821260453305,24.6497075655953,25.242730988729,25.149898580003,24.8503552749246,25.1206274450688,0.532418479735128,-0.0606049433985234,0.0322274653274981,0.331770770405843,0.0614986002616149,-0.593023423133651,-0.50019101440763,-0.200647709329285,-0.470919879473513,0.0928324087260215,0.392375713804366,0.122103543660138,0.299543305078345,0.0292711349341168,-0.270272170144228,0.218755783136425,0.887153195664463,0.942634486521455,0.461010711249698,0.885501203295799,0.172117682894213,0.269342449070326,0.654712430710452,0.275275777873761,0.835845992493169,0.384217181618671,0.775071280428831,0.523454212929659,0.947888517561236,0.547488683413832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 043,6,6,6,5,5,6,22.7240172643657,23.2340042032727,22.807160324902,22.5053058498374,22.7360815143643,22.426991818372,-0.509986938906955,-0.0831430605362975,0.218711414528322,-0.0120642499985699,0.297025445993718,0.426843878370658,0.728698353435277,0.497922688908385,0.807012384900673,0.301854475064619,0.0710788105377276,0.380168506530016,-0.230775664526892,0.0783140314653963,0.309089695992288,0.347700357076775,0.877378827086863,0.699092905972811,0.982965759447789,0.582446423435095,0.430793160338895,0.203798268574243,0.381518746018577,0.141899396736983,0.594144629834596,0.899909861952996,0.4823691416668,0.696172513599917,0.889786934665328,0.585379775732093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 044,6,6,6,5,5,6,20.7931643033731,21.6950270317291,20.4740203043378,20.6338792459008,20.1317492808651,20.0528308254579,-0.901862728355933,0.319143999035337,0.159285057472314,0.661415022508031,0.740333477915222,1.22100672739127,1.06114778582825,1.56327775086396,1.64219620627116,-0.159858941563023,0.342271023472694,0.421189478879885,0.502129965035717,0.581048420442908,0.0789184554071909,0.314635788653119,0.719819571613407,0.864341709775144,0.479927945017071,0.407729596100459,0.176607068341961,0.260397553285214,0.101696757360321,0.0727721341305818,0.863857969878372,0.713789612447919,0.636223642161782,0.606862304372731,0.534453747844772,0.932527521165747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 045,6,6,6,5,5,6,19.3431408255343,18.877444232969,18.0934295154492,20.7282180510356,18.2517021852628,19.5399211377197,0.465696592565333,1.24971131008507,-1.38507722550134,1.09143864027152,-0.196780312185385,0.784014717519735,-1.85077381806667,0.62574204770619,-0.662476904750719,-2.63478853558641,-0.158272669813545,-1.44649162227045,2.47651586577286,1.18829691331596,-1.28821895245691,0.706443589511479,0.315952967400583,0.289783245868473,0.402386352081417,0.873419778941916,0.526998347794593,0.160444651704759,0.629715551199451,0.592592507124451,0.0495639118267716,0.902750043212572,0.247196555002389,0.0753160770585236,0.36249776922017,0.324179809029961,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
Unknown 046,6,6,6,5,5,6,22.7164114633415,23.1364366370656,22.8918086300161,23.0744691349054,22.8066913170576,22.2632784770319,-0.420025173724046,-0.175397166674575,-0.35805767156392,-0.0902798537160869,0.453132986309658,0.244628007049471,0.061967502160126,0.329745320007959,0.873158160033704,-0.182660504889345,0.0851173129584879,0.628530152984233,0.267777817847833,0.811190657873578,0.543412840025745,0.273511680644857,0.644522523890967,0.371706959493656,0.820608453901038,0.238295181877637,0.520657717233306,0.876280038172169,0.410198729786048,0.0277323250369007,0.646849894868076,0.830698036745537,0.105782673662054,0.520964701278048,0.0491351511396829,0.179174962218658,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Unknown 047,6,6,6,5,5,6,21.6525274604156,21.4322807351252,22.1960225733903,21.0588824207819,22.1861194592867,22.4628463239619,0.220246725290437,-0.543495112974682,0.593645039633728,-0.533591998871046,-0.810318863546286,-0.763741838265119,0.373398314343291,-0.753838724161483,-1.03056558883672,1.13714015260841,0.00990311410363631,-0.266823750571604,-1.12723703850477,-1.40396390318001,-0.27672686467524,0.734128742755489,0.404443204831349,0.385501567328512,0.434782931975094,0.217324084427427,0.24421048574889,0.583627964760909,0.272442517477317,0.1196832734547,0.102382473386824,0.988370502667273,0.680879336690642,0.120214795114399,0.0463098297326073,0.68423438491908,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
Unknown 048,6,6,6,5,5,6,20.5292603739208,21.0493407521102,21.8430534901295,21.3263624532415,21.0200991154456,20.7729139422245,-0.520080378189348,-1.31379311620864,-0.797102079320709,-0.490838741524779,-0.243653568303696,-0.793712738019288,-0.27702170113136,0.0292416366645689,0.276426809885653,0.516691036887927,0.822954374683857,1.07013954790494,0.306263337795929,0.553448511017013,0.247185173221084,0.284350715478804,0.0101436023419114,0.121926394750933,0.334411420628336,0.613104401674079,0.106904789831198,0.583747280525763,0.953754387541832,0.56645472789738,0.310014675980386,0.110780959708824,0.0327827004983581,0.562064168187028,0.277506141424452,0.624716884074967,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
Unknown 049,6,6,6,5,5,6,22.9763441632723,22.9991960825676,23.3869003033487,23.2819652098523,23.5632821669141,23.5477631393655,-0.0228519192953094,-0.410556140076384,-0.305621046579965,-0.586938003641759,-0.571418976093199,-0.387704220781075,-0.282769127284656,-0.564086084346449,-0.548567056797889,0.104935093496419,-0.176381863565375,-0.160862836016815,-0.281316957061794,-0.265797929513234,0.0155190275485602,0.921500160552557,0.0848565693824731,0.215249807273424,0.0215117930653566,0.0191367163731744,0.102708311457551,0.250613335331943,0.0266221132851366,0.0239806387755531,0.666639236918917,0.47038320947481,0.489721604932226,0.273298099503135,0.279522244120228,0.949120335881934,0,0,0,-1,-1,0,0,-1,-1,0,0,0,0,0,0
Unknown 050,6,6,6,5,5,6,21.5261482430662,21.2444863807945,22.0782902589479,21.8832586227636,21.4347347801207,21.0319699438779,0.281661862271704,-0.552142015881724,-0.357110379697374,0.0914134629455567,0.494178299188363,-0.833803878153429,-0.638772241969079,-0.190248399326148,0.212516436916658,0.19503163618435,0.643555478827281,1.04632031507009,0.448523842642931,0.851288678885737,0.402764836242806,0.630515850456971,0.34856641738781,0.561303903375661,0.881453685775675,0.400747083377968,0.161041942761231,0.301969190846613,0.756445146865446,0.7164203736277,0.750533432944535,0.298432727199365,0.0815783804535168,0.485427915751902,0.172058850649386,0.512706365769982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 051,6,6,6,5,5,6,20.8942749441416,21.0855221950661,21.1820042188044,20.8685607171479,21.0417618474431,20.9910571411576,-0.191247250924469,-0.287729274662787,0.0257142269937596,-0.147486903301427,-0.0967821970159051,-0.0964820237383179,0.216961477918229,0.0437603476230422,0.0944650539085643,0.313443501656547,0.14024237136136,0.190947077646882,-0.173201130295187,-0.122496424009665,0.0507047062855221,0.603811753387558,0.436370932073382,0.946832103768522,0.70246736094691,0.792485759017899,0.793113941933694,0.574749165787066,0.909652921371628,0.797338575600396,0.419038961598213,0.716399845164519,0.604377115858854,0.667672604998498,0.750942807150901,0.895396620165729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 052,6,6,6,5,5,6,23.7719109384461,23.8704596523007,23.8431712727844,24.140377586229,23.6651328413732,23.8359533029402,-0.0985487138546226,-0.0712603343383584,-0.368466647782881,0.106778097072912,-0.0640423644941528,0.0272883795162642,-0.269917933928259,0.205326810927534,0.0345063493604698,-0.297206313444523,0.17803843141127,0.00721796984420564,0.475244744855793,0.304424283288729,-0.170820461567065,0.756060468642367,0.822189399657872,0.272907249675199,0.748273584951866,0.839928648137309,0.931393664761548,0.419554673474732,0.538186989591813,0.913314359558434,0.374703517569697,0.593202072717611,0.981831153978877,0.178181758868045,0.363381694885215,0.608196764397134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 053,6,6,6,5,5,6,22.1252179521058,22.8168226603218,22.4418556098467,22.5709093206334,22.4976731883146,22.3002032172233,-0.691604708215998,-0.316637657740856,-0.445691368527569,-0.372455236208818,-0.174985265117442,0.374967050475142,0.245913339688428,0.319149472007179,0.516619443098556,-0.129053710786714,-0.0558175784679626,0.141652392623413,0.0732361323187511,0.270706103410127,0.197469971091376,0.016363604960892,0.25207102465253,0.12776002352414,0.200303168200912,0.523351102519226,0.177015949831799,0.39385368241014,0.270600086251529,0.0666814794264756,0.65299588390545,0.845588633333196,0.604963593609731,0.806768334286215,0.348594720270921,0.492537139255172,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 054,6,6,6,5,5,6,22.0748061607748,22.824306939898,22.4659142480891,22.5786796856466,22.5020007463309,22.4355777274346,-0.74950077912327,-0.391108087314347,-0.503873524871857,-0.42719458555619,-0.360771566659853,0.358392691808923,0.245627254251414,0.32230619356708,0.388729212463417,-0.11276543755751,-0.0360864982418434,0.0303365206544939,0.0766789393156664,0.143101958212004,0.0664230188963373,0.00338299501685961,0.105826941416484,0.049540272098005,0.0927645508333775,0.134408234835577,0.136893792603876,0.325537921874464,0.199807398964563,0.107868219006209,0.649481786735167,0.88416988931805,0.897788803992979,0.767074396150835,0.564552467238252,0.788673046765606,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 055,6,6,6,5,5,6,20.9878588957119,22.0257730800779,21.0638179673088,21.4951375147722,21.5542166049964,21.4488825113535,-1.03791418436597,-0.0759590715968415,-0.507278619060248,-0.566357709284478,-0.461023615641587,0.961955112769125,0.530635565305719,0.471556475081488,0.57689056872438,-0.431319547463406,-0.490398637687637,-0.385064544044745,-0.0590790902242304,0.0462550034186613,0.105334093642892,0.0022533560192949,0.807450053493472,0.12843404510708,0.0912320392258881,0.146549089174502,0.00420960267456493,0.112452075514727,0.156429613069803,0.0721781561771149,0.193586301567068,0.141106793092538,0.222641215001241,0.862582830232431,0.887431985436637,0.747369460167254,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Unknown 056,6,6,6,5,5,6,22.1283791091428,22.131814116424,21.8623528907535,21.7534914099782,21.7965746049843,21.529414122293,-0.00343500728121882,0.266026218389282,0.374887699164507,0.331804504158463,0.598964986849715,0.269461225670501,0.378322706445726,0.335239511439681,0.602399994130934,0.108861480775225,0.0657782857691807,0.332938768460433,-0.0430831950060444,0.224077287685208,0.267160482691253,0.991282496339312,0.400484411055923,0.261033127776451,0.318654242342951,0.0648017961765588,0.394507223997727,0.256787909703139,0.313759709545881,0.0633709209523618,0.741532433347945,0.841936192905877,0.294420577723965,0.900459906998384,0.49856276259868,0.420546617602111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 057,6,6,6,5,5,6,21.292355248608,21.5342144159117,21.1125455224099,21.3640411651605,21.4066283055139,21.269489305519,-0.241859167303716,0.179809726198101,-0.0716859165525072,-0.114273056905866,0.0228659430890161,0.421668893501817,0.170173250751208,0.12758611039785,0.264725110392732,-0.251495642750609,-0.294082783103967,-0.156943783109085,-0.0425871403533584,0.0945518596415234,0.137138999994882,0.474450232177593,0.594132435983258,0.839136745320263,0.746385690426891,0.945838196435916,0.21663410745004,0.630473568431322,0.718097700956336,0.434116852768871,0.478201338694962,0.407718156319138,0.64165970184443,0.908055265911583,0.788949530314246,0.698044899362959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 058,6,6,6,5,5,6,22.0883848218954,21.8909283841642,21.6161018529629,21.9495435019104,21.5593340401996,21.485729417577,0.19745643773113,0.472282968932518,0.138841319984962,0.529050781695734,0.602655404318355,0.274826531201388,-0.058615117746168,0.331594343964603,0.405198966587225,-0.333441648947556,0.0567678127632156,0.130372435385837,0.390209461710771,0.463814084333393,0.0736046226226215,0.554762041573885,0.163811128416771,0.691611501133275,0.137923404297727,0.0787471529552915,0.412408839041418,0.866851162368107,0.346647381137618,0.230117311584035,0.344010309052521,0.871008091453121,0.696040988450116,0.290026057507757,0.191370940518233,0.833274528573242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 059,6,6,6,5,5,6,23.1742396944077,22.7526354885339,22.7326331053661,22.9245399842404,22.3717497982442,22.5514667791394,0.421604205873852,0.441606589041619,0.249699710167334,0.802489896163515,0.622772915268335,0.0200023831677676,-0.171904495706517,0.380885690289663,0.201168709394484,-0.191906878874285,0.360883307121895,0.181166326226716,0.55279018599618,0.373073205101001,-0.179716980895179,0.29865348035997,0.276765139942296,0.554638575536068,0.0648484040431215,0.128982044338082,0.960285965773608,0.683695168067725,0.369454835192572,0.61730323093948,0.649350245708312,0.394773624744774,0.652577215654484,0.215406527134553,0.379214608705495,0.6701933358634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 060,6,6,6,5,5,6,25.3387194402992,24.8993829287898,24.7993271414259,25.1431006509818,24.5547334067921,24.7117003146324,0.439336511509381,0.539392298873253,0.195618789317383,0.783986033507105,0.627019125666756,0.100055787363871,-0.243717722191999,0.344649521997724,0.187682614157374,-0.34377350955587,0.244593734633852,0.0876268267935032,0.588367244189723,0.431400336349373,-0.156966907840349,0.224416747429661,0.138408601026975,0.602056561689603,0.0435755328741315,0.0870988039938669,0.779308959709532,0.516480347736228,0.360711657752415,0.599796656300895,0.361915405889715,0.514985464241573,0.806106948934884,0.140025073888365,0.254595717759058,0.675376356244221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Unknown 061,6,6,6,5,5,6,27.0673308446689,26.9509585169986,26.8793740779932,26.9643640140418,26.8375460221006,26.7281424059778,0.116372327670369,0.187956766675718,0.102966830627093,0.229784822568309,0.339188438691139,0.0715844390053491,-0.0134054970432764,0.11341249489794,0.222816111020769,-0.0849899360486255,0.0418280558925908,0.15123167201542,0.126817991941216,0.236221608064046,0.10940361612283,0.624086994142085,0.430240700238758,0.679099016318027,0.358827716522369,0.159741842860497,0.762755977568775,0.95698146914415,0.648741985206085,0.350840525464749,0.732625435866617,0.866369607340445,0.524830647888713,0.625879794011196,0.345731619865131,0.660323544712881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 062,6,6,6,5,5,6,26.9413974961671,26.3256536930559,27.4999313478466,25.5437726563035,27.1631835070052,27.1547595728322,0.615743803111243,-0.558533851679485,1.39762483986363,-0.221786010838045,-0.213362076665074,-1.17427765479073,0.781881036752385,-0.837529813949288,-0.829105879776318,1.95615869154311,0.33674784084144,0.345171775014411,-1.61941085070167,-1.6109869165287,0.0084239341729706,0.414258529642202,0.458478138355231,0.0836925352394878,0.778033482495769,0.776097552725321,0.125227252038275,0.324271522457611,0.291643188199542,0.273945230503107,0.018116483615831,0.668946544032602,0.645828511552231,0.0564717509417945,0.0480555906818999,0.991451434057158,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0
Unknown 063,6,6,6,5,5,6,22.6582282170091,22.6714767677989,22.946457009837,22.6528897014003,22.8247478765695,22.9152521323671,-0.0132485507897897,-0.288228792827852,0.00533851560882326,-0.166519659560411,-0.257023915358005,-0.274980242038062,0.018587066398613,-0.153271108770621,-0.243775364568215,0.293567308436675,0.121709133267441,0.0312048774698468,-0.171858175169234,-0.262362430966828,-0.0905042557975939,0.98343407081345,0.652064029063279,0.993634981862973,0.803597190095752,0.68751319552618,0.667019575489257,0.977841724190905,0.818925277226825,0.702791641797979,0.661443059187488,0.855725523586445,0.960994997722344,0.805880756376362,0.695420831817243,0.892437926944082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 064,6,6,6,5,5,6,21.7009441772301,21.7864190834086,21.475444887973,21.205397665155,21.2200455445254,21.1430586589638,-0.0854749061784901,0.225499289257069,0.495546512075041,0.480898632704641,0.557885518266261,0.310974195435559,0.581021418253531,0.566373538883131,0.643360424444751,0.270047222817972,0.255399343447571,0.332386229009192,-0.0146478793704006,0.0623390061912197,0.0769868855616203,0.853601248488985,0.627022148662902,0.312066990068394,0.326328235679174,0.234305532735949,0.503606395211162,0.23751250915377,0.249254773066674,0.171966701659177,0.579252031477674,0.599892304336699,0.474937900855691,0.97696372442575,0.89788262930533,0.874078924889241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 065,6,6,6,5,5,6,21.7783745507016,21.265511469449,21.2430958635947,21.3546129183625,21.3025530495063,21.3642971280324,0.51286308125259,0.535278687106899,0.423761632339122,0.475821501195298,0.414077422669216,0.0224156058543095,-0.0891014489134676,-0.0370415800572914,-0.098785658583374,-0.111517054767777,-0.0594571859116009,-0.121201264437683,0.0520598688561762,-0.00968420966990635,-0.0617440785260825,0.0867555298618231,0.0744970568000825,0.172958590379687,0.127591351668287,0.162878281992597,0.938711022755521,0.770895236016673,0.903582201924633,0.734970608498073,0.71563017013704,0.845860636887198,0.678055582034014,0.870529324031041,0.974731806084141,0.840014851420712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 066,6,6,6,5,5,6,22.0464580163421,21.8879983542469,21.8662997448564,21.4862789083486,21.3532416557121,21.5173522040043,0.158459662095169,0.18015827148573,0.560179107993488,0.693216360629989,0.529105812337779,0.0216986093905618,0.401719445898319,0.534756698534821,0.37064615024261,0.380020836507757,0.513058089144259,0.348947540852048,0.133037252636502,-0.0310732956557089,-0.164110548292211,0.595645584642357,0.546580602689247,0.0811440339642106,0.0332787221314072,0.0838801033691117,0.941925651145107,0.205034447319454,0.0951412277518596,0.219636033368829,0.229872136562331,0.108651872565838,0.247107979403927,0.683902790245621,0.920769252775225,0.60024124856091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Unknown 067,6,6,6,5,5,6,22.921704883584,23.8448554479062,22.9058585808331,22.626903820779,22.2074300862738,22.112006982882,-0.923150564322224,0.0158463027508731,0.294801062804989,0.714274797310132,0.809697900701956,0.938996867073097,1.21795162712721,1.63742536163236,1.73284846502418,0.278954760054116,0.698428494559259,0.793851597951083,0.419473734505143,0.514896837896966,0.0954231033918234,0.118641058071463,0.978149763746253,0.627826231020702,0.244946047484955,0.168957764162401,0.112713469307126,0.0524815958152424,0.0110195994256441,0.00532051572807331,0.646354772901243,0.255321080190371,0.177170939777277,0.509738392499141,0.399186676305279,0.875072182649958,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Unknown 068,6,6,6,5,5,6,22.4830153475004,21.3656698252846,22.8153221096646,21.3798714809143,22.1387017784093,22.4464646497046,1.1173455222158,-0.332306762164169,1.10314386658605,0.344313569091096,0.0365506977957892,-1.44965228437997,-0.0142016556297442,-0.773031953124701,-1.08079482442001,1.43545062875022,0.676620331255265,0.368857459959958,-0.758830297494956,-1.06659316879026,-0.307762871295306,0.320751469384916,0.765917864638756,0.349470965666919,0.768661780923383,0.973856144148501,0.200353695703091,0.990313044274205,0.510359469736111,0.336561819113449,0.225929901837621,0.564138181942682,0.741095078527886,0.535944710701969,0.365423430699485,0.792593588900964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 069,6,6,6,5,5,6,23.8801645082533,22.5154611830836,22.4580999501587,22.0462910445112,22.0009939851442,22.1937920958987,1.36470332516974,1.4220645580946,1.83387346374208,1.87917052310912,1.68637241235459,0.0573612329248689,0.469170138572341,0.514467197939386,0.321669087184851,0.411808905647472,0.457105965014517,0.264307854259982,0.0452970593670443,-0.14750105138749,-0.192798110754534,0.000214601922989971,0.000132180554714041,8.23924023077272e-06,5.71461251521584e-06,1.39679120916978e-05,0.859530271225087,0.174611262772254,0.137884588999537,0.325112971651874,0.231670958143379,0.18559399615346,0.417465962692079,0.898471497843382,0.664810936785465,0.571624751766035,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Unknown 070,6,6,6,5,5,6,23.1455540707703,23.4796248419622,23.6744504304288,23.1146853260487,23.5666265578817,22.0434846700412,-0.33407077119189,-0.528896359658507,0.0308687447216265,-0.421072487111363,1.10206940072917,-0.194825588466617,0.364939515913516,-0.0870017159194738,1.43614017192106,0.559765104380133,0.107823872547144,1.63096576038768,-0.45194123183299,1.07120065600755,1.52314188784054,0.629731147911483,0.446738253064974,0.96604973111683,0.562696402809387,0.119039469564367,0.778289976771559,0.615629404296507,0.904524206223191,0.0452896396179094,0.442651740601336,0.881833738523387,0.0243718941082433,0.552026885422499,0.147328539865472,0.0430891912994657,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Unknown 071,6,6,6,5,5,6,23.1497083081648,24.8445366415255,22.7689408812783,23.6709238183001,23.5585658545769,25.4895058043505,-1.69482833336077,0.380767426886454,-0.521215510135281,-0.408857546412126,-2.33979749618571,2.07559576024722,1.17361282322549,1.28597078694864,-0.644969162824939,-0.901982937021735,-0.789624973298579,-2.72056492307216,0.112357963723156,-1.81858198605043,-1.93093994977358,0.247643803616999,0.792746661904115,0.731769688019654,0.787936358196533,0.114289525597082,0.159279908655985,0.442186380361053,0.400244266423834,0.656654172923149,0.553898667380519,0.604056163355621,0.0684165676820473,0.943542961118217,0.237158161088265,0.210143429488232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 072,6,6,6,5,5,6,22.6759498210063,24.0977875033136,21.6915420754171,23.3402325684099,23.6183269778353,24.2998303805278,-1.42183768230736,0.984407745589166,-0.6642827474036,-0.942377156829021,-1.62388055952157,2.40624542789653,0.757554934903759,0.479460525478338,-0.202042877214215,-1.64869049299277,-1.92678490241819,-2.60828830511074,-0.278094409425421,-0.959597812117973,-0.681503402692552,0.352224165361612,0.517821976753138,0.676667190250214,0.554751387825366,0.289153760177086,0.120596143973674,0.634541740263434,0.763249022845342,0.894023174318859,0.304542261203641,0.23176736672624,0.0936560709707937,0.867080773866553,0.547587629306626,0.66880359443691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 073,6,6,6,5,5,6,20.6566198296085,21.5812201538525,19.6680244962602,20.5899276020504,21.5781189349623,22.1098943763716,-0.924600324244043,0.988595333348265,0.0666922275581356,-0.921499105353835,-1.45327454676314,1.91319565759231,0.991292551802179,0.0031012188902082,-0.528674222519097,-0.921903105790129,-1.9100944387021,-2.4418698801114,-0.98819133291197,-1.51996677432128,-0.531775441409305,0.444315173170214,0.413783018163057,0.95782276834639,0.467070143557466,0.232811967347629,0.119606099149109,0.434360840351816,0.998037777620328,0.660707321770603,0.466876743940786,0.137658085428037,0.0499234176991424,0.455369146419419,0.234081361331417,0.673737808910078,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
