Name,Count_-6,Count_-2,Mean_-6,Mean_-2,Fold_change_-6_vs_-2,P_value_A_-6_vs_-2,Flag_A_-6_vs_-2
Unknown 263,16,16,23.5218484834626,23.3387125084616,0.18313597500104,0.424085303588448,0
Unknown 264,16,16,20.2463260324515,20.3280219744665,-0.0816959420150241,0.928396244342508,0
Unknown 265,16,16,23.205886179936,23.0638011437337,0.142085036202293,0.804799418587118,0
Unknown 266,16,16,21.2651413509931,21.2555943924861,0.00954695850702691,0.969574923703066,0
Unknown 267,16,16,22.1815731197565,22.0119152177311,0.169657902025353,0.655507473360384,0
Unknown 268,16,16,21.2974588429388,21.6814068010917,-0.383947958152888,0.471904150753308,0
Unknown 269,16,16,21.6674972032173,21.5567732486382,0.110723954579115,0.846465083389137,0
Unknown 270,16,16,21.1719474476414,20.9419789845225,0.229968463118858,0.713574505059265,0
Unknown 271,16,16,23.3501084195756,23.0429759183315,0.307132501244094,0.210028802029492,0
Unknown 272,16,16,21.5838209656559,22.2282809338159,-0.644459968160046,0.00955135224302298,-1
Unknown 273,16,16,19.6011221459098,19.1888607035626,0.412261442347262,0.40480556350835,0
Unknown 274,16,16,24.6463478696475,24.6017320675661,0.0446158020814131,0.79894256080469,0
Unknown 275,16,16,24.9972278451151,24.30799642397,0.689231421145081,0.168772741129794,0
Unknown 276,16,16,27.8158116677559,27.1218013164886,0.694010351267309,0.160806647027813,0
Unknown 277,16,16,22.136337862193,21.7735404268926,0.362797435300394,0.423750056825465,0
Unknown 278,16,16,21.7668792475873,22.1760760377244,-0.409196790137084,0.508391967396547,0
Unknown 279,16,16,21.693271434814,22.112244796818,-0.418973362004017,0.0299215058775787,-1
Unknown 280,16,16,19.9972466586798,20.4204685937864,-0.423221935106529,0.45221646100654,0
Unknown 281,16,16,20.2022736480083,20.6972464427604,-0.494972794752126,0.0864193683747115,0
Unknown 282,16,16,22.3208127585854,21.7787779261211,0.542034832464303,0.352533867208793,0
Unknown 283,16,16,21.6719833071869,22.2137366406191,-0.541753333432148,0.333504304408739,0
Unknown 284,16,16,22.2131647512718,20.679782701403,1.53338204986877,0.0621810255023295,0
Unknown 285,16,16,23.6112751626635,23.0947811570433,0.516494005620203,0.251578446714772,0
Unknown 286,16,16,24.3589279594557,23.9136240978677,0.445303861588044,0.269439038470436,0
Unknown 287,16,16,22.951241369386,23.261847444956,-0.310606075569986,0.135652559728756,0
Unknown 288,16,16,21.4804570889434,22.127232824353,-0.646775735409573,0.207830866948971,0
Unknown 289,16,16,22.4112342736167,22.0327841292173,0.378450144399469,0.336263623619108,0
Unknown 290,16,16,25.0260914499254,25.2034245074568,-0.177333057531332,0.0846610856769263,0
Unknown 291,16,16,20.769003530363,21.5814464525358,-0.812442922172739,0.0780071949844005,0
Unknown 292,16,16,20.647639944751,20.9525744148744,-0.304934470123456,0.291376756314758,0
Unknown 293,16,16,23.8408526415903,23.8969319417192,-0.0560793001288502,0.829406684971881,0
Unknown 294,16,16,22.953684712682,21.7035199786438,1.25016473403812,0.140657443981371,0
Unknown 295,16,16,24.8918210292257,25.1286209383821,-0.236799909156385,0.234554740185189,0
Unknown 296,16,16,21.1780688311961,21.510218927337,-0.332150096140914,0.208728921609506,0
Unknown 297,16,16,15.285149475801,16.6681094211859,-1.38295994538487,0.0552831694799004,0
Unknown 298,16,16,21.2619716874669,21.5948361196813,-0.332864432214397,0.19979964740739,0
Unknown 299,16,16,21.5742283746991,22.3247233816171,-0.750495006917966,0.0294518374893902,-1
Unknown 300,16,16,20.3288625952477,21.0039196145693,-0.67505701932166,0.0407690866778328,-1
Unknown 301,16,16,20.4252163463806,18.8288997938982,1.59631655248242,0.0492715290609419,1
Unknown 302,16,16,16.9948638984387,18.098718712108,-1.10385481366928,0.0859399897838594,0
Unknown 303,16,16,20.0313532940265,21.2153038196865,-1.18395052565994,0.0425586055675427,-1
Unknown 304,16,16,20.5290861061262,20.8743789160987,-0.345292809972552,0.167045027278664,0
Unknown 305,16,16,23.5845733653898,23.8826493953571,-0.298076029967309,0.141499345315988,0
Unknown 306,16,16,19.8588234459151,21.2128747898308,-1.35405134391566,0.0247439142444952,-1
Unknown 307,16,16,21.6468374247572,21.4248728147132,0.22196461004398,0.30407829210215,0
Unknown 308,16,16,21.1235483604727,21.4225598557695,-0.299011495296785,0.230388908658655,0
Unknown 309,16,16,23.3125306672161,23.9926052478646,-0.680074580648526,0.169144739167786,0
Unknown 310,16,16,17.9914538995663,19.4757057286708,-1.48425182910447,0.0753730323314673,0
Uracil,16,16,28.19208737969,28.2254732020956,-0.033385822405652,0.832184738424452,0
Uridine,16,16,26.912975668717,26.9770356214286,-0.0640599527116166,0.689802568422559,0
