Name,Pre_2_1,Pre_2_2,Pre_2_3,Pre_6_1,Pre_6_2,Pre_6_3,A_2_1,A_2_2,A_2_3,A_6_1,A_6_2,A_6_3,B_2_2,B_2_3,B_6_1,B_6_2,B_6_3,C_2_1,C_2_2,C_2_3,C_6_1,C_6_2,C_6_3,D_2_1,D_2_2,D_2_3,D_6_1,D_6_2,D_6_3,E_2_1,E_2_2,E_2_3,E_6_1,E_6_2,E_6_3
Unknown 068,22.1762656306789,21.8541078317511,19.0472156107103,23.3665052513813,24.4789148306113,23.876401828281,20.4657632097796,20.6303854110556,20.0068921350066,24.3059979156258,20.0837950659888,22.6025041126627,25.6102714443777,22.0897211986219,23.8363300177619,18.9688866438985,24.8708771143172,21.5868404705239,21.7327019526887,19.4528847257474,21.2535125437244,22.7911834605635,20.6726046121152,23.0916645439731,19.926089734347,24.1879505933623,22.2541395974731,21.522973675044,22.7201210404963,20.8272108212408,20.3710399966548,22.3289422218189,23.8622976414626,21.2531664066656,25.9374497087964
Unknown 069,24.8565098394296,23.2750659677684,23.095753416378,24.2375009437912,23.5568499850568,24.1606257955074,21.357790501924,22.8791383732322,22.5425781243116,23.2767877607212,22.0941127116108,22.8436785251131,22.5217005001667,23.1789274718055,22.9882633956535,22.083144307325,21.8058907883456,21.4736192166134,21.715474572599,22.0887467807671,23.0038852186201,21.8674951826329,23.3879468120862,22.110600512257,22.0503575311071,22.6157898857547,21.6497995100474,21.6432200183121,21.9635687291759,22.0122006594532,21.6273487985892,22.3841866419026,22.5703739413077,22.1545069448429,22.3154544877084
Unknown 070,24.849996128549,23.4637260193551,22.5344068131474,24.5215938712177,20.5244016922847,22.8805187984797,23.386461303743,24.6508908254495,24.2897875230064,24.5858744499823,22.0915025300523,21.7745513179513,23.3209329565227,23.6638004050037,24.7135755391453,23.1270834050216,22.5630665582972,23.3464109318506,22.1669566863094,22.477645073679,24.4471927907256,23.0529868963553,23.7735503551943,23.2725601910139,22.4673748848221,24.8006963747021,24.3945951739331,22.4753644287176,23.6128676759097,20.8593668288344,22.3692708583929,20.6292935364809,21.7822906803124,24.0804379826431,22.4415670319947
Unknown 071,24.9425523715816,24.7704299385933,25.0287005805927,24.7175043823837,21.4166982674153,17.9236832068335,25.2694008541528,24.3868862833444,24.4291697870575,25.0291000020677,24.8739000227383,24.9800817982041,18.4028865235577,18.2625285802181,24.7597338998304,24.6788527943801,24.8123747687976,24.3232905485952,24.9987106374766,25.1896071492785,25.8811719209303,17.8796045838958,17.805225490421,24.1544439976855,25.4264494021219,24.5855263611613,23.936857529493,24.8556494323493,18.9061122964352,25.5573324820512,25.2169818399006,25.3875065314733,25.2828577693996,25.6377227727056,25.7559523289841
Unknown 072,24.9562881339276,21.9189947006645,23.9307811653417,24.2060084532282,23.960964547198,16.983980824089,24.2125414713627,23.9403866735612,24.0125903874582,25.0923592415079,23.8491383398231,23.38102780458,16.9339757167695,16.6194741308359,24.3104898968844,23.218582154004,23.8138874421602,25.5536485738106,24.8041150906922,24.6868476394608,25.3558598971241,16.2184573896378,16.8762549241646,25.8195626220664,24.0866561480028,24.6492274861988,21.7039090046154,24.4047870972937,23.1648209017417,24.696923148638,24.8579082693919,24.2394289213058,24.0909925600464,24.1576477429576,23.6574005392389
Unknown 073,21.4884000483787,19.8877422030004,22.1548478829815,20.8974067045861,23.2980466733777,16.1145943637381,22.4664283937885,21.0115457938459,21.3495632229988,22.0493571075884,20.3264514712968,22.1852938320081,16.3374972504779,16.0129438303266,21.1994934803818,19.8261266726539,22.3384067848307,22.4429400281283,21.2861545677212,21.2759124681871,22.0540760771722,15.8083206177192,16.2012181501325,24.3441476262982,23.4995998095723,21.2616737877801,19.3115776466078,22.2239664412989,21.5115427382286,23.1154861224333,23.7510885181896,21.23555983104,21.5569619265348,21.2935022405736,21.6080865178701
Unknown 074,29.3437934072853,27.7022024016882,28.9253344393375,28.3074181356448,29.2848115382388,21.1192962418791,29.0358771330439,27.8985055950138,27.9731512341004,29.0568388404313,27.8101717256913,27.8134691862207,21.3633033648436,20.9738402092926,28.9038260396771,27.4394284822416,28.3736685242611,30.0873682894517,29.0495690131561,28.8302313478067,29.5225396626321,21.3117527487533,20.1325366431747,31.1961356778823,29.5271626907293,28.7983113620679,27.0805702572982,28.3370384176659,28.8539266095642,29.4694250135755,29.7869339369795,29.1447046460865,29.2407436029645,28.5037352061426,28.8691011363141
Unknown 075,24.0035606947804,24.1063773932199,24.3905335901344,23.2007123338112,21.4166982674153,16.323663746322,24.9772668252094,23.0652626872566,23.0641150154066,23.9509887933702,22.8202537878667,23.7228657487911,16.3045374624736,16.4571380325693,23.7912318685173,23.1038909796695,23.7321486622896,25.8740634230838,25.2238233115231,24.6408032818733,24.7350406506034,17.5421649248824,16.8624173597437,24.1544439976855,25.4980482354431,23.7856796142716,22.7696162415508,24.0526175690642,18.2313273342189,25.5277404475625,25.5794553618369,24.9519620824759,24.8839530204803,24.4158081344087,25.8634111589597
Unknown 076,22.3966028485607,21.9677492235877,22.7079766354652,23.6693882371831,21.5799528443565,21.996666048585,22.1928659664245,23.3930835862951,23.5185467031877,22.6988435671793,21.1975377349685,22.2516255030534,22.7197628066698,23.4235882897782,22.6394669031406,22.0146084998239,21.8952691707912,23.0754580333372,21.7997121498887,22.667102091192,23.1311573950558,23.4466940852078,23.7747886099109,23.802620222795,22.3896333751777,22.9078200799673,21.8022350662132,21.6722678561991,22.1665298441506,22.7818349029777,22.2045564246345,21.6941484652406,20.7417071043722,23.9383144117094,21.5453781220399
Unknown 077,24.4577598770245,21.5080479454784,24.253397929314,24.1370804603088,22.2358228124263,17.0548859063781,23.9344972318286,24.6520578006397,25.3891992301411,24.2056214892077,22.9295052506536,23.9737440666414,15.842276586875,16.6324005034317,24.025584489642,23.4194735974079,23.3831502597554,24.3097505637024,23.4705852015681,24.6231589190701,24.458137419655,15.5774834131351,16.9664861634685,19.2581974635143,22.8610458593009,24.6551142353726,20.7604494722327,23.1466489868524,22.6107687354984,22.7710552842242,22.8143961231875,22.4700413315031,22.8911295086742,24.8141292216634,22.762437424246
Unknown 078,22.2893903382198,21.3213400301261,22.5901359052418,21.4832146376999,17.5757364600977,15.4390710960713,22.5463006093059,21.7908586862591,22.3025851131127,22.0309958912582,21.0589280111646,21.5381709920451,15.4507975713124,15.3699153976277,22.1128081768888,22.186822178811,21.5957913195963,23.1947482796284,22.2934611335075,23.2044450038073,22.8552632229126,15.3534071547906,15.5829495981633,17.0192853018612,21.6125981187522,22.2594546251567,20.5509470787168,21.6187169155101,15.452783449443,21.5045458802604,21.7205804128127,21.48728714776,21.585865750188,22.9010926873101,21.3986753803448
Unknown 079,16.8188246615825,22.6193034672923,23.3747172399623,17.0101785638838,15.4359929075161,15.5869569664438,23.0702014379312,17.7893944799318,17.7487957043807,17.8508602602224,23.2278131475543,23.1591082695796,15.8438998032324,15.6839358652543,16.6325394567162,23.694160960282,22.5995343812288,16.9581511454032,23.0431719224032,18.4802299676391,17.3418533810471,15.6633478822309,15.9918683578928,19.8343963038978,15.8266818954209,17.9465780930307,23.2804304345679,22.9794152746146,15.6561686020575,16.1891148855406,16.1415914467228,21.922525866792,15.7618048624713,17.789490516009,15.82868216671
Unknown 080,24.0826734560795,23.6053675911329,23.7036631309558,23.9545351068831,23.9024472622939,23.8800956698889,24.1369011618541,24.0969791497572,24.2997339407772,24.3688865162071,23.8370953844248,24.0264998970902,24.3316165992251,24.154511070641,23.5295249821668,24.016441572306,24.24319079939,24.04888248212,24.597276272145,23.7927516197612,23.7745556131046,24.4540501736269,24.4695666341256,26.0375687707251,24.3986147111978,24.1725931215656,24.0327757521201,24.2397266576179,24.4529919105377,24.5175878294968,24.8747452457316,24.2607717554493,24.2666804015205,23.9439836732617,24.5091937137386
Unknown 081,22.9033669105253,19.5405786159061,19.726724259153,22.8546816114606,20.1816583040758,20.3063937296209,20.3017299102669,23.1289920863871,23.0527631722006,23.7565096049852,19.914487197586,19.7962389668967,20.2974491958361,20.7018797583033,22.7397815156919,20.0167516305868,19.9651882549544,23.2067410740735,20.2834575905189,22.9754166889297,23.0851285051274,20.7829106084327,20.4590866046556,21.9491147908853,19.6168306375363,22.9802808455945,19.967700570411,20.2478173483115,20.6348880574392,20.9883949823653,20.3041346003102,20.3519485497662,19.7133932610816,23.2205379766192,20.2925192601145
Unknown 082,16.3394599730041,21.8892027621337,21.1826964137655,16.6049464866415,22.0878543945769,21.9315432997953,22.3003311763779,22.0519160790549,21.8151878471668,17.3386250615308,21.9326855667001,22.1789970665805,23.0365760011264,21.7925895968734,17.2585650904785,22.8763058589079,22.9672144809944,19.7833363859339,23.0980799946895,19.2336524468565,21.1459873873169,23.2701494052021,22.0726603178355,24.9479500956678,21.7348174868197,21.7307635648744,23.0436927412136,23.462183584699,23.2919513141399,23.2273523018462,23.4039251353827,22.787371500424,22.9855455489731,20.5187161373492,23.0946702967507
Unknown 083,20.0914650855387,22.2224371574522,22.4813199366495,19.8463157818311,21.7955672513739,22.7361384437454,22.9186818285819,20.0303138319902,19.961030598971,19.8522751090271,22.5398112325179,22.5086808013302,23.0145318803447,23.1990949537423,19.3633751713103,23.003413371792,22.646369199925,19.8222127360316,22.9041313517039,20.2114867188765,19.8016715205865,22.5867303056449,23.5543538072509,19.4089472680822,22.0059074176483,19.8342608688925,22.5744956612938,22.9576255863405,22.8802308558125,22.7653531750186,22.7528980130495,22.2830943089377,21.8024755230311,20.028623055831,21.9477824514311
Unknown 084,23.5867947654429,23.9331008387887,23.5739724727207,22.8624209792619,23.5702422221575,23.4511119076957,23.2589509270572,22.1235135041715,22.2413387899379,23.1141169272293,22.6257665870982,22.6000998217631,23.8040504307328,22.8604947295697,23.4712715566551,23.1054238031457,23.1804202990799,23.8137878261434,22.783427235003,22.0628854902266,23.6446517244736,24.1376134455414,23.271953613588,26.1026632308361,22.9161094158284,22.054477524678,23.3945021602853,23.1538876483879,23.5492707588739,23.6876795047971,24.0496665959591,22.6406338655536,23.5356766892198,22.7825226619972,22.4806779958434
Unknown 085,20.8125147231104,21.7637030116433,18.2481232531533,21.5316720532733,23.6630723201875,22.5168944739011,21.0196433617798,19.7810324636751,20.5003496304482,22.9168455623161,20.8711238899508,20.1379439997358,23.7017376253989,21.2887056054826,22.6919501436899,19.1256894968018,22.7027053060814,20.6750975310536,22.2639453469868,19.8883956652016,20.616788060797,22.6305631214633,20.5981561408787,23.7024401917326,20.4072667455166,22.1570011875971,22.2292336733659,21.4443633706951,22.3161334258046,20.8510202664406,21.174829674578,21.2558948296276,23.6554477031934,19.9969055566837,24.4205523206026
Unknown 086,22.8844367841315,20.669289650223,19.7085853217555,22.7060366699689,24.0361992041701,22.0968953096026,18.3194847087337,22.7508585169197,19.7659338257182,20.5226294506941,21.4699445635202,20.1981000652102,21.5302269273476,22.6176843495204,23.7220048437611,20.9991378557876,20.520516114556,17.5172194137605,21.2559325700054,20.5826683387669,22.9206751124775,22.1831377004583,19.5374345841746,21.8127720092078,23.0529040856508,21.4551209061209,22.2419202120451,21.341664121509,22.1608340446307,21.0831711005032,19.3746261372465,22.5563638320229,24.4494877546725,17.6109358904688,22.3056161101632
Unknown 087,21.582352243978,22.9651375259978,23.2119816437286,21.052231983577,22.9993472534479,23.235592806857,23.6244766195578,21.5079719257813,21.465009105341,21.8062381511442,23.3360755114938,23.3252476584984,23.5012444451005,23.527178521565,21.3722234590134,23.2276824047444,23.3596317700334,21.6916954049377,23.5648611020335,21.6773879832385,21.47570070232,23.6133159057127,23.716599968097,23.4664541663864,23.5472152464527,21.4910410386206,23.1645250569356,23.4273774777307,23.5767233190794,23.6997436057857,23.8269428888622,23.2673955768752,23.2917252628252,21.6478795126268,23.4076848538292
Unknown 088,28.4810621106834,25.4157141048217,28.0330716969859,28.1681380072098,28.2001569436803,20.3036984900692,28.5421910141076,28.2213756886212,28.5324301890765,28.8721312761785,28.1208079975672,28.5447364973374,19.6220030637345,20.4106295117103,27.9204564405545,26.7969191631063,28.182470539062,28.8429490826882,28.2927094815278,28.690905302704,28.6930288070985,19.1308540810882,20.4299233430786,26.0356960620455,28.5112399548031,28.640218938381,24.7900552236024,28.0001650260943,27.3043406690305,28.4306346792933,28.8253035468063,28.2528227253921,28.4001647144157,28.446177068402,28.3235774601014
Unknown 089,24.7543262962514,24.8395655772546,24.3569031752416,25.3233868475949,25.7359519483579,25.8173769921362,24.5525770619153,24.3691694525586,24.4481614928271,25.6484048234388,25.2591948999624,24.6345195672372,26.3438132793756,25.5008713556556,25.3438010014932,24.8148171043486,25.7859543925997,24.4067622603409,25.282135397958,24.3032245446855,25.1519895098741,25.4746796905031,25.2769360039037,26.7744441415821,24.9156540874873,25.5566310028499,25.5221239782346,24.997415296399,25.5370673457825,24.9749283472468,25.0860767142179,25.6041695002974,26.044369362948,24.4210478561268,26.7334831794618
Unknown 090,24.1379002042066,24.5637174080743,24.5957920512305,24.6954616669996,23.9651835121917,24.5730558852259,25.232139517348,23.9928121131982,24.7679005223,24.3819207502701,24.3036469630489,24.3880329964129,24.8277724596019,24.2688462671241,24.3873317036207,24.5250594515999,24.4890601929955,26.2158492678097,24.7866242428722,24.5881969284514,25.1055518471622,24.6621035742079,25.0142401637653,17.4164630555844,25.0290716053956,25.0003705190676,24.4986452800793,24.2290114899513,24.4517622953991,16.2637210974862,16.3671028125811,24.6306484556937,24.5241992480196,24.4665180351472,24.3122050935559
Unknown 091,26.3020768001536,25.7695365280872,24.8236747558515,27.2753046435555,26.691220394796,27.1392870288592,23.3511740593616,26.94059250893,27.0887259152893,24.4640425095401,27.0887514393844,25.9464928144206,27.1497318378775,26.4038083097274,28.5414211861743,24.5466587871197,26.3297781773742,22.5085350457423,26.3582663238853,26.1086567012449,25.4352202607926,26.9719836687957,26.2812343342622,19.3432639614079,25.6048908317851,27.5100776798119,26.5166300816689,26.5449636957709,26.2623178415519,21.8593958318235,21.189910988268,27.4119937255598,27.481950585361,23.3886435078764,27.9700794864542
Unknown 092,26.7340618222354,26.9268597203171,27.8763041352424,28.4686217431891,27.0124150613523,27.9666876539101,29.9919690751029,28.8602757890928,28.5848647153176,28.9777353646571,28.8248676394122,28.9000923859021,27.6860696577878,28.009987423626,28.5194941237358,27.0884931602078,27.2544091355265,30.289845369166,27.5622338082697,29.7422700538164,29.5913246345057,28.0052120236605,27.7662169117729,18.3639204180021,28.6512785949955,29.7097501439818,27.8118963080339,27.5016983470571,27.9875494644706,17.1155230008834,27.9753406673241,29.8014072840844,28.6251145167042,29.7566497954304,27.649799108274
Unknown 093,24.5901109100389,23.4528353323625,24.2603283905636,24.5420222265765,23.0527559410719,24.1639006066456,24.3117890828289,25.1434250466045,24.9973358643716,23.6862966482144,24.859924474472,24.8245803978675,23.7232014847271,24.9728206888332,24.234557809447,23.2310327942919,23.0196863537357,25.5774388973708,23.6587207669269,25.715140764936,24.7726913502117,24.3131279410554,23.4493623745765,18.0415302139667,25.9423120080256,25.4281635803826,23.9278620248064,23.7056204860178,23.9174198134122,23.0215458785296,20.3510617751986,24.6444573949271,23.3649728860509,25.6364946069827,23.3703147278554
Unknown 094,22.7680896047219,23.2665468788073,23.1100185558444,22.8470521041404,23.5223541249739,23.2838577380913,22.428393600425,24.6311591107432,23.9174569687837,21.544149697823,24.4374198056002,24.4694265150668,24.5893064434002,24.593599234416,23.0112871263364,23.7092886468758,23.8205027484106,24.0630320219567,24.2054006591266,24.1810827999509,23.8198692181484,25.2058462784422,24.4534192520198,18.6627813681721,25.8628810072753,24.1065853227979,24.1602175127633,24.2664647409614,24.2795990607184,17.3463669992418,20.3335924805091,24.6354034814302,21.4706050188914,24.1398592585572,25.1676372591289
Unknown 095,23.5591100533833,23.8796526915781,24.7278470783257,25.3383928916419,23.8326393888695,23.4433780213038,26.9210953259259,25.7500359027792,25.4762439245349,26.2519666364907,25.7363423353153,25.8261727996814,24.1156381583544,24.8132367733249,25.4619331301867,24.2568127639019,24.1088793076714,27.3943564275079,24.4480925450101,26.629201210592,26.6228394792337,24.8122957025751,23.9769966558422,17.8368171556857,27.5868403263748,26.6089232532649,25.3444381766615,24.6019768400849,24.8467524642936,25.460249276421,24.9755743645952,26.5147067051092,26.1016030830019,26.6551695924722,24.5249244036701
Unknown 096,21.5617592546038,23.7888134734713,25.2484475990405,22.3121846407885,24.5793235629268,24.6437436746497,19.8251688287558,23.7453197972393,21.5599839412603,19.3379044371553,24.5654199389841,24.058305161112,22.1826938281016,24.7508827813973,21.4984863340983,24.2818914809329,23.2173550803134,21.8209187188957,21.720121627239,21.6810994358768,21.5940340336967,23.5293962832917,25.1380284601555,17.7025692323171,22.8188207043463,21.2672712344364,20.8366858879196,21.8307203603979,20.7591081468595,16.8665188549346,16.8885318132212,22.0197855658169,19.9800759169784,21.7403266781016,20.9727096966682
Unknown 097,25.4461877843914,27.0995676779301,27.1726747918234,26.2559023951408,26.7952835111457,27.6449807377263,24.6448834343376,27.9024142626357,27.1311528784614,20.9375200539232,27.913644982461,27.9349815377401,27.8070063073317,28.0708304411389,25.5047316614488,26.9659987460678,26.9524681277795,28.2932722772388,27.3143808607308,27.3264666351294,26.1222590916876,28.1586646878973,27.8560004871661,17.592577567356,28.9766061688737,28.1609009634873,27.8159783548614,27.449239117462,27.8361867088431,20.022343146921,16.7785401476203,27.4064352354331,23.7893190074925,27.9051354601315,27.1345132199766
Unknown 098,23.5111128375567,28.9662243011471,28.2975553482499,24.8978892006565,28.7553771896486,28.4379899403369,23.6481354682146,28.3963682084666,20.7545437858458,24.3951883067035,29.7414605505688,29.8522044702255,29.5501404356799,29.0725868625366,23.9373685433405,28.8917677547489,27.7240345332978,26.8965985308744,29.1554979936469,25.2155383555786,24.2283726153812,29.4563640622877,29.9903534712086,24.5439404103139,29.160358633127,26.5149136124302,28.5758879349238,28.9395254913987,28.9635423496926,24.6050378087584,24.0024066914797,28.567112056873,25.3800399263364,29.4066828333426,28.1461776577012
Unknown 099,24.9181688455393,25.5840054798665,24.787015670342,22.9327026626569,24.8133960652922,25.2245516432078,22.8801516453694,21.2178859057255,21.3500985400724,23.2987254584818,22.9746052113913,22.604330975276,25.2342920139151,23.6075005829188,24.1948846292774,23.4515271035941,23.1594665176475,25.6923065394996,24.3619877446398,22.6238186876854,25.1316817404573,24.7733894277323,23.9593401080695,17.2594278992326,24.3800635373403,21.8968092383596,25.3577147748541,24.5819764993207,24.0641236021627,21.2639092193386,18.5514337936759,24.6993655472997,24.6226224419747,23.3882985997594,23.6073720786553
Unknown 100,25.2237231101895,24.5208082663023,24.2752677945528,24.3682632207664,24.1495114828147,23.4120767214329,23.7323710261319,23.8059475068993,23.2816039762869,25.199834988155,22.9539861821576,23.2605371500163,23.4182026293838,22.8027697618175,24.7206020009889,22.8100287357845,23.0757900871181,25.7594610917908,23.2928997398476,23.7341875584046,25.5664312370464,23.5454923066047,23.3395251225003,17.1603059120353,23.9475590648396,23.7395089587897,23.6511334891823,23.4980655430878,23.0557770717356,23.2654519144686,23.1741656480279,23.3716877547661,25.1737129435049,24.7878112914114,23.4483477642918
Unknown 101,24.7877879372862,23.8913967473629,23.8606808230648,25.0799080353152,23.8676812702272,26.1665760619971,23.7183604853952,23.8878522656746,24.3165340429833,23.9732614814173,25.1442270177664,25.3542162382719,24.8155430044589,23.9430238860478,24.3055272808311,23.4312244740748,23.9563160662752,23.531207374463,24.7030125357556,24.2000657257917,24.5734112897066,24.1517032231832,23.6917208136946,22.0549890033779,23.5191792439916,24.5000355838815,23.9748584705256,23.3157272697929,23.8966792791839,23.7705931012412,23.9602670039765,24.0605984717491,24.9025284601779,23.6921927612722,24.9268185803343
Unknown 102,27.7397136437457,24.6107976190324,24.2575933220732,28.2885783621287,26.3158676544967,26.474123810236,24.1842155310514,27.7400601394736,28.1736680007162,26.9661543294822,26.6411433761748,25.030929851198,25.9000944701053,25.31945989613,29.8566759035817,23.922060777895,25.4067204561887,25.5489402333016,24.7796675326844,27.0502493857959,27.0314528937831,25.904596371922,24.9012384671394,20.0497797930168,23.8712977902958,28.3104915618841,25.7901680337994,26.1032567769499,25.3499135260043,25.0981215843112,25.1616288824456,26.551716254186,28.9656824322501,24.0061507178574,28.8407899714051
Unknown 103,25.5344670327065,25.054946336909,25.2418157226479,24.6835142240395,24.8962031593645,24.9874861819303,24.2947997142037,23.3110318866876,23.2238949381351,24.0146653729528,23.4710637763789,22.9447079756238,24.2065003931653,22.4846283167616,24.6926201912193,23.4169972453734,23.5043360443496,26.3932071727372,24.3495704844131,24.0763876465552,25.9045192912686,23.9532615961918,23.4777117648589,17.2270189745268,24.0948702500598,23.3486194355159,24.7776207112296,24.7687064015521,23.4948230917069,23.7814285531461,19.7844133497117,22.7569666799936,25.6777850027862,24.5686463325586,23.7656424089893
Unknown 104,25.1672214885152,23.8796526915781,24.7300690442973,25.3373135197977,24.7932829070294,23.4433780213038,26.9715320595779,24.9678409996479,25.1888623574025,26.2529093279765,25.7363423353153,25.8261727996814,24.1156381583544,24.0926613786603,25.4619331301867,24.252501364849,25.23916548899,27.3943564275079,25.3908168696923,26.2785376178455,26.5609100736299,24.7346299484708,23.9769966558422,18.3312169175342,27.2140761637168,26.2504656779733,25.3444381766615,25.9274225510647,25.31322849714,25.8373705094604,25.3476132998646,26.8947698648431,26.2703579375475,26.6551695924722,26.31109072734
Unknown 105,25.5345231778692,25.0576244262096,25.241245126635,24.6832239278488,24.8281803016281,24.9890732437578,24.2973436768714,23.4534324505699,23.2238949381351,24.0146653729528,23.4902768832966,22.9447079756238,24.1899157319774,22.5661498033641,25.7909465050148,23.5188104573233,23.5618803770153,26.3932071727372,24.3497699409544,24.0324971712175,26.6754488991212,23.9605511393576,23.4958982027382,17.4494775132989,24.1181276835561,23.3486194355159,24.6777578617752,24.7706665187189,23.5303486724868,24.7283874765948,22.8656812712034,24.4181514104178,25.6776222461923,24.6436136201678,23.7656424089893
Unknown 106,27.6038985483803,27.0331441797405,27.9020838095623,28.0005197208518,27.9443213505083,27.149113297302,30.0674742128429,28.031328557142,28.2682612680421,29.3291184724536,28.8688155409567,28.9429778481495,27.3006594599785,27.2691325302516,28.5798693182367,27.4729774591764,28.3467818805925,30.1388530980935,28.5056676369878,29.3639758478036,29.743239198559,27.8706749149084,27.1517092232136,26.0651859969086,30.2865905331543,29.3168663173378,28.453731172212,29.0517303473555,28.4098417218385,29.6806602427953,29.4700635525907,29.9863362802252,29.3613940220351,29.3981411399221,29.4140092173551
Unknown 107,24.8948182897284,23.6316438492975,24.6920379107409,24.7215275361334,24.5345163988718,24.3038356947361,24.3949450880802,26.0997663400378,25.8219523573419,25.6823083850507,24.5386040463134,24.4538886173033,24.5196575882559,24.8827707488174,25.6333578054758,24.7016636532388,25.7948647985715,24.9812207697561,25.232621095253,26.1370520848953,26.5446224450506,25.1690552318699,24.5621347742723,20.8522107118355,27.2969604605786,24.2137952589183,24.5397994167916,25.5263476600943,24.5718446318607,25.0816075969001,23.7947120176759,23.867741746889,24.0168044368763,25.5695208325984,25.1676372591289
Unknown 108,18.3699448383032,22.6928227866033,24.0966007948184,19.289346725684,25.402948000515,21.1320808032128,24.0926297651377,22.1425221118233,17.3247538986864,17.2108686284521,24.1774892365128,19.1830017842956,18.3678657948522,23.9489374708392,19.0533009033609,24.3869351154592,20.9561119701413,17.8470847086013,21.9726276890564,17.7878489853837,20.4700346395133,20.1509038032366,25.7462958983125,17.6497279460283,25.378289074819,17.5548737083959,19.2676390625719,24.0923500809637,21.2517748666731,25.0071781143218,20.7747419341949,22.8199255602926,19.4471820507173,23.9601746488832,20.2673404361224
Unknown 109,24.9884085504326,23.4528353323625,24.3532178516923,24.4060494985497,24.0774285192411,23.0727431486644,25.3962573232726,24.6202202738398,24.9973358643716,25.3482579993056,24.859924474472,25.0082662595171,23.8673616326106,23.995122878538,24.6454137054717,23.907563205819,24.2233618321679,25.5774388973708,24.2924881902398,25.4912702629737,25.5489032457315,24.0048535541058,23.4493623745765,18.1818314395728,26.6113579743512,25.4281635803826,24.3248594011061,24.7491050514514,24.2746360326629,25.3341636195877,23.8670489696635,25.5805597755685,24.7638547548595,25.6364946069827,24.8990306731568
Unknown 110,24.5321488675358,23.9650684147673,26.228808940955,24.8051056956264,25.0809549544325,23.6876618968993,22.7128232581677,24.2477303614531,24.8004595884185,23.1144880603612,24.3221771075005,24.4242204251832,21.5743377950555,24.1500041967528,24.2120275891977,24.1814210173673,24.7317570867726,20.6972300587833,21.4844613857827,21.0058589626822,22.5864776290688,23.6335849964276,24.7952943970251,18.0565891713541,22.8188207043463,19.6464357227337,20.8366858879196,22.2539398046446,21.1782857711019,22.440460168333,21.4052952965575,21.8987796501162,19.9800759169784,23.6885643421303,20.9727096966682
Unknown 111,29.1670202533324,27.77098278252,28.5731975184049,28.9140485938338,28.3595600849074,28.1149691913428,30.2034928255226,29.6529400297005,29.4021948203535,29.0908875011297,28.1945040153966,28.3286787667677,28.0807762164219,28.5480278519092,28.9590221846574,28.3329907923472,29.0510387083896,30.5437590120674,28.7817292722777,30.1113217792682,29.7088793982958,28.4112838110869,28.0887204369687,19.6960016141017,30.7852501704895,29.9024477808447,28.8384075540045,29.1999511936031,28.6696741658588,29.5887614160693,27.7759361124354,29.8085792570026,29.275939012976,30.071947651716,29.436054961515
Unknown 112,25.1327460218297,26.8375314980733,27.993892524374,23.9467915238753,24.3548540279855,27.4870814516985,25.7768482482365,26.6203177124607,23.8120903366166,17.85902109747,27.8483212640885,27.3241949230165,28.0821605222284,27.8399974315161,21.75687043628,27.8174772933089,24.5516810218122,27.3009029456851,24.8755690899227,24.928685352451,20.411652718543,26.889077634205,27.4459182416525,20.6620644058156,27.2679866189745,25.5641731220134,25.0797290392708,26.2896764363455,26.3164215943255,24.4594103031268,23.6969643725219,23.336471449181,26.0334092505765,25.9108762253578,25.0978838678279
Unknown 113,24.8837719437078,22.8797791919838,22.2584134101197,25.0342110823683,23.2709014864505,23.6484394794312,19.8807590018152,21.1240719121573,21.1607705650047,21.5810050393326,20.177197036988,20.7394296246655,19.5653643817802,20.1252590352861,20.8080026140999,18.9577583605335,19.2182489959695,21.0076649722746,19.5370543195538,21.1361157826745,20.1003042521427,18.5433615218583,20.2428041589065,18.5006524538269,19.7042836509883,20.3506669849059,18.1828509939542,19.5977899665792,19.5094389095711,20.008908201609,20.5521764202461,20.5304353151036,20.5806671659231,20.318469825711,19.4715985327885
Unknown 114,17.6422773794419,22.8676056151006,20.6847947598344,17.5631070749075,20.3941915627232,27.7539015376256,19.4154657017425,18.0334734031136,17.4359754742967,18.1544406136013,26.1197894011694,26.1189043733227,25.8056950995642,27.8509456646015,17.7084549048829,26.6190957894434,17.8935733148756,18.1085739216268,20.9433881079206,18.0493381985353,18.0018746539447,23.7526213223285,27.2547391539312,18.1641921743355,23.416923085411,17.7830862874512,23.412821238312,22.4625550090754,23.1464531097535,21.7303633702514,18.2280701253769,18.2789710547271,23.4025580983793,17.917773716037,21.4051642169972
Unknown 115,29.279477558863,29.7428459216287,30.8577579574258,29.6343005431146,30.5215936598942,30.4507521929574,31.6198760474642,31.2965536252978,29.7488164421118,28.4368694838704,30.1698825765012,30.0864876463943,30.0781295823068,31.1922680555697,28.2059614627636,30.6109681152726,30.0567455940731,29.970375186611,30.5979352254761,30.75738211462,29.8494496456734,30.2841336069415,30.5463100288469,24.5439404103139,30.4515088218706,29.9775966104293,30.206509213558,30.3267366469813,30.0907159662145,30.7102506933472,29.8302318511887,30.5928224829983,30.2010554118103,30.7626716834057,30.3042957927349
