Name,X7_Pre_6_2,X20_Pre_2_3,X22_Pre_2_2,X35_Pre_6_1,X36_Pre_2_1,X16_A_6_2,X17_A_6_3,X19_A_2_1,X25_A_6_1,X29_A_2_3,X33_A_2_2,X18_B_6_3,X21_B_6_2,X31_B_2_1,X32_B_6_1,X5_C_6_2,X14_C_2_2,X26_C_6_1,X28_C_2_3,X30_C_2_1,X6_D_6_3,X11_D_2_2,X15_D_6_2,X23_D_6_1,X24_D_2_1,X34_D_2_3,X8_E_2_2,X9_E_2_1,X10_E_6_3,X12_E_6_1,X13_E_2_3,X27_E_6_2
Unknown 140,22.567497450507,22.4979807364638,22.1246049333115,22.0978036813985,21.6691637443639,22.6854037097739,22.4902811932376,20.087723002586,22.4566952428977,21.3559093075018,21.9356401424384,21.0258406147333,20.8754343068465,19.136304502195,21.0098810510526,20.6320379058424,20.7482073775796,20.870393279487,20.5032964500307,19.0300258689015,20.7278812507262,19.9598506498634,20.7713981400202,19.677806842838,19.7705649284171,20.0739413905875,20.219817397162,20.2989620233218,19.7981148587702,22.0641140428281,20.5501599511068,20.0239586239626
Unknown 141,25.5616632305192,23.9276469642744,24.8391259156915,24.9738451280349,24.9222934765515,25.2170870389829,24.9861365920541,24.4272588576366,25.0998602308167,24.7807909302335,24.366912779127,25.1794303063209,24.3529371129024,23.7692521881515,24.7748705168828,24.8729568602571,24.99944085084,24.9372409157848,24.3645981694557,24.2284684051135,25.003949435022,24.9472699480259,24.5564616655012,24.8462697801797,25.0914651891105,24.4368596383902,24.7212364968959,24.6326442583745,25.5103831307426,25.305935748977,24.9821265007155,24.5869743440483
Unknown 142,21.5426579831921,22.0285465289768,21.9960987739898,20.6647251255229,21.5513997289663,21.3452345350393,21.6124302214508,20.990855497838,21.5684243715798,20.1095448037575,20.1297850796582,20.8134421585087,21.931362261924,20.1820412371776,21.0516003154912,22.5621785277088,20.8761239108409,21.9411078327681,20.6616892327796,21.5606451707867,23.8721386509744,22.033856329159,21.5055589520827,20.6258800444758,22.7777483598984,19.7551798627799,23.8632212820137,22.0960376883981,20.6700779030139,21.7893775957644,21.8406375222265,23.2825086534686
Unknown 143,23.5390534016326,22.3284222451661,23.0360952570659,23.2714429962468,23.7984816593815,23.8046647831936,23.6544963529526,23.798557081274,23.679873862266,22.8792338727243,23.8352714259503,23.9271071410562,23.3137166557204,24.3736603906016,23.6028154383749,24.4178069595102,23.7861119399934,23.6686588112608,24.3072342171099,24.245570053674,24.402636505146,24.3425328432442,23.2780096643504,24.1301300653893,24.5024935223378,24.2356151525177,24.4160391483257,23.7819986798904,24.2080545580096,24.1076411874794,24.2992599245855,23.5102637285805
Unknown 144,22.622677806912,21.9388400788869,21.5988982434261,21.2844408134331,21.1492699930417,21.2074113166968,21.4281938467993,22.3848421986,21.4989290819714,21.4558606789126,22.0424674514705,21.2210771793818,22.120341815717,22.3447545724159,21.5782187358437,22.4030025350655,22.0751729459486,21.556826995599,21.7509007956145,21.9752349162661,22.0586845639734,22.1660097294955,21.5724711147808,21.8790187532613,22.3043725490276,21.4933233422524,22.5378820051915,22.866540730623,21.748686095252,21.2959245872826,22.2096263421737,21.9540250348302
Unknown 145,20.3559171362438,20.2454415233808,20.6937025029088,21.3815063120755,22.2218153063492,22.898723843222,22.5851629293696,22.7599358958679,22.1311103423287,22.109049523733,22.5795878668257,22.5683004138745,21.3080076069534,22.9949999251178,21.4487957035232,22.2722249739163,22.6709828733628,22.6864632057353,23.3614639331517,22.9837210112332,23.1867596174456,22.5942827626184,22.1456987084895,22.5816258988259,23.3679535055472,22.8214470584646,22.9835458940139,21.6763131945847,22.7756163553541,22.6277123578244,22.6317338430997,22.050541215972
Unknown 146,16.5015326339219,16.800448706769,19.3164409103477,16.7468510237794,16.2197063403486,16.2713601214293,16.492914119495,16.0088274553524,16.2586474554917,17.5092201439525,16.3204340769717,16.2979245006154,18.701328494122,15.9293011676332,16.0448614955354,19.8962125424564,16.4705220645745,16.3066432743315,16.2494488508823,15.9884209702105,16.7237934738241,16.4235933250868,15.9879161570555,15.9577377745072,16.5487764865706,15.9451702877143,16.3434803932378,16.4649864031608,16.5008960907064,16.2716339216557,16.0318166474517,16.3158610500665
Unknown 147,23.566096462654,21.9937768816811,21.8959938006878,21.2271203593826,21.1997968216448,23.2014863401894,22.2743145861598,22.4932979223322,20.3146197779803,22.6491215097432,21.1323910972204,21.3155697496186,20.1852639328316,20.7473691702375,21.4746366746271,21.7768562535555,20.9970074725605,22.8114747849937,22.3058348464255,22.366675621026,24.5046378509652,22.5389571769795,21.5376194934093,20.9203670374372,21.3905172789819,21.3592469852138,23.1353412825018,22.6475983987038,22.052129435444,22.4077118013114,21.5887571122365,21.6711626315993
Unknown 148,22.6881681530725,21.3447277194346,24.9669111374934,22.7322119221861,21.8741277231738,19.9098337031536,21.9716193271082,19.8223725133083,21.0132820611474,22.1494815992708,21.4081728085464,21.5268066748046,23.7215888251426,18.4080428917226,22.0024579640284,26.0148096817849,21.2335986431403,21.0859950697894,21.408622161178,19.9498614613409,20.8818455965255,18.7554263554812,19.8482959926731,21.3255964432452,18.747211304982,20.5971290160711,19.206739068781,19.6556822194242,21.8135585765611,18.9587376174109,20.5442933220205,19.8578459563835
Unknown 149,26.993327455369,26.564906858188,27.0928632659127,26.607252665252,26.4137044324794,24.9748418640488,26.7813607854736,24.1900608870291,25.2869902540339,26.4224850419426,25.1876860514122,26.5302237985717,26.7505383445138,24.5507074036027,26.077096922488,27.6629112733214,26.2928427642834,26.3758106373196,25.3732475289623,23.6999719223877,26.5618321497618,24.5017686656558,26.041914273867,26.4306347890661,25.7873985984493,26.1744112491988,26.0344590124725,26.039977232,26.8707465978778,24.8522210955926,26.1588171279775,26.1149499537618
Unknown 150,24.1278932712506,22.4607083914843,24.0415504940749,23.679997763116,23.2487769910568,22.8687406281913,23.5978274604674,19.9607767584089,23.6988047011385,23.6140976563451,23.6833581695384,23.5344209837,23.2232276972796,22.4936804671655,23.3052581284422,23.8370114536406,23.3325114673185,23.5809148424122,23.1754642620096,22.9651338029775,21.4302267371596,23.0275918932034,22.6360128663656,23.3632285727758,23.3510820731176,22.9512511387127,22.0906797626494,22.5360226671563,24.3483733209464,22.7833870156109,23.3378981590481,23.4141460261804
Unknown 151,17.8245249658255,16.071875749893,19.7958286934257,16.3185761751222,16.1801580197602,16.4104293798852,16.6319833780348,16.1478967138288,16.3977167141715,16.2008909785559,16.2918134937209,16.4369937591476,18.5693267922276,16.0683704261659,16.1336736690639,20.029949685459,16.2797519241456,16.4457125330179,16.3129201107218,16.1274902288048,16.5017917661611,16.5626625837023,16.1269854156365,16.2706447248268,16.7397749256518,16.0842395462749,16.5335869598045,16.6130340576937,16.7888797359425,16.4107031802868,16.2430838344068,16.4549303085839
Unknown 152,25.0902715699696,24.109708827095,22.9586446066352,23.995144784536,23.5895213832356,23.731425829105,23.3003173902519,23.4953355782234,24.8390072913762,23.1095720403953,23.397840319133,24.8464757958005,23.2500434577746,23.9149726510223,24.5736051994703,18.7640883633062,23.9950889815335,24.0752768033407,23.2627397233569,22.6725834729042,18.6770065775397,23.2697249397427,23.692027701106,23.6627389760474,24.3258172479252,24.4228134682681,24.0686577678227,24.605684620381,26.0427653727064,25.1877457791708,24.4057869220483,23.8764676211062
Unknown 153,19.3789140633846,20.4415815797235,21.9337627064951,17.1893573752489,17.3332055346926,18.4610333257935,18.056651791047,19.6883686836502,17.8265101556528,18.0514096774851,17.9882158662787,18.3498171445197,21.6452673738165,18.5106204734818,19.0251166869766,23.1977121211236,18.8304732453991,18.9647669536598,18.2856751913462,19.0900469967871,19.0419566369324,18.8145077905979,18.6410812988783,19.3777014643549,18.162235650649,17.2319906932487,19.0139990244324,18.9333683128966,19.4120918837641,18.2383068812463,18.3661642980994,18.2082018845875
Unknown 154,25.2154414053092,21.961334276397,20.6264495701039,23.7750038632685,23.3396982692874,23.3955977878814,23.1683089726203,23.273614560762,24.7342586569564,21.5122484073407,23.4382336490405,24.5366513574292,20.8877300663997,23.6892081853091,24.7225668618773,23.2286672229406,23.5471029330538,23.8389391978204,23.0312354806288,22.1303857219832,25.2290157211416,23.2772553561062,23.3284594868767,24.4263723796786,24.5826950812692,24.1479308029127,24.0252407037544,24.6470544258961,26.0859322132312,25.3229378021285,24.1797718978565,23.8320351644979
Unknown 155,25.5694929992858,26.2116637701255,26.0256930550795,25.1846693355425,25.154625387103,24.8961713011755,25.2340619944714,27.123676124419,24.9089251185034,25.1380356888165,25.6619869893947,24.906953254913,25.9913129783825,25.7795194702137,24.825507312945,26.0273583055774,24.9730531128069,24.9226571048326,25.4241588699719,25.3757635984046,24.9036128916286,24.9856439217718,24.7774200261243,24.8579310981331,25.1256140354126,25.2340707724234,25.1157529471728,25.0760970883483,24.6575081166618,24.4701144788732,25.4223383617171,25.2939382886255
Unknown 156,21.3318149412369,23.0547315871064,22.8876945176632,20.8590509161923,20.8662223597539,19.8699760681157,19.5880503647908,21.5703539138527,20.3972818291948,20.0341020269276,21.6326437102669,20.3919691188305,22.7265552602578,21.4306226358845,20.4046150835048,22.5726254582987,20.4505625102666,20.1928219531824,19.5287432998833,21.0804498121726,20.1718217357214,20.0942379045514,20.4369809531645,20.6197095099571,19.7535958978855,20.9240471809177,20.4011872905867,20.2593425633342,20.3911680362478,19.6725521920916,21.1434563982586,20.0565932166624
Unknown 157,18.7811336063786,20.9907525798552,22.0039644900457,19.7858187094564,19.9365694448279,18.4060787162989,19.3249401283325,20.2820179664507,18.6344464423679,19.499623407333,20.4937659102257,19.2151962529237,22.4830176604778,19.8229073391054,19.7201633919979,21.8577022519125,18.9718925191503,19.1716019357536,20.0512765035645,19.754017419779,18.823268687032,18.9112961518979,18.3411179451983,19.3743602121717,18.3908299060129,19.7712597984705,18.7669486698008,18.0409553967597,18.9469971938629,19.2049211550004,19.2171742896833,18.2614714284218
Unknown 158,18.3412134656359,20.6212946270478,21.5633857640227,18.6898378138309,18.43020312681,17.7374655124719,18.4673687541868,19.7695737904222,17.6325059900342,17.8466307218462,19.139879723077,18.1433622784631,21.420459140603,18.3712800918035,17.6698990164779,20.8699732879309,17.105527241681,17.4168632605873,18.6626231784181,17.4617559992826,16.9674642492045,17.2081383085757,16.8450384100765,17.4175615724756,17.2953047232351,18.5698689061494,18.9335268657699,19.0468276436032,17.1719346931669,16.9359184510916,17.6680203200707,17.5734870187673
Unknown 159,23.4265728459895,24.2657658815286,24.736869505742,24.2661983375931,23.9008101516553,24.0219875803478,24.4026090965644,24.8233667000936,23.9576101899282,23.9317739861771,24.4081244062177,23.550261015327,24.6516703527754,24.1032217688662,23.6905568352168,24.5166411586308,23.018121753653,23.5138437554783,24.50125330186,23.9856665447858,22.9452995707392,23.572319347352,22.6890153554201,22.8666205731861,23.6375965696615,24.1687795892695,23.3898949130534,23.2655967378183,22.5602934108643,22.5990171217747,23.8109788608534,24.009554386673
Unknown 160,24.1499194451294,24.0346472473704,24.7840554605076,24.2253751474998,24.5228041707277,24.1633278593305,24.3620078339758,24.8008649947272,24.1608521090275,24.3878173189499,24.9711325870286,24.3549130541673,25.2083191579546,24.9539911477078,24.4251848856087,25.8214904053583,24.5931754292561,24.3652363123891,24.9292138977179,24.7885554994805,24.8260427624468,24.7057909100679,24.0126736812174,24.5804051382115,24.9503496623072,24.8279599344248,24.8300516944816,23.4910486129479,24.430100508492,24.6086137954964,24.7025476956527,24.0465597508275
Unknown 161,18.1350721683059,19.1185300224978,20.0274838196519,17.8549544814513,18.0347521979977,16.375589964957,17.6475381340399,19.7428789971727,16.4997087534606,18.1442025544147,18.9660125306165,16.8467297404992,19.7332294365822,18.1040591569284,17.1827255378502,18.4022706045171,16.6334041962439,16.3950041250034,17.5935458940496,17.6381080296778,16.4514106687101,16.6452745395333,17.0832278050292,16.5892584302323,16.5987606930098,17.3659058973576,16.2363674119903,16.2524168104196,16.5347766866635,16.4918494555666,17.6849182546375,16.5199114718008
Unknown 162,26.15993352311,26.1324619548888,26.514968575375,24.6771477776121,24.7958102099486,24.3983972265168,24.8341533309001,27.1257067695984,24.8816502286208,25.0721072016682,26.6194558066851,25.1274357600977,26.2428410858844,25.3097099574009,24.7101697876933,26.9791919260873,25.961553125526,24.5127339513861,24.7989113012293,25.0726176714095,25.5523428365064,25.2272454880232,25.4659625513326,25.5053794302547,25.504417714214,24.8912587731463,25.7972205699733,25.8550374552977,24.5021026246937,24.2931585341461,26.1554261927417,26.0243089068187
Unknown 163,15.717092358952,16.4863645692835,18.6425713139115,15.7956483674358,15.8839773928716,16.1138403273494,16.3218643080313,16.3889255350529,15.8150369542284,15.7359142006453,16.1811129418044,15.6849474255709,18.2784671829237,16.2914573100551,15.5455156923544,17.9688308361782,15.6160257698683,16.3323733592939,16.1327577795953,16.2282892638199,16.0060594232708,16.2914467940746,15.7065068386619,15.5834907196831,16.3947876411023,15.6514501520818,16.187709212798,16.3124883350819,16.242782133376,16.1935930222958,15.7304880649249,16.5399186696831
Unknown 164,22.4303835482954,22.9798078105465,23.773926267,20.5746554475743,20.8662223597539,19.8699760681157,20.6630147690645,21.5703539138527,20.3766409110787,21.3124980330491,21.6326437102669,21.0822622962929,23.3837717815277,21.4306226358845,20.5157975744671,24.1329475403904,22.3254171123826,19.8484366624641,20.6737474727968,21.0804498121726,21.5001878628124,20.678708507355,21.7071127311255,21.7490074034968,20.631568944698,20.7703094569182,21.5721912860909,21.611625581089,19.7761736149365,19.2922342805031,22.5022636587565,20.0565932166624
Unknown 165,23.4235862916322,21.0318173483495,21.013518804745,25.7693046925326,22.8838706018288,22.3609180615667,22.5970078297528,23.1034935136508,22.332866122554,22.1931367077999,21.8309866018471,22.5080174902272,21.3431927116418,22.5045517019625,22.8755564811229,21.6780726175333,22.6204165696849,22.7330172451746,22.3244157907754,22.1128112003993,22.953205742536,22.4621704408483,22.0684740871611,23.1029541165279,23.1567306399105,22.9545809132051,22.4380689090392,22.5664091243918,23.6867780125436,23.280147653219,23.4538882089175,21.7848411562969
Unknown 166,19.1024031642148,21.6897048113862,18.1114144995532,15.5605175413831,20.6727852893917,15.9207230345759,18.6756412609549,21.506859812222,18.9533993669753,19.1367819622032,19.7432812488118,15.7921911731391,17.0964454166398,16.192726978241,20.2708321892123,17.1875470723779,19.8793455345042,18.8275593889945,20.8569593901348,15.9962590874578,19.68845436643,19.1938336004636,19.9707658463276,20.4450496564625,17.49628874436,19.9568176264691,17.9360106240625,19.8977772933963,17.335361962206,16.0023127513983,18.8647540465868,19.5265227507881
Unknown 167,24.9733312529434,25.3292037854612,25.6459683142821,24.1098489098467,24.231363104302,23.5228943840251,24.1079333944333,24.3545247649841,23.5709868356613,23.960413948107,24.0499186458124,23.9911386633071,25.1406007854283,23.7368216848287,23.6378570601944,25.5866848149645,24.1962511673576,23.6234819608537,23.8530695055222,23.709879432906,24.2289624057645,23.7120024556296,24.2502938256664,24.0896043699392,23.4422159946935,23.625948611978,24.0519466623542,23.7115555531489,22.9164102292978,22.7367985598972,24.2915106924405,24.2970298040543
Unknown 168,25.0709776808012,25.1339054041564,24.8447411010507,24.330539590191,24.2315530944572,24.435723248833,24.6635797424991,25.1632143712782,24.439891510516,24.6231983907291,25.0879036288037,24.3974815104691,24.7873761612631,25.0967938899802,23.9316607161086,25.3378873265595,24.806991307211,24.3824521866528,24.6972017995944,24.9282179670524,24.9695544742571,24.8279840847264,24.9092590605717,24.5370005397106,24.9549208358203,24.5777688351391,25.0781095665394,25.1744802548681,23.9379617567774,23.9253513609502,24.8011597718508,24.9576519120649
Unknown 169,24.3258197036697,22.0680902894495,20.6283706628025,23.4016520709282,23.3997561248907,24.0909407155852,24.0835112068892,24.0397031684975,23.9764253934102,23.5121608205746,24.1898652504897,23.4480343109142,21.0250207521262,24.1934866936684,23.2314091144058,23.8174100946185,23.7610354885404,23.9332343549028,23.7751765735475,23.9445241886762,25.2784861573502,24.8070887041979,23.811941779368,23.9653756725916,24.9377531254643,23.6708656149494,24.7941936800535,24.9002359081034,23.7153353617822,23.9127253870073,23.961202766559,24.660904655542
Unknown 170,21.1989508496572,21.400964433885,22.4410242587959,22.1519703183061,22.7076031062107,22.155575784583,22.7068975110358,22.4027622983421,21.8946582939431,22.5681309979519,22.061696357404,22.5499096632322,21.5730111666193,22.5171344530834,20.9875163805554,23.0479389231253,22.4996191394879,21.3225727441199,22.8565802441472,23.2446926757906,22.8418596789141,22.5601183113355,22.218716829662,22.3626262913827,23.0168722580869,22.6126756688414,22.8047862507397,21.6197437412434,22.2198926926257,22.1461501900143,22.4824630831779,21.585495386788
Unknown 171,25.5605611468698,25.1561803621298,25.3273024738765,25.2964655624825,25.2881860749282,25.4825317174911,25.7220322588808,23.8134419445875,25.3261761532622,25.4652557504639,25.3511501330439,25.2264665669382,25.2811133287917,23.7769446679037,25.0711654744269,25.7666446350598,24.9046998836424,25.3825534499976,25.254643524599,23.8639974129122,25.1667563789708,24.4602193131005,25.1754111625776,24.7299124607265,24.0203275499079,24.7485801648084,24.129826794137,24.2745907921279,24.0239284907835,24.3180036355072,24.5621062240273,25.0980645137012
Unknown 172,21.3620878066418,24.2810716905479,24.5347925913454,22.3185442178863,22.0745647332745,20.5962572587037,21.8763877069956,23.8984578701052,19.783425020574,22.7690819562148,23.0913890499022,21.6120801645439,24.6694631044156,22.2763208337387,21.5888267996809,24.8876975232063,21.7839015084853,20.7436227531951,22.4349239423497,22.0826571548595,20.6826960885843,19.4080446688546,21.6598649348514,21.300347763151,19.1757341572863,22.1215648777744,18.9335268657699,19.0468276436032,17.8968656953381,18.3956776405599,21.4503802216622,20.4708031721403
Unknown 173,22.3974964353389,25.4279596156084,24.7872918590257,23.3001469233244,23.2709669262545,21.7795466811088,22.7730432157593,25.0190664176109,20.5899314437675,24.1553437799883,24.7670081411649,22.4099198676893,24.6916449075238,24.3055294419993,22.5689250618635,25.1189350974544,24.0681393992403,21.6793221854497,24.2138435422981,24.1388420484744,21.8664179787307,20.9900160185288,23.7142886112057,22.165630336691,20.7482816760428,23.8326075638468,21.6598413255053,21.8203938242786,19.2602457183822,19.972111515721,23.6251162554448,22.8009689644074
Unknown 174,24.4202026232499,25.1241754491562,24.276594463559,23.4287052971596,23.2753663816307,22.9901121722763,23.4487784174875,24.1688274587304,22.917314072866,23.7671886328553,24.5822051550934,23.383130122053,24.3279909919744,24.8087509400967,23.281186005598,24.9098529056889,24.153942344569,23.4556168253357,24.0633109817871,23.8168733727441,23.8131917226293,24.2967990483419,24.1803757122867,24.2467309717777,23.475253342687,23.8891985263324,24.6635060863354,24.4770998513886,22.2077446791981,22.0656443958898,24.419034365124,24.4041093949695
Unknown 175,27.2927287143487,27.4214503211141,27.8976730904816,26.8942217290804,26.6280054706454,26.2204109213359,26.8876671424823,27.7136660737295,26.5420701978501,27.0800030218972,27.2244633021644,27.0910119844845,28.1070221548568,26.7006138754459,26.7507370213607,28.6745899095817,27.2815951033545,26.4642763924458,26.8392875253797,26.5684224607906,26.9452609246905,26.2027478744687,27.131513349674,27.0076213904018,26.3728699303366,26.755910672238,26.388438048285,26.1841513826083,25.4239930767849,26.1188623985467,27.1604850954433,25.9888430664908
Unknown 176,15.8135441670674,17.8089414373479,19.826414248654,15.3590180599888,15.4353754769329,15.9908856700278,15.9469131957545,15.7417316876175,15.8068020355547,15.4528995517601,15.6865346845287,15.6966053770842,19.3785284398355,15.8182279829852,15.3062535724845,18.8769024954187,15.6428795908129,15.8970350376899,15.7220053438861,15.821308835914,16.0483617596948,16.3138005274831,15.744902590788,15.6521973682892,16.4819993315342,15.53635745765,16.2363476253835,16.3827158802939,16.0730870393269,16.0491758040456,15.7668056970803,16.078767715103
Unknown 177,16.2156761747498,18.7049345411124,21.0934870280234,15.7611500677818,15.8375074844526,16.3930176775037,16.3611712903366,16.1867399968257,16.20893404324,16.8973258108933,17.4052018605367,16.0987373846416,21.1868689013435,16.2203599906929,15.9511621099756,20.6376499123155,17.2815606317436,16.2991670453853,16.7301050806221,16.2234408436969,16.4595732092591,16.7159325351427,16.5957420995727,16.0543293758082,16.9134258771732,16.2517406080314,16.6403442616292,16.7205397647984,16.4752190468311,16.4513078116026,16.1689377049052,16.4808997227211
Unknown 178,22.6027968585158,22.2031783687824,23.090658336765,21.1867038249685,21.3800745375349,21.2041477636683,21.4566421537301,20.3980321908147,21.2179900686544,22.1800133974314,22.51625139742,21.4788233721787,22.3268674213726,22.2508311582779,21.0575217556466,21.3351458571538,22.6997865098008,21.2628838812034,21.7801432234418,22.5341342597917,21.2352704914638,22.2646310085289,22.3170815697513,21.6281552320657,21.9414848137219,21.8519668791155,22.2914613821386,22.1815823936912,19.6697818399025,19.8281929627616,22.5846643723117,21.6166060802204
Unknown 179,24.2488390865201,24.8518228895525,24.3719353578119,23.6282165790093,23.7303773466946,23.4715211590282,23.7980188110149,24.6297942136605,23.5239614213464,24.2775931336434,24.7641082879053,23.8724675928735,24.5329561835486,24.5397627592388,23.6568224809599,24.9917635487532,24.4551849234552,23.4723773099742,24.3920403162617,24.4241840745436,24.1506473321165,24.0877211288204,24.2374514660335,23.997574891709,24.1297484866137,24.2035831299192,24.3932147706567,24.3217761806014,22.6856005264345,22.7918722520074,24.3365204003329,24.0011836493597
Unknown 180,17.5450374865593,21.1541093073087,22.6101341224705,17.2474167515339,17.0503050765169,15.6863984449904,16.4205083000263,18.3989789541825,15.5008187642905,18.4690942039867,19.1972681435651,17.212197308917,22.7057260045421,18.2015081481791,17.2709497413889,21.5054330057251,18.7168539606939,15.6163750647444,18.432966563382,18.2220809294461,16.5076685253222,16.026023182368,17.8222261681989,17.5768018421668,16.2306338966772,18.283363926206,16.5093699835743,16.2974524910174,15.7791406026735,15.7685158309203,17.5428918179565,15.7981077419706
Unknown 181,19.1024031642148,21.6897048113862,23.1352879016318,19.4732437672043,20.6727852893917,18.08445792385,18.6756412609549,21.506859812222,18.9533993669753,19.1367819622032,19.7432812488118,19.2158086775908,21.9027508317483,16.192726978241,20.2708321892123,22.7508683852108,19.8793455345042,18.8275593889945,20.8569593901348,18.8137420302371,19.68845436643,19.1938336004636,19.9707658463276,20.4450496564625,17.49628874436,19.9568176264691,17.9360106240625,19.8977772933963,17.335361962206,18.521615133252,18.8647540465868,19.5265227507881
Unknown 182,15.4734796030007,17.2544644629408,16.1018602192639,15.0301038828062,15.1399615554263,15.7183162345112,15.6929646232005,15.4702316291619,15.5506174951809,15.112240994115,15.3719219975929,15.4023279745488,17.1662056501614,15.5365804218989,15.0215654903537,15.3843228465183,15.4131932493193,15.6545636355499,15.4063435215569,15.5715519889824,15.825975805812,16.021876985955,15.4276405355639,15.2646345126128,16.2798284737968,15.2979976376773,15.9851709020327,16.0478659196844,15.8283351800727,15.7640418962916,15.495023215277,15.7895284616783
Unknown 183,23.5028372463665,22.9969203861184,22.5147416814912,23.1871676822495,22.6843079001302,23.1385682331921,23.9597555314748,20.3259935398929,23.2559056952036,23.0211613033412,23.6977286592119,22.3469729776074,21.7265014168611,18.1435054136845,21.8629844785057,22.6207943323745,23.1905812657704,21.8831502006301,22.4364915650807,19.357774854517,21.2759470600273,21.7409078679495,21.9036910864959,20.5340502599824,20.1895095516179,21.0220731743477,19.9486423296508,20.288574322373,19.1442686167322,21.2265264108099,21.0123521630015,22.2119074137675
Unknown 184,18.654035157871,22.0115825401198,22.1274243790247,19.2194164316793,21.0308922834211,17.3670884015342,18.3426960917554,21.9307001151755,19.0203746878725,19.6485723792175,19.2108231735812,19.2969617404012,21.5902987959112,16.4810301188477,19.9972899640348,22.8592522782743,19.6767342218177,18.9457822740919,21.1672288937532,17.3687439000631,19.6009170482449,18.4701156255599,19.9556586399274,19.7297932481073,17.2843649761483,20.3364619585716,16.1477419414148,19.6345104157086,17.6242793010871,19.5129093591093,18.1225300332445,17.2545999130129
Unknown 185,23.0050577485487,23.7421904519973,23.5653336843872,23.8199557514228,23.0129902999477,22.4248128749438,22.9647154717645,23.1115658256528,22.8135137077283,23.4535596739242,23.5527437256709,23.2683081939249,23.8869375122764,23.3013089424177,24.105104703244,24.5008999333129,23.7351502203111,22.6418474697576,23.3465505166985,22.7153434558844,22.9914798415467,22.2160093126222,23.575482608075,23.5090094996452,22.3004574305738,23.7725008262839,22.357237653636,22.8245854736547,22.7398218010237,22.855956377204,23.350073455451,22.2427076641981
Unknown 186,20.9770614417837,21.4890882413625,22.3028186907521,21.7322081363505,22.3054286614968,21.4862261583165,22.1437533480566,22.2449681865591,21.6426725505162,22.2262547951943,21.7667532764578,22.4358761682929,21.8134055654246,22.3069193701216,20.9403671908406,22.9638246220619,22.5547411362038,20.8200462054322,22.2450593388683,22.8220227090623,22.7874564207903,22.2692554040433,22.170863942964,22.2608534199513,22.9417071029985,22.2890285760838,22.7924881496227,21.4225988008404,21.9768915217984,21.8737325357813,22.3960479473381,20.9226604372123
Unknown 187,15.2407028490463,16.3062249801,17.337215208861,14.8704946234307,14.9554624954494,15.5858699398161,15.5459581886328,15.2588326251594,15.4209228769788,15.0380431600069,15.1474576237478,15.2495044045976,17.280973779947,15.3177499454959,14.9138215446716,15.5362828769783,15.1648923411981,15.5362534819816,15.2244085846894,15.407581851704,15.6269631114648,15.9307198054106,15.2903457376513,15.1844051528718,16.1182700920335,15.1092005324789,15.8394895143688,15.9382828713478,15.7132417379177,15.6503004569912,15.3597666223895,15.6933527276404
Unknown 188,25.2700106686909,24.958383978993,25.0737917864218,25.0525455623248,24.7829188202807,25.0743145304548,25.286026342746,23.6983142915849,24.8476201653531,25.0900791486722,25.1020960939033,25.1373335089634,25.1805858103635,23.8710133954749,24.9539147068824,25.7876903522339,24.6713797673554,25.194723225533,25.0306702150819,23.7698758770157,25.0450448145416,24.262878730885,25.2717959226688,24.6895353516095,24.0418186926147,24.6905973551846,24.1370521969586,24.3130803721738,24.0847825873067,24.3652846975376,24.4304280659003,25.1449559656169
Unknown 189,24.6725048703081,24.0734227299873,23.6872489623032,24.6715743503873,23.9879708849084,24.489775689111,24.6680076123083,24.7997623599879,24.4611567148443,24.3733296731673,24.2506596420719,24.6393740423808,23.9950093620113,24.6537536699553,24.3511215404911,24.7449322260677,24.6037038708432,24.8427223639776,24.3625142635051,24.4664166869699,24.7733516769486,24.5294903746073,24.3654064621913,24.2547091893995,24.7907119991625,24.7040376989599,24.6700700232136,24.7185062980408,25.3267340838195,24.8080235421499,24.6787494493157,25.089835910291
Unknown 190,22.7779683293662,23.4809714566985,24.2791464863235,24.3730928717487,24.6414662603688,21.8553146882741,22.7178152056592,22.2521998633495,21.5042527999948,23.9267100886344,23.9852604575737,21.4349811165487,21.8080204964227,20.4725022007386,21.5038583183543,22.0659718391373,22.6312852751411,20.2472598308908,22.8641952646582,20.5710328416295,20.3161357652654,20.6017198977259,20.0378291822323,21.3207072168412,19.7147827586311,23.1052024968877,19.6093341434247,20.0354982122982,20.297148824422,19.3350588977175,22.0861342451235,19.3087905531984
Unknown 191,25.4401928429454,25.0704286799842,25.1995689445901,24.7142850191109,24.6222302429234,24.6513996290503,24.9040672981176,23.3747850805547,24.8232737446655,24.8477432079661,24.8440101054074,24.8973314163711,25.3873230668258,23.2627201059476,24.7976824227075,25.7960683345301,24.7461586888505,24.7099764430748,24.3785122079992,23.2010447159966,25.00790859631,24.06047180763,25.0073646224374,24.5143081485958,23.7761357489516,24.1165839749092,24.0401925808958,24.1968866694056,23.7955897881187,23.9612161384092,24.3100903123873,24.4028678575201
