Name,Pre_2_1,Pre_2_2,Pre_2_3,Pre_6_1,Pre_6_2,Pre_6_3,A_2_1,A_2_2,A_2_3,A_6_1,A_6_2,A_6_3,B_2_1,B_2_2,B_2_3,B_6_1,B_6_2,B_6_3,C_2_1,C_2_2,C_2_3,C_6_1,C_6_2,D_2_2,D_2_3,D_6_1,D_6_2,D_6_3,E_2_1,E_2_2,E_2_3,E_6_1,E_6_2,E_6_3
Unknown 071,24.9589992218463,24.7868767888581,25.0451474308575,24.7339512326485,21.4331451176801,17.9401300570983,25.2858477044175,24.4033331336092,24.4456166373223,25.0455468523324,24.8903468730031,24.9965286484688,25.6150344695623,18.4193333738224,18.2789754304828,24.7761807500951,24.6952996446448,24.8288216190624,24.33973739886,25.0151574877414,25.2060539995433,25.8976187711951,17.8960514341606,25.4428962523866,24.6019732114261,23.9533043797578,24.8720962826141,18.9225591466999,25.573779332316,25.2334286901653,25.403953381738,25.2993046196644,25.6541696229704,25.7723991792488
Unknown 072,24.9727349841924,21.9354415509293,23.9472280156065,24.2224553034929,23.9774113974627,17.0004276743537,24.2289883216275,23.9568335238259,24.029037237723,25.1088060917726,23.8655851900879,23.3974746548447,25.1706088605248,16.9504225670342,16.6359209811006,24.3269367471491,23.2350290042687,23.830334292425,25.5700954240754,24.820561940957,24.7032944897255,25.3723067473889,16.2349042399025,24.1031029982676,24.6656743364636,21.7203558548802,24.4212339475585,23.1812677520065,24.7133699989027,24.8743551196566,24.2558757715705,24.1074394103111,24.1740945932223,23.6738473895036
Unknown 073,21.5048468986434,19.9041890532652,22.1712947332462,20.9138535548508,23.3144935236425,16.1310412140029,22.4828752440533,21.0279926441107,21.3660100732636,22.0658039578532,20.3428983215616,22.2017406822729,22.2114447075666,16.3539441007427,16.0293906805914,21.2159403306466,19.8425735229187,22.3548536350955,22.459386878393,21.302601417986,21.2923593184519,22.070522927437,15.8247674679839,23.5160466598371,21.2781206380449,19.3280244968726,22.2404132915637,21.5279895884934,23.1319329726981,23.7675353684543,21.2520066813047,21.5734087767995,21.3099490908383,21.6245333681349
Unknown 074,29.36024025755,27.7186492519529,28.9417812896023,28.3238649859096,29.3012583885036,21.1357430921438,29.0523239833086,27.9149524452786,27.9895980843651,29.0732856906961,27.8266185759561,27.8299160364854,29.9827891040513,21.3797502151083,20.9902870595574,28.9202728899418,27.4558753325064,28.3901153745258,30.1038151397164,29.0660158634209,28.8466781980714,29.5389865128968,21.3281995990181,29.5436095409941,28.8147582123326,27.0970171075629,28.3534852679306,28.870373459829,29.4858718638403,29.8033807872443,29.1611514963512,29.2571904532293,28.5201820564074,28.8855479865788
Unknown 075,24.0200075450451,24.1228242434847,24.4069804403992,23.217159184076,21.4331451176801,16.3401105965868,24.9937136754741,23.0817095375214,23.0805618656714,23.967435643635,22.8367006381315,23.7393125990558,26.4006314466058,16.3209843127383,16.473584882834,23.807678718782,23.1203378299343,23.7485955125544,25.8905102733485,25.2402701617878,24.6572501321381,24.7514875008681,17.5586117751472,25.5144950857078,23.8021264645364,22.7860630918156,24.0690644193289,18.2477741844837,25.5441872978273,25.5959022121017,24.9684089327407,24.9003998707451,24.4322549846735,25.8798580092244
Unknown 076,22.4130496988255,21.9841960738524,22.72442348573,23.6858350874478,21.5963996946213,22.0131128988497,22.2093128166892,23.4095304365599,23.5349935534524,22.7152904174441,21.2139845852333,22.2680723533181,22.7090710847875,22.7362096569346,23.440035140043,22.6559137534053,22.0310553500887,21.9117160210559,23.091904883602,21.8161590001534,22.6835489414568,23.1476042453205,23.4631409354725,22.4060802254425,22.9242669302321,21.8186819164779,21.6887147064639,22.1829766944153,22.7982817532425,22.2210032748992,21.7105953155054,20.758153954637,23.9547612619741,21.5618249723047
Unknown 077,24.4742067272892,21.5244947957431,24.2698447795788,24.1535273105736,22.2522696626911,17.0713327566429,23.9509440820934,24.6685046509044,25.4056460804058,24.2220683394724,22.9459521009183,23.9901909169061,24.429436064925,15.8587234371398,16.6488473536964,24.0420313399067,23.4359204476726,23.3995971100201,24.3261974139672,23.4870320518329,24.6396057693349,24.4745842699198,15.5939302633998,22.8774927095656,24.6715610856373,20.7768963224975,23.1630958371172,22.6272155857632,22.787502134489,22.8308429734523,22.4864881817678,22.907576358939,24.8305760719282,22.7788842745107
Unknown 078,22.3058371884846,21.3377868803908,22.6065827555066,21.4996614879646,17.5921833103624,15.4555179463361,22.5627474595707,21.8073055365239,22.3190319633775,22.047442741523,21.0753748614294,21.5546178423099,23.293755000591,15.4672444215772,15.3863622478924,22.1292550271536,22.2032690290758,21.6122381698611,23.2111951298931,22.3099079837722,23.2208918540721,22.8717100731774,15.3698540050554,21.6290449690169,22.2759014754214,20.5673939289815,21.6351637657749,15.4692302997078,21.5209927305252,21.7370272630775,21.5037339980248,21.6023126004527,22.9175395375749,21.4151222306096
Unknown 079,16.8352715118472,22.6357503175571,23.391164090227,17.0266254141485,15.4524397577808,15.6034038167086,23.0866482881959,17.8058413301966,17.7652425546455,17.8673071104872,23.2442599978191,23.1755551198443,16.6427216628678,15.8603466534971,15.7003827155191,16.648986306981,23.7106078105467,22.6159812314936,16.974597995668,23.059618772668,18.4966768179038,17.3583002313119,15.6797947324956,15.8431287456857,17.9630249432954,23.2968772848327,22.9958621248793,15.6726154523223,16.2055617358054,16.1580382969876,21.9389727170568,15.7782517127361,17.8059373662738,15.8451290169748
Unknown 080,24.0991203063442,23.6218144413976,23.7201099812206,23.9709819571479,23.9188941125586,23.8965425201536,24.1533480121189,24.113426000022,24.3161807910419,24.3853333664719,23.8535422346895,24.042946747355,23.7831771901085,24.3480634494898,24.1709579209058,23.5459718324315,24.0328884225707,24.2596376496548,24.0653293323848,24.6137231224098,23.8091984700259,23.7910024633694,24.4704970238916,24.4150615614625,24.1890399718303,24.0492226023848,24.2561735078827,24.4694387608025,24.5340346797616,24.8911920959964,24.2772186057141,24.2831272517852,23.9604305235265,24.5256405640034
Unknown 081,22.9198137607901,19.5570254661709,19.7431711094178,22.8711284617253,20.1981051543406,20.3228405798857,20.3181767605316,23.1454389366519,23.0692100224654,23.77295645525,19.9309340478507,19.8126858171615,23.0484254414776,20.3138960461008,20.7183266085681,22.7562283659567,20.0331984808516,19.9816351052192,23.2231879243382,20.2999044407836,22.9918635391944,23.1015753553921,20.7993574586975,19.6332774878011,22.9967276958593,19.9841474206758,20.2642641985762,20.651334907704,21.00484183263,20.320581450575,20.368395400031,19.7298401113463,23.2369848268839,20.3089661103793
Unknown 082,16.3559068232689,21.9056496123985,21.1991432640302,16.6213933369063,22.1043012448417,21.94799015006,22.3167780266427,22.0683629293197,21.8316346974316,17.3550719117956,21.9491324169649,22.1954439168453,21.9005780565482,23.0530228513912,21.8090364471381,17.2750119407433,22.8927527091726,22.9836613312592,19.7997832361986,23.1145268449542,19.2500992971213,21.1624342375817,23.2865962554668,21.7512643370845,21.7472104151392,23.0601395914783,23.4786304349637,23.3083981644047,23.243799152111,23.4203719856475,22.8038183506888,23.0019923992379,20.5351629876139,23.1111171470155
Unknown 083,20.1079119358034,22.2388840077169,22.4977667869142,19.8627626320958,21.8120141016387,22.7525852940101,22.9351286788466,20.046760682255,19.9774774492358,19.8687219592918,22.5562580827827,22.525127651595,19.5754577868734,23.0309787306095,23.215541804007,19.3798220215751,23.0198602220567,22.6628160501898,19.8386595862964,22.9205782019686,20.2279335691413,19.8181183708513,22.6031771559096,22.0223542679131,19.8507077191573,22.5909425115585,22.9740724366052,22.8966777060773,22.7818000252833,22.7693448633143,22.2995411592025,21.8189223732959,20.0450699060957,21.9642293016958
Unknown 084,23.6032416157077,23.9495476890534,23.5904193229854,22.8788678295267,23.5866890724223,23.4675587579605,23.2753977773219,22.1399603544363,22.2577856402027,23.130563777494,22.6422134373629,22.6165466720278,23.3870054266602,23.8204972809976,22.8769415798344,23.4877184069199,23.1218706534105,23.1968671493446,23.8302346764082,22.7998740852678,22.0793323404914,23.6610985747383,24.1540602958061,22.9325562660932,22.0709243749427,23.41094901055,23.1703344986527,23.5657176091387,23.7041263550619,24.0661134462239,22.6570807158184,23.5521235394846,22.7989695122619,22.4971248461082
Unknown 085,20.8289615733752,21.7801498619081,18.2645701034181,21.5481189035381,23.6795191704523,22.5333413241659,21.0360902120446,19.7974793139399,20.516796480713,22.9332924125809,20.8875707402155,20.1543908500005,20.9978919973388,23.7181844756637,21.3051524557474,22.7083969939547,19.1421363470666,22.7191521563461,20.6915443813183,22.2803921972516,19.9048425154664,20.6332349110617,22.647009971728,20.4237135957813,22.1734480378619,22.2456805236307,21.4608102209598,22.3325802760694,20.8674671167054,21.1912765248428,21.2723416798923,23.6718945534581,20.0133524069485,24.4369991708674
Unknown 086,22.9008836343963,20.6857365004877,19.7250321720202,22.7224835202337,24.0526460544348,22.1133421598674,18.3359315589985,22.7673053671845,19.7823806759829,20.5390763009589,21.486391413785,20.2145469154749,19.6374919885112,21.5466737776124,22.6341311997851,23.7384516940259,21.0155847060524,20.5369629648208,17.5336662640253,21.2723794202702,20.5991151890317,22.9371219627422,22.1995845507231,23.0693509359155,21.4715677563857,22.2583670623098,21.3581109717738,22.1772808948954,21.0996179507679,19.3910729875113,22.5728106822877,24.4659346049373,17.6273827407336,22.322062960428
Unknown 087,21.5987990942427,22.9815843762626,23.2284284939933,21.0686788338418,23.0157941037127,23.2520396571217,23.6409234698226,21.524418776046,21.4814559556057,21.822685001409,23.3525223617585,23.3416945087631,21.2916638122702,23.5176912953653,23.5436253718298,21.3886703092781,23.2441292550092,23.3760786202982,21.7081422552025,23.5813079522982,21.6938348335032,21.4921475525848,23.6297627559774,23.5636620967175,21.5074878888853,23.1809719072003,23.4438243279954,23.5931701693442,23.7161904560504,23.843389739127,23.28384242714,23.30817211309,21.6643263628916,23.4241317040939
Unknown 088,28.4975089609481,25.4321609550865,28.0495185472506,28.1845848574746,28.2166037939451,20.320145340334,28.5586378643723,28.237822538886,28.5488770393412,28.8885781264433,28.137254847832,28.5611833476021,28.74866235071,19.6384499139992,20.4270763619751,27.9369032908193,26.8133660133711,28.1989173893267,28.859395932953,28.3091563317925,28.7073521529687,28.7094756573633,19.147300931353,28.5276868050679,28.6566657886458,24.8065020738672,28.0166118763591,27.3207875192953,28.447081529558,28.841750397071,28.2692695756569,28.4166115646805,28.4626239186668,28.3400243103662
Unknown 089,24.7707731465162,24.8560124275193,24.3733500255063,25.3398336978597,25.7523987986226,25.833823842401,24.56902391218,24.3856163028233,24.4646083430919,25.6648516737036,25.2756417502272,24.650966417502,24.3105194104164,26.3602601296404,25.5173182059204,25.3602478517579,24.8312639546133,25.8024012428645,24.4232091106056,25.2985822482228,24.3196713949503,25.1684363601388,25.4911265407679,24.9321009377521,25.5730778531146,25.5385708284994,25.0138621466638,25.5535141960472,24.9913751975116,25.1025235644827,25.6206163505621,26.0608162132127,24.4374947063915,26.7499300297265
Unknown 090,24.1543470544714,24.5801642583391,24.6122389014953,24.7119085172644,23.9816303624565,24.5895027354907,25.2485863676128,24.009258963463,24.7843473725648,24.3983676005349,24.3200938133136,24.4044798466777,26.2850647405254,24.8442193098667,24.2852931173889,24.4037785538854,24.5415063018646,24.5055070432603,26.2322961180745,24.8030710931369,24.6046437787161,25.121998697427,24.6785504244727,25.0455184556603,25.0168173693324,24.5150921303441,24.245458340216,24.4682091456639,16.2801679477509,16.3835496628459,24.6470953059585,24.5406460982843,24.482964885412,24.3286519438206
Unknown 091,26.3185236504184,25.785983378352,24.8401216061163,27.2917514938202,26.7076672450608,27.1557338791239,23.3676209096264,26.9570393591947,27.1051727655541,24.4804893598049,27.1051982896491,25.9629396646853,23.9045953671,27.1661786881423,26.4202551599922,28.557868036439,24.5631056373845,26.346225027639,22.5249818960071,26.37471317415,26.1251035515096,25.4516671110574,26.9884305190605,25.6213376820499,27.5265245300766,26.5330769319336,26.5614105460356,26.2787646918166,21.8758426820883,21.2063578385327,27.4284405758245,27.4983974356258,23.4050903581412,27.986526336719
Unknown 092,26.7505086725002,26.9433065705818,27.8927509855072,28.4850685934539,27.028861911617,27.9831345041749,30.0084159253677,28.8767226393575,28.6013115655824,28.9941822149219,28.8413144896769,28.9165392361669,29.740035895802,27.7025165080526,28.0264342738907,28.5359409740006,27.1049400104725,27.2708559857913,30.3062922194307,27.5786806585345,29.7587169040812,29.6077714847704,28.0216588739253,28.6677254452603,29.7261969942466,27.8283431582986,27.5181451973218,28.0039963147354,17.1319698511481,27.9917875175888,29.8178541343492,28.6415613669689,29.7730966456952,27.6662459585387
Unknown 093,24.6065577603036,23.4692821826273,24.2767752408283,24.5584690768412,23.0692027913367,24.1803474569104,24.3282359330936,25.1598718968692,25.0137827146363,23.7027434984791,24.8763713247368,24.8410272481322,23.9776198064934,23.7396483349918,24.9892675390979,24.2510046597118,23.2474796445567,23.0361332040004,25.5938857476356,23.6751676171917,25.7315876152008,24.7891382004765,24.3295747913201,25.9587588582904,25.4446104306474,23.9443088750712,23.7220673362825,23.9338666636769,23.0379927287944,20.3675086254633,24.6609042451919,23.3814197363157,25.6529414572475,23.3867615781201
Unknown 094,22.7845364549866,23.282993729072,23.1264654061091,22.8634989544052,23.5388009752386,23.300304588356,22.4448404506898,24.647605961008,23.9339038190485,21.5605965480877,24.453866655865,24.4858733653316,23.7516544689521,24.6057532936649,24.6100460846807,23.0277339766012,23.7257354971406,23.8369495986754,24.0794788722215,24.2218475093914,24.1975296502157,23.8363160684131,25.222293128707,25.8793278575401,24.1230321730626,24.1766643630281,24.2829115912261,24.2960459109832,17.3628138495065,20.3500393307738,24.651850331695,21.4870518691562,24.1563061088219,25.1840841093937
Unknown 095,23.5755569036481,23.8960995418428,24.7442939285905,25.3548397419066,23.8490862391343,23.4598248715686,26.9375421761907,25.7664827530439,25.4926907747996,26.2684134867555,25.7527891855801,25.8426196499462,26.6386938541008,24.1320850086191,24.8296836235896,25.4783799804515,24.2732596141666,24.1253261579362,27.4108032777727,24.4645393952748,26.6456480608567,26.6392863294984,24.8287425528399,27.6032871766396,26.6253701035296,25.3608850269263,24.6184236903496,24.8631993145583,25.4766961266858,24.99202121486,26.5311535553739,26.1180499332667,26.671616442737,24.5413712539348
Unknown 096,21.5782061048686,23.805260323736,25.2648944493052,22.3286314910533,24.5957704131915,24.6601905249145,19.8416156790206,23.7617666475041,21.5764307915251,19.35435128742,24.5818667892488,24.0747520113768,22.4739170186268,22.1991406783663,24.767329631662,21.5149331843631,24.2983383311977,23.2338019305781,21.8373655691604,21.7365684775038,21.6975462861416,21.6104808839615,23.5458431335565,22.8352675546111,21.2837180847012,20.8531327381843,21.8471672106627,20.7755549971243,16.8829657051993,16.904978663486,22.0362324160816,19.9965227672432,21.7567735283664,20.989156546933
Unknown 097,25.4626346346561,27.1160145281948,27.1891216420882,26.2723492454056,26.8117303614105,27.6614275879911,24.6613302846024,27.9188611129005,27.1475997287262,20.953966904188,27.9300918327258,27.9514283880048,27.5526177455409,27.8234531575964,28.0872772914037,25.5211785117135,26.9824455963326,26.9689149780443,28.3097191275035,27.3308277109956,27.3429134853942,26.1387059419524,28.1751115381621,28.9930530191385,28.177347813752,27.8324252051261,27.4656859677267,27.8526335591079,20.0387899971857,16.794986997885,27.4228820856979,23.8057658577573,27.9215823103963,27.1509600702414
Unknown 098,23.5275596878215,28.9826711514119,28.3140021985146,24.9143360509213,28.7718240399134,28.4544367906016,23.6645823184793,28.4128150587314,20.7709906361106,24.4116351569683,29.7579074008336,29.8686513204903,27.6829874671063,29.5665872859447,29.0890337128014,23.9538153936052,28.9082146050137,27.7404813835625,26.9130453811392,29.1719448439116,25.2319852058434,24.244819465646,29.4728109125525,29.1768054833918,26.5313604626949,28.5923347851886,28.9559723416634,28.9799891999574,24.6214846590231,24.0188535417445,28.5835589071377,25.3964867766012,29.4231296836073,28.1626245079659
Unknown 099,24.9346156958041,25.6004523301313,24.8034625206068,22.9491495129216,24.8298429155569,25.2409984934726,22.8965984956342,21.2343327559902,21.3665453903371,23.3151723087465,22.9910520616561,22.6207778255408,25.3036488621614,25.2507388641799,23.6239474331836,24.2113314795421,23.4679739538589,23.1759133679123,25.7087533897644,24.3784345949046,22.6402655379502,25.1481285907221,24.789836277997,24.3965103876051,21.9132560886244,25.3741616251188,24.5984233495854,24.0805704524275,21.2803560696033,18.5678806439407,24.7158123975645,24.6390692922395,23.4047454500241,23.6238189289201
Unknown 100,25.2401699604542,24.537255116567,24.2917146448175,24.3847100710312,24.1659583330795,23.4285235716977,23.7488178763967,23.8223943571641,23.2980508265517,25.2162818384197,22.9704330324224,23.2769840002811,25.3006992032535,23.4346494796486,22.8192166120822,24.7370488512536,22.8264755860492,23.0922369373829,25.7759079420555,23.3093465901123,23.7506344086693,25.5828780873112,23.5619391568695,23.9640059151044,23.7559558090545,23.6675803394471,23.5145123933525,23.0722239220004,23.2818987647334,23.1906124982927,23.3881346050309,25.1901597937697,24.8042581416762,23.4647946145565
Unknown 101,24.804234787551,23.9078435976276,23.8771276733295,25.0963548855799,23.884128120492,26.1830229122619,23.7348073356599,23.9042991159394,24.3329808932481,23.9897083316821,25.1606738680311,25.3706630885367,23.838594849698,24.8319898547236,23.9594707363126,24.3219741310959,23.4476713243395,23.97276291654,23.5476542247277,24.7194593860203,24.2165125760565,24.5898581399714,24.1681500734479,23.5356260942563,24.5164824341462,23.9913053207904,23.3321741200576,23.9131261294487,23.787039951506,23.9767138542413,24.0770453220139,24.9189753104427,23.7086396115369,24.943265430599
Unknown 102,27.7561604940105,24.6272444692972,24.274040172338,28.3050252123935,26.3323145047615,26.4905706605008,24.2006623813161,27.7565069897384,28.190114850981,26.9826011797469,26.6575902264395,25.0473767014627,24.7326602111227,25.91654132037,25.3359067463947,29.8731227538465,23.9385076281598,25.4231673064535,25.5653870835663,24.7961143829491,27.0666962360607,27.0478997440479,25.9210432221868,23.8877446405605,28.3269384121489,25.8066148840641,26.1197036272146,25.3663603762691,25.114568434576,25.1780757327104,26.5681631044508,28.9821292825148,24.0225975681221,28.8572368216699
Unknown 103,25.5509138829712,25.0713931871737,25.2582625729127,24.6999610743042,24.9126500096292,25.0039330321951,24.3112465644685,23.3274787369523,23.2403417883999,24.0311122232175,23.4875106266436,22.9611548258885,26.2900886922477,24.2229472434301,22.5010751670263,24.7090670414841,23.4334440956381,23.5207828946143,26.409654023002,24.3660173346779,24.0928344968199,25.9209661415333,23.9697084464565,24.1113171003246,23.3650662857807,24.7940675614944,24.7851532518168,23.5112699419716,23.7978754034109,19.8008601999764,22.7734135302584,25.6942318530509,24.5850931828233,23.7820892592541
Unknown 104,25.18366833878,23.8960995418428,24.746515894562,25.3537603700624,24.8097297572942,23.4598248715686,26.9879789098426,24.9842878499127,25.2053092076672,26.2693561782413,25.7527891855801,25.8426196499462,26.6405453690861,24.1320850086191,24.1091082289251,25.4783799804515,24.2689482151138,25.2556123392547,27.4108032777727,25.4072637199571,26.2949844681103,26.5773569238947,24.7510767987356,27.2305230139816,26.266912528238,25.3608850269263,25.9438694013295,25.3296753474048,25.8538173597252,25.3640601501294,26.9112167151079,26.2868047878123,26.671616442737,26.3275375776047
Unknown 105,25.5509700281339,25.0740712764744,25.2576919768998,24.6996707781135,24.8446271518929,25.0055200940225,24.3137905271362,23.4698793008347,23.2403417883999,24.0311122232175,23.5067237335613,22.9611548258885,26.2900886922477,24.2063625822422,22.5825966536288,25.8073933552796,23.535257307588,23.57832722728,26.409654023002,24.3662167912192,24.0489440214822,26.6918957493859,23.9769979896223,24.1345745338208,23.3650662857807,24.69420471204,24.7871133689836,23.5467955227516,24.7448343268596,22.8821281214681,24.4345982606825,25.6940690964571,24.6600604704325,23.7820892592541
Unknown 106,27.6203453986451,27.0495910300052,27.9185306598271,28.0169665711166,27.9607682007731,27.1655601475667,30.0839210631077,28.0477754074067,28.2847081183069,29.3455653227183,28.8852623912215,28.9594246984142,29.3574121924981,27.3171063102432,27.2855793805164,28.5963161685015,27.4894243094411,28.3632287308573,30.1552999483583,28.5221144872526,29.3804226980684,29.7596860488237,27.8871217651731,30.3030373834191,29.3333131676025,28.4701780224767,29.0681771976203,28.4262885721033,29.6971070930601,29.4865104028554,30.00278313049,29.3778408722998,29.4145879901869,29.4304560676198
Unknown 107,24.9112651399932,23.6480906995623,24.7084847610056,24.7379743863981,24.5509632491366,24.3202825450008,24.4113919383449,26.1162131903026,25.8383992076067,25.6987552353155,24.5550508965782,24.470335467568,24.9276608734708,24.5361044385207,24.8992175990822,25.6498046557406,24.7181105035035,25.8113116488362,24.9976676200209,25.2490679455178,26.1534989351601,26.5610692953153,25.1855020821346,27.3134073108433,24.2302421091831,24.5562462670564,25.5427945103591,24.5882914821254,25.0980544471649,23.8111588679407,23.8841885971538,24.033251287141,25.5859676828632,25.1840841093937
Unknown 108,18.3863916885679,22.7092696368681,24.1130476450832,19.3057935759488,25.4193948507797,21.1485276534776,24.1090766154025,22.158968962088,17.3412007489511,17.2273154787168,24.1939360867775,19.1994486345604,20.5276307235623,18.3843126451169,23.9653843211039,19.0697477536256,24.4033819657239,20.9725588204061,17.863531558866,21.9890745393212,17.8042958356485,20.4864814897781,20.1673506535014,25.3947359250837,17.5713205586606,19.2840859128366,24.1087969312284,21.2682217169378,25.0236249645866,20.7911887844596,22.8363724105573,19.4636289009821,23.976621499148,20.2837872863871
Unknown 109,25.0048554006973,23.4692821826273,24.369664701957,24.4224963488145,24.0938753695058,23.0891899989291,25.4127041735374,24.6366671241046,25.0137827146363,25.3647048495704,24.8763713247368,25.0247131097819,23.9776198064934,23.8838084828754,24.0115697288028,24.6618605557364,23.9240100560837,24.2398086824327,25.5938857476356,24.3089350405046,25.5077171132385,25.5653500959963,24.0213004043705,26.6278048246159,25.4446104306474,24.3413062513708,24.7655519017161,24.2910828829276,25.3506104698525,23.8834958199283,25.5970066258333,24.7803016051243,25.6529414572475,24.9154775234216
Unknown 110,24.5485957178006,23.981515265032,26.2452557912198,24.8215525458912,25.0974018046972,23.7041087471641,22.7292701084324,24.2641772117179,24.8169064386833,23.130934910626,24.3386239577653,24.4406672754479,22.4739170186268,21.5907846453202,24.1664510470176,24.2284744394625,24.1978678676321,24.7482039370374,20.713676909048,21.5009082360475,21.022305812947,22.6029244793335,23.6500318466924,22.8352675546111,19.6628825729984,20.8531327381843,22.2703866549093,21.1947326213666,22.4569070185977,21.4217421468223,21.915226500381,19.9965227672432,23.7050111923951,20.989156546933
Unknown 111,29.1834671035972,27.7874296327848,28.5896443686697,28.9304954440986,28.3760069351721,28.1314160416076,30.2199396757874,29.6693868799653,29.4186416706182,29.1073343513944,28.2109508656614,28.3451256170325,29.5930722594349,28.0972230666867,28.564474702174,28.9754690349221,28.349437642612,29.0674855586543,30.5602058623322,28.7981761225424,30.127768629533,29.7253262485605,28.4277306613517,30.8016970207542,29.9188946311094,28.8548544042693,29.2163980438679,28.6861210161236,29.605208266334,27.7923829627002,29.8250261072674,29.2923858632408,30.0883945019808,29.4525018117797
Unknown 112,25.1491928720945,26.8539783483381,28.0103393746388,23.9632383741401,24.3713008782502,27.5035283019632,25.7932950985012,26.6367645627254,23.8285371868814,17.8754679477347,27.8647681143533,27.3406417732813,27.0655604047077,28.0986073724931,27.8564442817808,21.7733172865448,27.8339241435736,24.5681278720769,27.3173497959499,24.8920159401875,24.9451322027157,20.4280995688078,26.9055244844697,27.2844334692393,25.5806199722782,25.0961758895356,26.3061232866102,26.3328684445903,24.4758571533915,23.7134112227867,23.3529182994457,26.0498561008413,25.9273230756226,25.1143307180926
Unknown 113,24.9002187939726,22.8962260422485,22.2748602603845,25.0506579326331,23.2873483367152,23.6648863296959,19.8972058520799,21.1405187624221,21.1772174152695,21.5974518895973,20.1936438872527,20.7558764749302,20.3690978665191,19.581811232045,20.1417058855509,20.8244494643646,18.9742052107983,19.2346958462343,21.0241118225393,19.5535011698185,21.1525626329393,20.1167511024075,18.559808372123,19.7207305012531,20.3671138351706,18.199297844219,19.614236816844,19.5258857598358,20.0253550518738,20.5686232705109,20.5468821653683,20.5971140161879,20.3349166759758,19.4880453830533
Unknown 114,17.6587242297066,22.8840524653654,20.7012416100992,17.5795539251723,20.4106384129879,27.7703483878903,19.4319125520073,18.0499202533784,17.4524223245615,18.170887463866,26.1362362514342,26.1353512235875,18.0728499569541,25.8221419498289,27.8673925148662,17.7249017551476,26.6355426397082,17.9100201651404,18.1250207718916,20.9598349581853,18.0657850488,18.0183215042094,23.7690681725933,23.4333699356758,17.799533137716,23.4292680885767,22.4790018593401,23.1628999600183,21.7468102205161,18.2445169756416,18.2954179049919,23.419004948644,17.9342205663017,21.421611067262
Unknown 115,29.2959244091278,29.7592927718935,30.8742048076905,29.6507473933793,30.538040510159,30.4671990432221,31.636322897729,31.3130004755626,29.7652632923766,28.4533163341352,30.186329426766,30.1029344966591,31.1570716411135,30.0945764325716,31.2087149058345,28.2224083130284,30.6274149655373,30.0731924443379,29.9868220368758,30.6143820757408,30.7738289648847,29.8658964959382,30.3005804572062,30.4679556721354,29.994043460694,30.2229560638228,30.343183497246,30.1071628164792,30.726697543612,29.8466787014535,30.609269333263,30.2175022620751,30.7791185336705,30.3207426429997
Unknown 116,24.3385665011951,25.2748424532802,24.7956745895775,23.9632383741401,23.7023726392159,21.3535451022543,26.3395480952911,24.8069332267592,23.8285371868814,17.8580694072253,25.6128735782701,26.029024789317,25.1757440645763,23.2993284006154,22.0807683564354,21.7733172865448,21.9514580046293,24.5681278720769,26.0119710748753,24.9908636687387,24.7524530001719,20.4280995688078,25.3273242413209,25.6249945835173,25.5806199722782,24.8371790228398,24.9372901270224,25.1496701472204,25.1862351094632,23.3842837764751,24.3636062836834,24.6622354860668,24.7835504241205,23.6345388234283
Unknown 117,22.0178181950198,22.2220114599643,21.6543241267672,21.3572603972202,15.9539701320991,22.7586913297751,23.3673699403486,21.4672987714516,22.199024740668,22.7077970921425,21.0749144055932,21.1930527676565,23.3779052476334,23.444059400037,23.1803533525404,22.6381209447895,22.7308365804767,19.0813640372747,23.9780877325897,16.8209017465574,22.5372816671201,22.3497959063795,23.7487496438258,16.9366086139767,23.1757358668392,23.5665286317213,15.9725781363491,20.4477234669766,16.4640355135463,17.5686034250224,17.4444632630914,16.7740592637049,22.3974169882086,16.9975640189445
Unknown 118,21.9966288328012,22.2116633058846,21.881477395764,21.3774790070835,22.1385575926537,17.798232549265,16.7787800368491,21.4672987714516,16.7897289660199,22.4512774151434,20.656598995809,20.7307837472805,23.2628065636787,23.4450827141466,17.325694610761,16.2482918161923,22.6091806556035,22.3312066453668,23.8838064270082,22.6577750552656,22.4573067953702,22.3922523342465,23.7168027263308,23.6718742361827,16.9839112718157,23.5686856841516,22.8450056156521,23.6308193404502,24.0160683244676,24.3630998043105,23.3221481389058,22.4099030948859,22.4325400745344,23.1252568214723
Unknown 119,27.2348067476627,27.4380392412198,26.8795761168034,27.4027825502653,27.0878936285265,25.0352464041412,26.9745245183973,27.3674156718247,27.2379622545578,27.7848122648779,26.205179105121,24.3049240728844,27.7301101279174,25.0146910927458,24.2177591321748,28.6511193931742,27.549121368136,27.5057663310276,27.361214689947,26.3694829809023,26.9828936347076,27.149270951323,25.6510260016695,25.6730304345213,27.9679193924878,27.3100388211892,26.5060309163771,27.8385079000656,26.3294113798061,26.4454657952193,26.3340166492369,26.6711101726865,26.9697136720016,27.9378548253584
