Name,Count_pre,Count_2,Count_4,Count_6,Count_8,Count_10,Mean_pre,Mean_2,Mean_4,Mean_6,Mean_8,Mean_10,Fold_change_pre_vs_2,Fold_change_pre_vs_4,Fold_change_pre_vs_6,Fold_change_pre_vs_8,Fold_change_pre_vs_10,Fold_change_2_vs_4,Fold_change_2_vs_6,Fold_change_2_vs_8,Fold_change_2_vs_10,Fold_change_4_vs_6,Fold_change_4_vs_8,Fold_change_4_vs_10,Fold_change_6_vs_8,Fold_change_6_vs_10,Fold_change_8_vs_10,P_value_A_pre_vs_2,P_value_A_pre_vs_4,P_value_A_pre_vs_6,P_value_A_pre_vs_8,P_value_A_pre_vs_10,P_value_A_2_vs_4,P_value_A_2_vs_6,P_value_A_2_vs_8,P_value_A_2_vs_10,P_value_A_4_vs_6,P_value_A_4_vs_8,P_value_A_4_vs_10,P_value_A_6_vs_8,P_value_A_6_vs_10,P_value_A_8_vs_10,Flag_A_pre_vs_2,Flag_A_pre_vs_4,Flag_A_pre_vs_6,Flag_A_pre_vs_8,Flag_A_pre_vs_10,Flag_A_2_vs_4,Flag_A_2_vs_6,Flag_A_2_vs_8,Flag_A_2_vs_10,Flag_A_4_vs_6,Flag_A_4_vs_8,Flag_A_4_vs_10,Flag_A_6_vs_8,Flag_A_6_vs_10,Flag_A_8_vs_10
Unknown 151,5,6,4,5,6,6,17.2381927208053,16.3467884430329,16.8020911616513,17.0391648964298,16.3810164937089,16.5073696794531,0.891404277772441,0.436101559154029,0.199027824375477,0.857176227096403,0.730823041352249,-0.455302718618412,-0.692376453396964,-0.0342280506760382,-0.160581236420192,-0.237073734778551,0.421074667942374,0.29472148219822,0.658148402720926,0.531795216976771,-0.126353185744154,0.155647165493678,0.524091308213568,0.757085103135362,0.171523823402273,0.241395034075437,0.489747692723528,0.266405163164724,0.953490717656319,0.784518181765648,0.728379257001876,0.52268385288724,0.653927230931999,0.290214973062571,0.390991590205148,0.829601584069412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 152,5,6,4,5,6,6,23.9486582342943,23.6455830747475,24.1462742760169,22.5539554688883,23.0083548184382,24.6978513472059,0.303075159546818,-0.197616041722625,1.39470276540601,0.9403034158561,-0.749193112911588,-0.500691201269444,1.09162760585919,0.637228256309282,-1.05226827245841,1.59231880712863,1.13791945757873,-0.551577071188962,-0.454399349549909,-2.1438958783176,-1.68949652876769,0.725844691864706,0.836360880325979,0.130432367092227,0.281514866155081,0.388922243235235,0.587459254142168,0.2129770806157,0.441470497505563,0.208139009916967,0.104722055755219,0.222979001305855,0.550311429591492,0.599613597974058,0.0187381655048246,0.0482756707756367,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
Unknown 153,5,6,4,5,6,6,19.2553642519089,18.3453649166512,19.3827054196986,19.6737349016631,18.5449122557769,18.6953553808377,0.909999335257698,-0.127341167789716,-0.418370649754213,0.710451996132061,0.560008871071208,-1.03734050304741,-1.32836998501191,-0.199547339125637,-0.34999046418649,-0.291029481964497,0.837793163921777,0.687350038860924,1.12882264588627,0.97837952082542,-0.150443125060853,0.269046858613335,0.887659011641663,0.623276111776143,0.386000638157307,0.493208282608262,0.238028280510088,0.111257982311574,0.797107591803962,0.652481613519188,0.747005213517214,0.338353217637985,0.430822257542964,0.173047312119304,0.235565069160938,0.846268688997489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 154,5,6,4,5,6,6,22.9835854768732,23.2537103391002,23.4590391177538,23.1552661112854,24.1652881379975,24.6821620345608,-0.270124862227025,-0.475453640880644,-0.171680634412198,-1.18170266112434,-1.69857655768758,-0.20532877865362,0.0984442278148272,-0.911577798897319,-1.42845169546056,0.303773006468447,-0.7062490202437,-1.22312291680694,-1.01002202671215,-1.52689592327538,-0.516873896563236,0.705294836320413,0.548779178001139,0.817837131489538,0.106371689468953,0.0236188080534277,0.787273753544398,0.890246780108374,0.187594925878243,0.0436450453883281,0.701066166297002,0.356968859027683,0.11640348920798,0.164705467641509,0.0400561275706577,0.449779320144553,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0
Unknown 155,5,6,4,5,6,6,25.6292289094272,25.4938095361301,25.3758232541135,25.3445981983187,24.9807154575823,25.0059582135664,0.135419373297164,0.253405655313721,0.284630711108576,0.648513451844945,0.623270695860814,0.117986282016556,0.149211337811412,0.51309407854778,0.48785132256365,0.0312250557948559,0.395107796531224,0.369865040547094,0.363882740736369,0.338639984752238,-0.0252427559841308,0.674016571290708,0.478779692679436,0.39974160600357,0.0519075631711856,0.0610300580362198,0.730849218469693,0.643140902914568,0.102861264164885,0.120030041163985,0.930117782220742,0.254821991237172,0.285695374048265,0.263376231591731,0.297160732747681,0.934349745075166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 156,5,6,4,5,6,6,21.7999028643905,20.5154013188581,21.2384405246194,20.7650406067607,20.3333988636996,20.3207166161969,1.28450154553247,0.561462339771175,1.03486225762984,1.46650400069096,1.47918624819367,-0.7230392057613,-0.249639287902632,0.182002455158482,0.194684702661192,0.473399917858668,0.905041660919782,0.917723908422492,0.431641743061114,0.444323990563824,0.0126822475027097,0.021794905899969,0.34447634196893,0.0710189492169736,0.00982546251615259,0.00928058848383258,0.208877073912695,0.639257839179096,0.719791784483262,0.701226706555981,0.424242497188632,0.118818529091434,0.113973638599642,0.419635001788455,0.406281714959789,0.980032045026753,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Unknown 157,5,6,4,5,6,6,20.2996477661128,19.4401454285014,20.3103211611262,19.961298126032,18.9353554501305,18.7397446889215,0.859502337611325,-0.0106733950134021,0.338349640080789,1.36429231598223,1.55990307719131,-0.870175732624727,-0.521152697530535,0.504789978370901,0.700400739579983,0.349023035094191,1.37496571099563,1.57057647220471,1.02594267590144,1.22155343711052,0.195610761209082,0.152838641375372,0.986955111096308,0.583602138825635,0.0273777407029936,0.0128190473744802,0.173730961152031,0.380073169336193,0.372667933456351,0.219339934309698,0.593916473424368,0.0361109496932639,0.0180302275623304,0.0905388829518158,0.0462497173789503,0.728029503634823,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
Unknown 158,5,6,4,5,6,6,19.5291869594694,18.4322374153397,18.9012501318369,18.30334859358,17.3838960282861,17.8882858320783,1.09694954412973,0.627936827632581,1.22583836588946,2.14529093118332,1.64090112739116,-0.469012716497151,0.128888821759723,1.04834138705359,0.543951583261432,0.597901538256874,1.51735410355074,1.01296429975858,0.919452565293863,0.415062761501709,-0.504389803792154,0.139317170445112,0.437801922290713,0.114798508828454,0.00613999835627424,0.0309627647369045,0.546059521198694,0.859177003807201,0.138434719110533,0.434867365887227,0.459785383354358,0.0585076313983158,0.197977292884948,0.212440965671167,0.568868322790865,0.468638366653464,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Unknown 159,5,6,4,5,6,6,24.1192433445017,24.2575786598881,23.9989274930464,23.9071053028816,23.3132718342714,23.2725559051729,-0.138335315386431,0.120315851455345,0.212138041620136,0.805971510230322,0.846687439328857,0.258651166841776,0.350473357006567,0.944306825616753,0.985022754715288,0.0918221901647911,0.685655658774976,0.726371587873512,0.593833468610185,0.634549397708721,0.0407159290985355,0.6722892798444,0.739646218054386,0.535374452456536,0.0193747315478865,0.0145321377743726,0.459737855823128,0.2883410134061,0.00504691281375823,0.00364620256646315,0.799700792674998,0.057286484338044,0.044879205023278,0.0777278998552071,0.0604857428414529,0.89594406305425,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
Unknown 160,5,6,4,5,6,6,24.343360294247,24.4743337838399,24.7356020613596,24.8995343088404,24.6505370147792,24.3514870096497,-0.130973489592936,-0.392241767112608,-0.556174014593388,-0.307176720532272,-0.00812671540273513,-0.261268277519672,-0.425200525000452,-0.176203230939336,0.122846774190201,-0.16393224748078,0.0850650465803362,0.384115051709873,0.248997294061116,0.548047299190653,0.299050005129537,0.608374371142273,0.172697045864548,0.0447527164889915,0.234735936776951,0.974571896584268,0.340691682062629,0.104179450992237,0.470806131207999,0.61419030450276,0.562921534805328,0.754516087730732,0.165488906793751,0.333188496640821,0.0392999315626291,0.225292331857381,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Unknown 161,5,6,4,5,6,6,18.6341585379809,17.8959884891102,17.966685967965,17.3324665698984,16.7889730056454,16.6200400151797,0.738170048870717,0.667472570015931,1.30169196808258,1.84518553233554,2.01411852280121,-0.0706974788547861,0.563521919211862,1.10701548346482,1.27594847393049,0.634219398066648,1.17771296231961,1.34664595278528,0.543493564252962,0.712426554718633,0.16893299046567,0.19754494563381,0.290329630312628,0.0343965348834963,0.00276942504690209,0.00128709871898997,0.906338179917528,0.322019987763906,0.0475242374969998,0.0239883466997252,0.314524818326213,0.0584729273807259,0.0322088862461733,0.339198590909387,0.21313355683941,0.753466336858758,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
Unknown 162,5,6,4,5,6,6,25.6560644081869,25.4885784273316,25.3475391477691,25.4650015951276,25.3577677989129,25.4378757139452,0.167485980855339,0.308525260417831,0.191062813059283,0.29829660927405,0.218188694241711,0.141039279562492,0.0235768322039434,0.130810628418711,0.0507027133863716,-0.117462447358548,-0.0102286511437804,-0.09033656617612,0.107233796214768,0.0271258811824282,-0.0801079150323396,0.742313226322801,0.585269968542157,0.71956952552965,0.559051476408027,0.668642659390598,0.794991827405032,0.963045942403107,0.787605277300324,0.916779059168138,0.835011124021997,0.984955644042303,0.867771286446551,0.833166825440824,0.957488414182309,0.868892152228328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 163,5,6,4,5,6,6,16.5051308004909,16.0927823778519,16.450096902726,16.4556554017511,15.9389569281458,16.2011632396933,0.412348422638942,0.0550338977648366,0.049475398739748,0.5661738723451,0.303967560797581,-0.357314524874106,-0.362873023899194,0.153825449706158,-0.108380861841361,-0.00555849902508854,0.511139974580264,0.248933663032744,0.516698473605352,0.254492162057833,-0.262206311547519,0.383143678842792,0.915707615691096,0.919610110305109,0.234137288889199,0.518882999615356,0.477264732867943,0.442038017340928,0.731315336761192,0.808723492904217,0.991469693448789,0.311770474562198,0.619617713005488,0.276473192756968,0.588694980512446,0.559198501042208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 164,5,6,4,5,6,6,22.124999086634,20.9041879009046,21.603113572043,21.6121997200413,21.1728158177343,20.8018469396731,1.22081118572946,0.521885514591002,0.512799366592724,0.95218326889972,1.32315214696096,-0.698925671138461,-0.70801181913674,-0.268627916829743,0.102340961231501,-0.00908614799827845,0.430297754308718,0.801266632369963,0.439383902306997,0.810352780368241,0.370968878061245,0.0955275436842569,0.510340788817366,0.49281719607673,0.18892133351451,0.0720994683907034,0.361437888037721,0.32501768656142,0.693007954859435,0.880294033574251,0.990816580661269,0.572274823287702,0.296657148825143,0.538993223628005,0.261344417567659,0.58614719272521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 165,5,6,4,5,6,6,22.8244195478176,22.4030681395286,22.3078295962386,22.2937466847135,22.7830193233648,22.8683555107347,0.421351408289063,0.516589951579039,0.530672863104144,0.0414002244528007,-0.0439359629170362,0.0952385432899767,0.109321454815081,-0.379951183836262,-0.465287371206099,0.0140829115251044,-0.475189727126239,-0.560525914496075,-0.489272638651343,-0.57460882602118,-0.0853361873698368,0.456422910679489,0.410381419972216,0.370325399623808,0.941352190009562,0.937767544774127,0.873878206173275,0.846012362084443,0.480963905193273,0.389254048237726,0.981976193772391,0.431047041811004,0.354117603491575,0.388033976665394,0.312023417768476,0.873654797741645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 166,5,6,4,5,6,6,19.0273650611858,18.9894477809572,17.338048939308,18.5495340946938,19.4585349734188,18.2604565714063,0.0379172802286263,1.68931612187776,0.477830966491972,-0.431169912232992,0.766908489779478,1.65139884164913,0.439913686263345,-0.469087192461618,0.728991209550852,-1.21148515538578,-2.12048603411075,-0.922407632098277,-0.909000878724964,0.289077523287506,1.19807840201247,0.972339170331308,0.170983191681247,0.6761980795069,0.693799127832786,0.485179455105916,0.164519838127095,0.687931496475041,0.653411078363348,0.486497558513052,0.321932852598374,0.0777171007376113,0.431558194846863,0.408949892386149,0.7916420268699,0.256506523496769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 167,5,6,4,5,6,6,24.8579430733671,23.9277786621705,24.1266045484396,24.1938733763208,23.8915046106119,23.6675419168655,0.930164411196532,0.731338524927462,0.664069697046276,0.966438462755214,1.1904011565016,-0.19882588626907,-0.266094714150256,0.0362740515586815,0.260236745305072,-0.0672688278811862,0.235099937827751,0.459062631574142,0.302368765708938,0.526331459455328,0.22396269374639,0.0164928481111585,0.0803865413223083,0.0915173287203851,0.0130982374576957,0.0029470891461555,0.611569101866217,0.469902847718176,0.917299078503036,0.458676707005747,0.868390705895534,0.54858227777739,0.246022726839208,0.41225077689481,0.158858797356296,0.523069917500677,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Unknown 168,5,6,4,5,6,6,24.7223433741313,24.7355851487765,24.5533280694552,24.830550117414,24.7960813050375,24.6457857705085,-0.0132417746452376,0.169015304676055,-0.108206743282722,-0.0737379309062582,0.0765576036228097,0.182257079321293,-0.094964968637484,-0.0604961562610207,0.0897993782680473,-0.277222047958777,-0.242753235582313,-0.0924577010532452,0.0344688123764634,0.184764346905531,0.150295534529068,0.957234126049674,0.538178655706979,0.675334102602043,0.765426357503488,0.756750431759229,0.490703990845143,0.700953847248412,0.797341998802902,0.703294188928342,0.315636506503017,0.36034972768686,0.72571791149067,0.88900406393569,0.456749571957582,0.524872848117128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 169,5,6,4,5,6,6,22.7647377703481,23.9821010925744,22.9744877177786,23.8462761400571,24.4119185089869,24.3240996265079,-1.21736332222627,-0.209749947430513,-1.08153836970897,-1.64718073863879,-1.55936185615979,1.00761337479576,0.135824952517304,-0.429817416412522,-0.34199853393352,-0.871788422278453,-1.43743079120828,-1.34961190872928,-0.565642368929826,-0.477823486450824,0.0878188824790023,0.0223941013589592,0.708744947731435,0.0489784603237461,0.00291141178048897,0.00449388245669771,0.070593237130286,0.788585161322883,0.376799398848554,0.480690319344691,0.128576877275343,0.0123233584413492,0.0179917461054387,0.269505115474978,0.349311911335106,0.8556573264241,-1,0,-1,-1,-1,0,0,0,0,0,-1,-1,0,0,0
Unknown 170,5,6,4,5,6,6,21.980102593371,22.2982868738766,21.9068929158726,22.5942807453342,22.6021448397038,22.1430885574315,-0.318184280505665,0.0732096774984186,-0.614178151963195,-0.622042246332803,-0.162985964060535,0.391393958004084,-0.295993871457529,-0.303857965827138,0.15519831644513,-0.687387829461613,-0.695251923831222,-0.236195641558954,-0.00786409436960867,0.451192187902659,0.459056282272268,0.347809030502632,0.844134427672455,0.0889626947919374,0.0728955272932666,0.628403925165967,0.280000415655483,0.381914079931868,0.347057986609248,0.628849981412235,0.073572286274066,0.0608128879152269,0.511392395028034,0.98132701541762,0.186815349761611,0.159906652413678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 171,5,6,4,5,6,6,25.3257391240574,25.1934313262882,24.8389225095151,25.0345077812422,24.7168678383486,24.401086741714,0.132307797769155,0.486816614542249,0.291231342815191,0.608871285708766,0.924652382343364,0.354508816773095,0.158923545046036,0.476563487939611,0.792344584574209,-0.195585271727058,0.122054671166516,0.437835767801115,0.317639942893575,0.633421039528173,0.315781096634598,0.693305222131752,0.196861822438201,0.40833008886307,0.0779417829821031,0.00980626263211452,0.325405457443511,0.635934745299495,0.143988418987353,0.0188527465013604,0.599149674217354,0.732790574274052,0.226789899524606,0.347184717709918,0.0673317369769631,0.327357854413033,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Unknown 172,5,6,4,5,6,6,22.9142122079392,22.0024998104159,22.5366727255948,22.3865605764192,20.724708748417,19.3656802065123,0.911712397523296,0.377539482344424,0.527651631520012,2.18950345952221,3.54853200142694,-0.534172915178871,-0.384060766003284,1.27779106199891,2.63681960390365,0.150112149175587,1.81196397717778,3.17099251908252,1.6618518280022,3.02088036990693,1.35902854190473,0.298081533437297,0.694678097886865,0.561364998970258,0.0170109177484328,0.000330433769105887,0.564517748630867,0.658367305357432,0.13066032123867,0.00342116696001649,0.875824743365922,0.0584237073625298,0.00185650379687635,0.0638794777468295,0.0016193319107305,0.10892205063402,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
Unknown 173,5,6,4,5,6,6,23.8367723519104,23.1806566132333,23.494004819769,23.8438164545834,22.2195403641743,21.5231129339565,0.656115738677101,0.342767532141398,-0.00704410267298883,1.61723198773606,2.31365941795384,-0.313348206535704,-0.66315984135009,0.961116249058961,1.65754367927674,-0.349811634814387,1.27446445559466,1.97089188581245,1.62427609040905,2.32070352062683,0.696427430217781,0.462299847109253,0.727793478727376,0.993939492579789,0.0773586859869511,0.0141236467480078,0.740864152060742,0.457558718847271,0.262121633767842,0.0587520613837887,0.722441507677496,0.185656584526477,0.0453504755295391,0.0761522539097606,0.0138643891287777,0.413765186620437,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Unknown 174,5,6,4,5,6,6,24.1050088429511,23.6457376515515,23.9502645149305,24.079919286025,23.9835915540092,23.7061897954842,0.459271191399573,0.154744328020527,0.0250895569261189,0.121417288941895,0.398819047466866,-0.304526863379046,-0.434181634473454,-0.337853902457677,-0.0604521439327073,-0.129654771094408,-0.0333270390786318,0.244074719446338,0.0963277320157765,0.373729490540747,0.27740175852497,0.330751093269118,0.765471464148812,0.95905236945741,0.795364845844026,0.397280880503216,0.542924741241228,0.357382766902074,0.451334475309799,0.892220803450495,0.802585273099741,0.946724436529427,0.625371527500913,0.836940412596054,0.427249656205728,0.535562977680843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 175,5,6,4,5,6,6,27.226815865134,26.9447134432432,27.162346259037,27.1656342783105,26.7359873569683,26.2107955113599,0.282102421890773,0.0644696060970347,0.0611815868235368,0.490828508165752,1.01602035377416,-0.217632815793738,-0.220920835067236,0.208726086274979,0.73391793188339,-0.00328801927349787,0.426358902068717,0.951550747677128,0.429646921342215,0.954838766950626,0.525191845608411,0.439769752584955,0.872668816253857,0.87184046410953,0.183903319469107,0.00894291528860215,0.57502380769513,0.54425775894347,0.547895344593479,0.0418293457314301,0.993476599459336,0.276139884776591,0.0198174304419329,0.242880426413871,0.0133373345894485,0.137595967607266,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
Unknown 176,5,6,4,5,6,6,16.8486586779982,15.7709611375405,16.5499038430974,16.3920262607443,15.9629365059065,16.0978166268722,1.07769754045763,0.298754834900823,0.456632417253861,0.885722172091628,0.750842051125968,-0.778942705556805,-0.621065123203767,-0.191975368366,-0.32685548933166,0.157877582353038,0.586967337190805,0.452087216225145,0.429089754837767,0.294209633872107,-0.13488012096566,0.135895828610235,0.703294043368929,0.537860487454309,0.21715513583947,0.293476999437149,0.306337656379948,0.383269562844903,0.77599066874576,0.628567741337982,0.840322318362258,0.438801207088651,0.550022204638069,0.545367578903708,0.67783883736933,0.841480059986945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
