Name,Count_-2_T0,Count_-6_6,Count_-6_4,Count_-2_4,Count_-2_10,Count_-6_8,Count_-2_8,Count_-6_T0,Count_-2_2,Count_-6_2,Count_-2_6,Count_-6_10,Mean_-2_T0,Mean_-6_6,Mean_-6_4,Mean_-2_4,Mean_-2_10,Mean_-6_8,Mean_-2_8,Mean_-6_T0,Mean_-2_2,Mean_-6_2,Mean_-2_6,Mean_-6_10,P_value_A_-2_T0_vs_-6_T0,P_value_A_-6_6_vs_-2_6,P_value_A_-6_4_vs_-2_4,P_value_A_-2_10_vs_-6_10,P_value_A_-6_8_vs_-2_8,P_value_A_-2_2_vs_-6_2,Flag_A_-2_T0_vs_-6_T0,Flag_A_-6_6_vs_-2_6,Flag_A_-6_4_vs_-2_4,Flag_A_-2_10_vs_-6_10,Flag_A_-6_8_vs_-2_8,Flag_A_-2_2_vs_-6_2
DGDG(18:2/20:0);DGDG(19:1/19:1),3,3,3,3,3,3,3,3,3,3,3,3,20.8311168957307,21.0090089791244,20.6870566827916,20.8678580542139,21.0873880651637,20.8889719152874,20.6238725057481,20.8729501697453,20.8528855163194,20.768988565275,20.8071778640597,20.6972941075922,0.871614751070787,0.438363950556303,0.487005175644023,0.140781725220193,0.310929551044037,0.74606290596548,0,0,0,0,0,0
DGDG(31:1),3,3,3,3,3,3,3,3,3,3,3,3,19.4124059778256,17.5697531094786,17.6660196541906,18.2166313034284,17.3352131197174,17.5766417471931,17.469816977995,18.7390541008125,17.8729507701953,17.8116839248804,17.702593861633,17.8231322379302,0.0610249069288932,0.701605329665276,0.121075074196186,0.167244987382434,0.757865226692581,0.859563876803463,0,0,0,0,0,0
DGDG(34:1),3,3,3,3,3,3,3,3,3,3,3,3,22.0285075802736,21.9261778274749,21.9209180421079,21.9803891515428,21.7099232596971,22.1640531738297,22.2235242832647,21.9690364708386,22.1228531075293,22.0633819980943,21.9856489369099,21.6504521502621,0.85932340952298,0.85932340952298,0.85932340952298,0.85932340952298,0.85932340952298,0.85932340952298,0,0,0,0,0,0
DGDG(36:5),3,3,3,3,3,3,3,3,3,3,3,3,19.9457691783755,19.6929693424315,20.2435233637808,19.8970648859823,19.5934271793098,19.8758902437094,19.5294317659109,20.2922276561741,19.3435350187264,19.6899934965249,19.3465108646329,19.9398856571083,0.463467933522625,0.463467933522625,0.463467933522625,0.463467933522625,0.463467933522625,0.463467933522625,0,0,0,0,0,0
DGTSA(14:0/15:0),3,3,3,3,3,3,3,3,3,3,3,3,19.6929685215353,19.3308192617275,19.2522318244573,19.5335028634647,19.6819086850328,19.3058569788399,19.5871280178472,19.411697482528,19.3895928412453,19.1083218022379,19.6120903007348,19.4006376460255,0.28007538868985,0.28007538868985,0.28007538868985,0.28007538868985,0.28007538868985,0.28007538868985,0,0,0,0,0,0
DGTSA(14:0/16:1),3,3,3,3,3,3,3,3,3,3,3,3,22.3483428736361,21.9372764051706,22.1062606798714,22.4719413178366,22.2838602848005,22.1871340270051,22.4984075769898,22.1034239225075,21.863453396305,21.8614646474469,22.2387196913719,22.3138496010729,0.274834233161677,0.181701069687077,0.108205533871328,0.892302002847262,0.168386184314089,0.992834864707394,0,0,0,0,0,0
DGTSA(15:0/15:0),3,3,3,3,3,3,3,3,3,3,3,3,22.3572726467003,22.2440100423745,22.2784034679428,22.4304352733014,22.5536235957415,22.4150822171316,22.5671140224903,22.2052408413417,22.3623526108022,22.2103208054435,22.3960418477332,22.4015917903829,0.488021298916067,0.488021298916067,0.488021298916077,0.488021298916077,0.488021298916057,0.488021298916067,0,0,0,0,0,0
DGTSA(15:0/16:0),3,3,3,3,3,3,3,3,3,3,3,3,23.2005314308761,23.2118510475977,23.6157847089267,23.6735129108725,24.1917580268537,23.5055957070081,24.2147018743307,23.7666458466463,24.0832660264869,24.30313955986,24.0727629787344,24.0882652039272,0.140180110189348,0.0291628328955951,0.877673200117741,0.782711197303985,0.0680274467165939,0.559037818387145,0,-1,0,0,0,0
DGTSA(15:0/16:1),3,3,3,3,3,3,3,3,3,3,3,3,22.5628816096951,22.1604096994961,22.2942692769979,22.490511835285,22.530138547678,22.3125507973351,22.5087933556223,22.366639051408,22.2155292923238,22.0192867340366,22.3566522577832,22.3338959893908,0.356112809648756,0.356112809648756,0.356112809648756,0.356112809648747,0.356112809648747,0.356112809648756,0,0,0,0,0,0
DGTSA(15:0/17:0),3,3,3,3,3,3,3,3,3,3,3,3,21.7065256609816,21.5416539186338,21.7124807346123,21.9283041118474,22.0360514122533,21.8177347574703,21.8233648954784,22.0509504105708,21.4675279920516,22.0688807653232,21.577156091556,21.7271576030178,0.258562735510311,0.906042850268485,0.475371930078811,0.309679943312504,0.985063854478839,0.0546259672700639,0,0,0,0,0,0
DGTSA(16:0/16:0),3,1,2,3,3,3,3,3,3,1,2,3,24.1640663703977,24.9342175019931,25.1367247902577,24.7487987652684,25.1352355135161,24.299282699887,25.166556264755,24.3656152248537,24.3154119972571,25.3854958631402,24.2286679036142,24.1446301579447,0.734223165542882,0.431473811089894,0.560150710145288,0.107344149530347,0.155163912736605,0.211836108880943,0,0,0,0,0,0
DGTSA(16:0/18:1),3,3,3,3,3,3,3,3,3,3,3,3,26.7645633099163,26.7684390755459,26.639022196326,26.7613504610161,27.0649047341539,26.6648713081365,26.7871995728266,26.6422350452262,26.718329309542,26.5960010448519,26.890767340236,26.9425764694638,0.648907312562467,0.648907312562467,0.648907312562448,0.648907312562467,0.648907312562467,0.648907312562486,0,0,0,0,0,0
DGTSA(16:0/18:2),3,3,3,3,3,3,3,3,3,3,3,3,26.2672994807587,26.3565075550797,26.0666493621748,26.4515969772198,27.0393986908081,26.0807359187559,27.0426749680965,26.3827797287677,26.2353731656522,27.0915305282949,26.0391229040887,26.4432010237954,0.808683585499903,0.507478515579648,0.42248836171992,0.218403203197382,0.0525820784735907,0.0820417792204604,0,0,0,0,0,0
DGTSA(16:0/18:3),3,3,3,3,3,3,3,3,3,3,3,3,24.0073695357458,24.295411614536,23.8576761816541,24.0210405718728,24.0634556651944,23.6424960367511,24.0826816242653,24.6156772509977,24.405109099772,24.3196946726758,23.8724689968444,24.3137008822626,0.19456537860764,0.362726219818472,0.723187612911738,0.588088311557193,0.343839051866078,0.852937248857216,0,0,0,0,0,0
DGTSA(16:0/19:1);DGTSA(16:1/19:0),3,3,3,3,3,3,3,3,3,3,3,3,22.9077928359832,22.7313443516245,22.9630382313681,23.0734703108989,22.9481203675916,22.6352329796197,22.9942413457809,22.9068521464056,22.4344204340604,22.8454047935133,23.0314775740488,22.818621415701,0.99649396024013,0.169429663616105,0.606966450302063,0.546778887016831,0.10309644025313,0.06423075407515,0,0,0,0,0,0
DGTSA(16:1/16:1),3,3,3,3,3,3,3,3,3,3,3,3,24.8844142014926,24.8034834928254,24.9406204267753,25.0268829423369,24.7266696463458,24.8494370329417,24.9356995485034,24.7981516859309,24.6767192928432,24.5904567772815,24.8897460083871,24.6404071307841,0.745640345879698,0.745640345879708,0.745640345879698,0.745640345879698,0.745640345879698,0.745640345879688,0,0,0,0,0,0
DGTSA(16:1/18:1),3,3,3,3,3,3,3,3,3,3,3,3,25.9991736804907,25.8134836868579,26.0523503272172,26.1137886635523,26.4996710226188,26.0183062606232,26.0797445969583,25.9377353441556,26.1891903129332,26.1277519765981,25.8749220231931,26.4382326862836,0.898563499966339,0.898563499966334,0.898563499966334,0.898563499966328,0.898563499966328,0.898563499966334,0,0,0,0,0,0
DGTSA(16:1/18:2),3,3,3,3,3,3,3,3,3,3,3,3,22.2498083210848,22.2345443034383,22.5198563676389,22.1333876402808,21.9489972445959,22.0275777097818,22.2731881640422,22.3064077629539,21.9730520902386,22.4252087243833,22.1615456990464,21.9898051988839,0.846193673378827,0.802498975082219,0.193147194858161,0.888751990476195,0.403231916647403,0.130329032934589,0,0,0,0,0,0
DGTSA(17:0/17:0),3,3,3,3,3,3,3,3,3,3,3,3,22.8778540174295,22.7843548077764,22.8383095547943,22.900910156152,22.8573681741587,22.8114130175496,22.9599216323726,23.0106733497196,22.5944941097296,22.5789643472641,22.6374746890561,23.3832064019833,0.615390961129273,0.578724459469968,0.812438142786843,0.0552149218459552,0.574549205366472,0.953034052256169,0,0,0,0,0,0
