Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,SPE_Blank_FTICR_r1_08Feb23_Fir_300SA_P01_9395,SPE_Blank_FTICR_r2_10Feb23_Fir_300SA_P01_9463,SPE_Blank_FTICR_r3_10Feb23_Fir_300SA_P01_9510,Lab_Blank_r1_08Feb23_Fir_300SA_P01_9392,Lab_Blank_r1_08Feb23_Fir_300SA_P01_9415,Lab_Blank_r1_13Feb23_Fir_300SA_P01_9669,Lab_Blank_r2_09Feb23_Fir_300SA_P01_9442,Lab_Blank_r2_13Feb23_Fir_300SA_P01_9713,Lab_Blank_r2_13Feb23_Fir_300SA_P01_9736,Lab_Blank_r3_10Feb23_Fir_300SA_P01_9530,Lab_Blank_r3_10Feb23_Fir_300SA_P01_9554,Lab_Blank_r3_13Feb23_Fir_300SA_P01_9758
533.3120476,30,46,8,0,0,0,0,0,CHO,[M-H]-,534.319324,-0.10400493,-1,0,0,0,0,0,0,0,3475488.5,2771508.5,0,0,2901708
533.3265922,0,0,0,0,0,0,0,0,,,534.3338687,0,-1,0,0,0,0,0,0,0,2856994,4649526,0,0,8218317.5
533.4340787,0,0,0,0,0,0,0,0,,,534.4413552,0,-1,0,0,0,0,0,0,0,0,0,0,0,2745048.3
533.4552595,0,0,0,0,0,0,0,0,,,534.462536,0,-1,0,0,0,0,0,0,0,0,2947652,0,0,3961562.5
533.5303041,36,70,2,0,0,0,0,0,CHO,[M-H]-,534.5375805,0.001820645,-1,0,0,0,0,0,0,0,0,4154956,0,0,4714210
534.1551216,0,0,0,0,0,0,0,0,,,535.1623981,0,-1,0,0,11373083,0,0,0,0,0,0,13280947,12417932,3159840.5
534.1589469,0,0,0,0,0,0,0,0,,,535.1662233,0,-1,0,0,5571099,0,0,0,0,0,0,6319795,5397388.5,0
534.3298418,0,0,0,0,0,0,0,0,,,535.3371183,0,-1,0,0,0,0,0,0,0,0,0,0,0,2934577.8
535.1348241,0,0,0,0,0,0,0,0,,,536.1421006,0,-1,0,0,4504241.5,0,0,0,0,0,0,10467090,9849884,0
535.1523971,0,0,0,0,0,0,0,0,,,536.1596736,0,-1,0,0,7361204,0,0,0,0,0,0,10020628,9092126,0
535.1584407,0,0,0,0,0,0,0,0,,,536.1657172,0,-1,0,0,0,0,0,0,0,0,0,3545876.3,0,0
535.3274479,0,0,0,0,0,0,0,0,,,536.3347244,0,-1,0,0,0,0,0,0,0,0,0,0,0,3174292
535.3405025,0,0,0,0,0,0,0,0,,,536.3477789,0,-1,0,0,0,0,0,0,0,0,2934539.8,0,0,4094869.3
535.4730989,34,64,4,0,0,0,0,0,CHO,[M-H]-,536.4803753,0.158805844,-1,0,0,0,0,0,0,0,3626237.3,3101465.5,0,0,5293986
535.5208256,0,0,0,0,0,0,0,0,,,536.5281021,0,-1,0,0,0,0,0,4834861,0,4950274,8009502.5,0,0,8798119
536.1343545,0,0,0,0,0,0,0,0,,,537.141631,0,-1,0,0,0,0,0,0,0,0,0,3181426.5,4145326.5,0
536.1518945,0,0,0,0,0,0,0,0,,,537.159171,0,-1,0,0,0,0,0,0,0,0,0,3072884,3020977.3,0
536.3592749,30,51,7,1,0,0,0,0,CHON,[M-H]-,537.3665513,0.00307772,-1,0,0,0,0,0,2830975.8,0,4341076,3286901.5,0,0,3531767.5
536.3956205,31,55,6,1,0,0,0,0,CHON,[M-H]-,537.402897,0.07720585,-1,0,0,0,0,0,0,0,3636567.8,0,0,0,3407867
536.5242223,0,0,0,0,0,0,0,0,,,537.5314987,0,-1,0,0,0,0,0,0,0,0,3164038.8,0,0,2877447.5
537.1319183,0,0,0,0,0,0,0,0,,,538.1391948,0,-1,0,0,0,0,0,0,0,0,0,4321234,2856257.5,0
537.4888134,34,66,4,0,0,0,0,0,CHO,[M-H]-,538.4960898,0.038606274,-1,0,0,0,4421201.5,2997374.3,8355567.5,0,12956096,14657513,4136947.8,2997622,21233762
538.4921639,33,66,4,0,1,0,0,0,CHO,[M-H]-,539.4994403,0.046548739,-1,0,0,0,0,0,3248978.5,0,5016092.5,4341838.5,0,0,6052032
539.0955519,0,0,0,0,0,0,0,0,,,540.1028283,0,-1,0,0,0,0,0,0,0,0,0,3981451.3,3328610.8,0
539.1735731,0,0,0,0,0,0,0,0,,,540.1808496,0,-1,0,0,0,4968152,8036503.5,0,3344331,0,0,3842194.5,0,0
539.1816694,0,0,0,0,0,0,0,0,,,540.1889458,0,-1,0,0,0,2836184.5,3412119.8,0,3066828,0,0,0,0,0
539.5027185,0,0,0,0,0,0,0,0,,,540.5099949,0,-1,0,0,0,0,0,5285814,0,6509175,0,0,0,0
539.5044828,34,68,4,0,0,0,0,0,CHO,[M-H]-,540.5117592,0.002662665,-1,7921877.5,6843881.5,5401942.5,8007410,6342813,65791928,3482608.8,82915960,89962672,22083762,15146655,124010784
540.5078433,33,68,4,0,1,0,0,0,CHO,[M-H]-,541.5151198,-0.007874508,-1,2681160.5,0,0,3039039,2724525.8,23627802,0,29676238,30030102,7883022.5,5666611,43811188
541.0709906,0,0,0,0,0,0,0,0,,,542.0782671,0,-1,0,0,0,0,0,0,0,0,0,0,0,3527078.8
541.0728613,0,0,0,0,0,0,0,0,,,542.0801378,0,-1,5540233,18239194,20041290,0,4446391.5,5711953,6882470,9413373,19364174,163002688,145043328,36045224
541.0826899,0,0,0,0,0,0,0,0,,,542.0899663,0,-1,0,2807515.5,0,0,0,0,0,0,0,0,0,0
541.3382758,29,50,9,0,0,0,0,0,CHO,[M-H]-,542.3455522,-0.127288457,-1,6400423.5,6549250.5,5047924.5,0,0,0,0,0,0,0,0,0
541.3406247,0,0,0,0,0,0,0,0,,,542.3479011,0,-1,0,0,0,0,0,0,0,0,0,0,0,2869694.3
541.4836567,33,66,5,0,0,0,0,0,CHO,[M-H]-,542.4909332,0.169702154,-1,0,0,0,0,0,0,0,0,0,0,0,2976202.5
541.5112174,0,0,0,0,0,0,0,0,,,542.5184939,0,-1,0,0,0,0,0,4444284,0,5425953.5,5986679.5,0,0,7817677
542.0705762,0,0,0,0,0,0,0,0,,,543.0778527,0,-1,0,0,0,0,0,0,0,0,0,4528541,4116505,0
542.0723984,0,0,0,0,0,0,0,0,,,543.0796749,0,-1,0,5222258.5,6311655,0,0,0,2859291.3,0,5482925.5,50231708,43921432,11440637
542.0742602,0,0,0,0,0,0,0,0,,,543.0815367,0,-1,0,0,0,0,0,0,0,0,0,5601693.5,3919897.5,0
542.0762168,0,0,0,0,0,0,0,0,,,543.0834933,0,-1,0,3403123.3,2777831.5,0,0,0,0,0,0,20162974,17256474,4995581.5
542.2912036,0,0,0,0,0,0,0,0,,,543.2984801,0,-1,0,0,0,5851076,5372109.5,0,5659957,0,0,8063409,5888057.5,0
543.0411151,0,0,0,0,0,0,0,0,,,544.0483916,0,-1,0,0,0,0,0,0,0,0,0,3104244.5,0,0
543.0680775,0,0,0,0,0,0,0,0,,,544.075354,0,-1,0,0,0,0,0,0,0,0,0,5937655,5308587.5,0
543.0697973,0,0,0,0,0,0,0,0,,,544.0770738,0,-1,0,2753546.5,3536771,0,0,0,0,0,3563020.5,30947832,26480812,7320145
543.0720605,0,0,0,0,0,0,0,0,,,544.079337,0,-1,0,0,0,0,0,0,0,0,0,6730231.5,4841644,0
543.075759,0,0,0,0,0,0,0,0,,,544.0830355,0,-1,0,0,0,0,0,0,0,0,0,6588919.5,6131884.5,0
543.2485982,0,0,0,0,0,0,0,0,,,544.2558747,0,-1,0,0,5912479,0,0,0,0,0,0,12794375,10895558,2753119.8
543.2945491,0,0,0,0,0,0,0,0,,,544.3018255,0,-1,0,0,0,3263500.3,0,0,0,0,0,0,3011788.5,0
543.3092912,0,0,0,0,0,0,0,0,,,544.3165677,0,-1,0,0,0,5828621,4841697.5,0,5412270,0,0,0,0,0
543.332756,32,48,7,0,0,0,0,0,CHO,[M-H]-,544.3400325,-0.05246586,-1,0,0,0,0,0,0,0,3168177,0,0,0,4184678.5
543.4419139,35,60,4,0,0,0,0,0,CHO,[M-H]-,544.4491904,-0.055088249,-1,0,0,0,0,0,0,0,0,0,0,0,3308143.5
544.0693478,0,0,0,0,0,0,0,0,,,545.0766243,0,-1,0,0,0,0,0,0,0,0,0,7332432,7375166,0
544.0729678,0,0,0,0,0,0,0,0,,,545.0802443,0,-1,0,0,0,0,0,0,0,0,0,3126864.5,3312958.8,0
544.2481753,0,0,0,0,0,0,0,0,,,545.2554518,0,-1,0,0,0,0,0,0,0,0,0,3655264,0,0
544.7339774,0,0,0,0,0,0,0,0,,,545.7412539,0,-1,0,0,0,0,0,0,0,0,0,5028490.5,0,0
544.735844,0,0,0,0,0,0,0,0,,,545.7431205,0,-1,0,0,0,0,0,0,0,0,0,64846476,54030752,0
544.737673,0,0,0,0,0,0,0,0,,,545.7449495,0,-1,0,0,0,0,0,0,0,0,0,4987531,4845984,0
545.3847981,33,54,6,0,0,0,0,0,CHO,[M-H]-,546.3920745,-0.064180747,-1,0,0,0,0,0,0,0,2743365.3,0,0,0,5438219.5
545.4211932,34,58,5,0,0,0,0,0,CHO,[M-H]-,546.4284697,-0.081763313,-1,0,0,0,0,0,0,0,0,0,0,0,3075854
546.7316506,0,0,0,0,0,0,0,0,,,547.738927,0,-1,0,0,0,0,0,0,0,0,0,10820407,7985858.5,0
547.3276954,31,48,8,0,0,0,0,0,CHO,[M-H]-,548.3349719,-0.097325429,-1,0,0,0,0,0,0,0,0,0,0,0,2782110.5
547.4004382,33,56,6,0,0,0,0,0,CHO,[M-H]-,548.4077147,-0.045827679,-1,0,0,0,0,0,4504256,0,5569736.5,0,0,0,11674532
547.5459259,37,72,2,0,0,0,0,0,CHO,[M-H]-,548.5532024,0.053171222,-1,0,0,0,0,0,0,0,0,3216294.5,0,0,4795310.5
548.4037986,32,56,6,0,1,0,0,0,CHO,[M-H]-,549.411075,-0.055785265,-1,0,0,0,0,0,0,0,0,0,0,0,4081644.5
549.2024935,0,0,0,0,0,0,0,0,,,550.2097699,0,-1,0,0,0,4045192.8,0,0,0,0,0,0,0,0
549.2268891,0,0,0,0,0,0,0,0,,,550.2341655,0,-1,0,0,0,0,0,0,3117195.5,0,0,0,0,0
549.4160595,33,58,6,0,0,0,0,0,CHO,[M-H]-,550.423336,0.006559426,-1,0,0,0,2836885,0,0,0,5399869,7869514.5,0,0,7963699
550.4194425,32,58,6,0,1,0,0,0,CHO,[M-H]-,551.426719,-0.044486972,-1,0,0,0,0,0,0,0,2756977,0,0,0,4536438.5
551.4316269,33,60,6,0,0,0,0,0,CHO,[M-H]-,552.4389034,0.156158488,-1,0,0,0,0,0,0,0,0,0,0,0,5762232.5
551.5043689,35,68,4,0,0,0,0,0,CHO,[M-H]-,552.5116454,0.20863205,-1,0,0,0,0,0,0,0,0,0,0,0,2752189
552.8938689,0,0,0,0,0,0,0,0,,,553.9011454,0,-1,0,0,0,0,0,0,0,0,0,2756907.3,0,0
553.4836802,34,66,5,0,0,0,0,0,CHO,[M-H]-,554.4909566,0.123689626,-1,0,0,0,0,0,0,0,0,0,0,0,2935093.3
553.5201901,35,70,4,0,0,0,0,0,CHO,[M-H]-,554.5274666,-0.10071217,-1,0,0,0,0,0,0,0,5127672.5,4617636.5,0,0,4984119.5
554.0803522,0,0,0,0,0,0,0,0,,,555.0876287,0,-1,0,0,0,0,0,0,0,0,0,4472197,4106968.5,0
554.3484773,0,0,0,0,0,0,0,0,,,555.3557538,0,-1,0,0,0,0,0,0,0,0,0,0,0,2878822.5
554.5234523,34,70,4,0,1,0,0,0,CHO,[M-H]-,555.5307288,0.066243185,-1,0,0,0,0,0,0,0,0,0,0,0,2846064.3
555.0800796,0,0,0,0,0,0,0,0,,,556.0873561,0,-1,0,0,3718870.5,0,0,0,0,0,0,3220943.3,0,0
555.0884845,0,0,0,0,0,0,0,0,,,556.095761,0,-1,0,0,0,0,0,0,0,0,0,3365328,3231588,0
555.3279396,0,0,0,0,0,0,0,0,,,556.3352161,0,-1,16162764,16836366,9352957,0,0,0,0,0,0,0,0,0
555.4417069,0,0,0,0,0,0,0,0,,,556.4489833,0,-1,0,0,0,0,0,0,0,0,2799168,0,0,3940770
555.4992594,34,68,5,0,0,0,0,0,CHO,[M-H]-,556.5065359,0.250489925,-1,0,0,0,0,0,0,0,0,0,0,0,3066277
556.3313429,0,0,0,0,0,0,0,0,,,557.3386194,0,-1,5206073,5410712.5,2932632,0,0,0,0,0,0,0,0,0
557.4574377,36,62,4,0,0,0,0,0,CHO,[M-H]-,558.4647141,0.172511441,-1,0,0,0,0,0,0,0,0,0,0,0,3208710.8
559.4003549,34,56,6,0,0,0,0,0,CHO,[M-H]-,560.4076314,0.103766593,-1,0,0,0,0,0,0,0,0,0,0,0,5205596.5
559.436819,35,60,5,0,0,0,0,0,CHO,[M-H]-,560.4440955,-0.036508308,-1,0,0,0,0,0,2749297.8,0,6964871.5,5975927,0,0,8134238
560.4402804,34,60,5,0,1,0,0,0,CHO,[M-H]-,561.4475568,-0.226151745,-1,0,0,0,0,0,0,0,3015311.5,0,0,0,2882182
561.2786093,0,0,0,0,0,0,0,0,,,562.2858858,0,-1,2837067.3,3084846.8,2936461.5,0,0,0,0,0,0,0,0,0
561.3562702,0,0,0,0,0,0,0,0,,,562.3635466,0,-1,0,0,0,0,0,0,0,0,0,0,0,3271336
561.3796712,33,54,7,0,0,0,0,0,CHO,[M-H]-,562.3869476,0.011492022,-1,0,0,0,0,0,0,0,0,0,0,0,5152424.5
561.4557937,32,66,5,0,0,1,0,0,CHOS,[M-H]-,562.4630701,0.045829632,-1,0,0,0,0,0,0,0,3156627,0,0,0,10733227
561.4863782,0,0,0,0,0,0,0,0,,,562.4936546,0,-1,0,0,0,0,0,0,0,0,0,0,0,3120812.5
561.5615794,38,74,2,0,0,0,0,0,CHO,[M-H]-,562.5688558,0.045829536,-1,0,0,0,0,0,0,0,0,3191829.3,0,0,2894511
562.4590303,31,66,5,0,1,1,0,0,CHOS,[M-H]-,563.4663068,0.255555903,-1,0,0,0,0,0,0,0,0,0,0,0,4012749.3
563.2180208,0,0,0,0,0,0,0,0,,,564.2252973,0,-1,0,0,0,0,0,0,0,0,0,2852843.3,0,0
563.3953257,33,56,7,0,0,0,0,0,CHO,[M-H]-,564.4026022,0.00344771,-1,0,0,0,0,0,0,0,3048076.8,0,0,0,8339178.5
563.4317742,34,60,6,0,0,0,0,0,CHO,[M-H]-,564.4390506,-0.108056517,-1,0,0,0,3002253.8,0,2982155.3,0,0,3696797,3383288,0,4650731.5
563.5043414,36,68,4,0,0,0,0,0,CHO,[M-H]-,564.5116179,0.252928257,-1,0,0,0,0,0,0,0,0,0,0,0,3917550
563.5520772,0,0,0,0,0,0,0,0,,,564.5593537,0,-1,0,2910033,3711972.8,0,0,6912279.5,0,8283787.5,9347238,0,0,13809391
564.3443336,0,0,0,0,0,0,0,0,,,565.35161,0,-1,0,0,0,13763481,12223500,0,15218863,0,0,9662509,8530981,3414790
564.3986305,32,56,7,0,1,0,0,0,CHO,[M-H]-,565.405907,0.091948268,-1,0,0,0,0,0,0,0,0,0,0,0,3437319.5
564.5555886,0,0,0,0,0,0,0,0,,,565.5628651,0,-1,0,0,0,0,0,2966911.3,0,0,5406957,0,0,5453580
565.0181635,0,0,0,0,0,0,0,0,,,566.02544,0,-1,0,0,2996416.5,0,0,0,0,0,0,0,0,0
565.347651,0,0,0,0,0,0,0,0,,,566.3549275,0,-1,0,0,0,5186466,4433995.5,0,5142851,0,0,4089957.8,2752673.3,0
565.4393768,0,0,0,0,0,0,0,0,,,566.4466532,0,-1,0,0,0,2710434.8,7447633.5,6513115,3277136.5,9004662,10203435,4827243,3936428.5,14296867
565.5201848,36,70,4,0,0,0,0,0,CHO,[M-H]-,566.5274613,-0.089207262,-1,0,0,0,3137443.5,0,5280227.5,0,6821492.5,8401200,0,0,12560165
566.0736243,0,0,0,0,0,0,0,0,,,567.0809008,0,-1,0,0,0,2828711.3,0,0,0,0,0,0,0,0
566.1926567,0,0,0,0,0,0,0,0,,,567.1999331,0,-1,0,0,0,3030952,4670594.5,0,2724288.3,0,0,0,0,0
566.2291744,0,0,0,0,0,0,0,0,,,567.2364509,0,-1,0,0,0,0,0,0,0,0,0,3267734.3,0,0
566.4427386,33,61,6,1,0,0,0,0,CHON,[M-H]-,567.4500151,-0.222772144,-1,0,0,0,0,4062355,2800195.5,0,2723429,3339632.3,0,0,5766971
566.5235091,35,70,4,0,1,0,0,0,CHO,[M-H]-,567.5307856,-0.035247718,-1,0,0,0,0,0,0,0,0,3329397.8,0,0,5078845
566.6507518,0,0,0,0,0,0,0,0,,,567.6580283,0,-1,0,0,0,0,0,0,0,0,0,0,0,3044160
566.6569191,0,0,0,0,0,0,0,0,,,567.6641956,0,-1,0,0,0,0,0,0,2925061.3,0,0,0,0,0
566.8106745,0,0,0,0,0,0,0,0,,,567.817951,0,-1,0,0,0,0,0,0,0,0,0,4879541.5,3766612,0
567.1267797,0,0,0,0,0,0,0,0,,,568.1340562,0,-1,0,0,0,0,0,0,0,0,0,0,3752314.3,0
567.3394183,0,0,0,0,0,0,0,0,,,568.3466948,0,-1,0,0,3253785.3,0,0,0,0,3767891,5153197,10318034,6837652,8398671
567.3560089,0,0,0,0,0,0,0,0,,,568.3632854,0,-1,0,0,0,0,0,0,0,0,0,0,0,3233615.5
567.4364373,0,0,0,0,0,0,0,0,,,568.4437138,0,-1,0,0,0,0,0,0,0,0,4403636,0,0,4022097.3
567.5338034,0,0,0,0,0,0,0,0,,,568.5410798,0,-1,0,0,0,0,0,0,0,0,2929082.3,0,0,4163411.3
567.5358508,36,72,4,0,0,0,0,0,CHO,[M-H]-,568.5431272,-0.116839529,-1,0,0,0,2781101.8,0,26579638,0,31938126,33743292,9248988,6542763.5,52266836
568.0313839,0,0,0,0,0,0,0,0,,,569.0386604,0,-1,0,0,0,0,0,0,0,0,0,4354294,4373991,0
568.338666,0,0,0,0,0,0,0,0,,,569.3459425,0,-1,0,0,0,0,0,0,0,0,0,0,0,2752355.5
568.342671,0,0,0,0,0,0,0,0,,,569.3499475,0,-1,0,0,0,0,0,0,0,0,0,0,0,2863971.5
568.539133,35,72,4,0,1,0,0,0,CHO,[M-H]-,569.5464095,0.010763414,-1,0,0,0,0,0,10240799,0,11650615,13603326,4070671.8,0,20932456
569.1322338,0,0,0,0,0,0,0,0,,,570.1395102,0,-1,0,5686775,23027488,0,0,3304285,0,3899944,4796965,21872942,13721194,5492594.5
569.2976608,0,0,0,0,0,0,0,0,,,570.3049373,0,-1,0,0,0,0,0,0,0,0,0,4987190,3490429,0
569.5425157,0,0,0,0,0,0,0,0,,,570.5497921,0,-1,0,0,0,0,0,3097480,0,0,3430975.8,0,0,3200889.8
570.1317966,0,0,0,0,0,0,0,0,,,571.1390731,0,-1,0,0,8064947,0,0,0,0,0,0,7463263,5328607,0
570.1355716,0,0,0,0,0,0,0,0,,,571.1428481,0,-1,0,0,4610995.5,0,0,0,0,0,0,3076447.3,3219167.3,0
571.111471,0,0,0,0,0,0,0,0,,,572.1187475,0,-1,0,2910940.8,10899521,0,5617124,3257389.3,0,3587566.5,5014181,15790478,10248016,6578067.5
571.1291634,0,0,0,0,0,0,0,0,,,572.1364398,0,-1,0,3221214.8,11280452,0,0,0,0,0,0,12091791,6913874.5,3736467.8
571.3980134,39,56,1,0,0,1,0,0,CHOS,[M-H]-,572.4052899,-0.17954068,-1,0,0,0,0,0,0,0,0,0,0,0,2834327.8
571.4975224,0,0,0,0,0,0,0,0,,,572.5047989,0,-1,0,0,0,0,0,5106774,0,6501858,5712573.5,0,0,8468377
572.1111765,0,0,0,0,0,0,0,0,,,573.118453,0,-1,0,0,3674321.5,0,0,0,0,0,0,5513661,3937219,0
572.1288856,0,0,0,0,0,0,0,0,,,573.136162,0,-1,0,0,5113044,0,0,0,0,0,0,3343805.8,3366853,0
572.5008426,0,0,0,0,0,0,0,0,,,573.508119,0,-1,0,0,0,0,0,0,0,0,0,0,0,3174311.8
573.1084818,0,0,0,0,0,0,0,0,,,574.1157582,0,-1,0,0,4429153,0,2810499.8,0,0,0,3335970,5900778.5,5363764,3366831.8
573.4159737,35,58,6,0,0,0,0,0,CHO,[M-H]-,574.4232501,0.155739834,-1,0,0,0,0,0,0,0,0,0,0,0,3283891.8
573.4525362,36,62,5,0,0,0,0,0,CHO,[M-H]-,574.4598127,-0.152429265,-1,0,0,0,0,0,0,0,3208607.5,0,0,0,3519412.3
573.4945297,0,0,0,0,0,0,0,0,,,574.5018061,0,-1,0,0,0,0,0,0,0,0,0,0,0,2909108.8
574.1078699,0,0,0,0,0,0,0,0,,,575.1151463,0,-1,0,0,0,0,0,0,0,0,0,3380758.8,0,0
574.9869709,0,0,0,0,0,0,0,0,,,575.9942473,0,-1,0,0,0,0,0,0,0,0,0,0,0,2763719
575.4317164,35,60,6,0,0,0,0,0,CHO,[M-H]-,576.4389928,-0.005499026,-1,0,0,0,0,0,0,0,0,3115950,0,0,3695564
575.4715128,33,68,5,0,0,1,0,0,CHOS,[M-H]-,576.4787893,-0.075090699,-1,0,0,0,0,0,0,0,4941140,3208112.5,0,0,11749325
576.4750301,32,68,5,0,1,1,0,0,CHOS,[M-H]-,577.4823065,-0.356199252,-1,0,0,0,0,0,0,0,0,0,0,0,4276183.5
577.3746262,33,54,8,0,0,0,0,0,CHO,[M-H]-,578.3819026,-0.05865224,-1,0,0,0,0,0,0,0,0,0,0,0,2858977.3
577.4473749,35,62,6,0,0,0,0,0,CHO,[M-H]-,578.4546514,-0.020116773,-1,0,0,0,0,0,3934925.3,0,4633861.5,6372387,0,0,7614434
577.5562172,0,0,0,0,0,0,0,0,,,578.5634937,0,-1,0,0,0,0,0,0,0,0,0,0,0,2930659.3
578.4507793,34,62,6,0,1,0,0,0,CHO,[M-H]-,579.4580558,-0.105631742,-1,0,0,0,0,0,0,0,0,0,0,0,3275756.5
579.0223948,0,0,0,0,0,0,0,0,,,580.0296712,0,-1,0,0,0,0,0,0,0,0,0,5855968.5,5573306,0
579.0702868,0,0,0,0,0,0,0,0,,,580.0775632,0,-1,0,4490826,10220713,0,0,0,0,0,0,8708834,8477375,0
579.1610499,0,0,0,0,0,0,0,0,,,580.1683264,0,-1,0,0,3146933.3,0,0,0,0,0,0,7555814,6810312.5,0
579.2129893,0,0,0,0,0,0,0,0,,,580.2202658,0,-1,0,0,0,6083431.5,6146210.5,0,5880199.5,0,0,0,0,0
579.3902054,33,56,8,0,0,0,0,0,CHO,[M-H]-,580.3974819,0.063552412,-1,0,0,0,0,0,0,0,0,0,0,0,2775030.3
579.5360214,0,0,0,0,0,0,0,0,,,580.5432979,0,-1,0,0,0,0,0,0,0,0,0,0,0,2804727.8
579.7853139,0,0,0,0,0,0,0,0,,,580.7925904,0,-1,0,0,0,0,0,0,0,0,0,2771709.8,0,0
580.0697127,0,0,0,0,0,0,0,0,,,581.0769892,0,-1,0,0,3836210.5,0,0,0,0,0,0,3278600.5,0,0
580.3392017,0,0,0,0,0,0,0,0,,,581.3464781,0,-1,0,0,0,7320411.5,4772111.5,0,7141943,0,0,3219218.5,0,0
581.1400862,0,0,0,0,0,0,0,0,,,582.1473627,0,-1,0,0,0,0,0,0,0,0,0,3221296.3,0,0
581.3427197,0,0,0,0,0,0,0,0,,,582.3499961,0,-1,0,0,0,2897745,0,0,0,0,0,0,0,0
581.5513254,37,74,4,0,0,0,0,0,CHO,[M-H]-,582.5586019,0.187054858,-1,0,0,0,0,0,0,0,0,2788611.5,0,0,2890765
583.2298938,30,36,10,2,0,0,0,0,CHON,[M-H]-,584.2371702,-0.299295612,-1,2726100.8,0,0,0,0,0,0,0,0,0,0,0
583.4731499,38,64,4,0,0,0,0,0,CHO,[M-H]-,584.4804264,0.058436306,-1,0,0,0,0,0,0,0,0,3381606.3,0,0,6363171
584.4765061,37,64,4,0,1,0,0,0,CHO,[M-H]-,585.4837825,0.056100542,-1,0,0,0,0,0,0,0,0,0,0,0,3137583.5
584.693709,0,0,0,0,0,0,0,0,,,585.7009854,0,-1,0,0,0,0,0,3014098.8,0,0,0,0,0,0
585.5099865,35,70,6,0,0,0,0,0,CHO,[M-H]-,586.517263,-0.039251809,-1,0,3235044,5390352,0,0,0,0,0,0,0,0,3469373.3
586.8992382,0,0,0,0,0,0,0,0,,,587.9065147,0,-1,0,0,0,0,0,0,0,0,0,6792183.5,5389785,0
587.2035041,0,0,0,0,0,0,0,0,,,588.2107806,0,-1,0,0,0,2855711.5,0,0,0,0,0,0,0,0
587.3589621,34,52,8,0,0,0,0,0,CHO,[M-H]-,588.3662385,-0.033818958,-1,0,0,0,6929182.5,6263794,5382895.5,6459003,15868794,12813858,0,0,11896921
588.3622423,33,52,8,0,1,0,0,0,CHO,[M-H]-,589.3695187,0.092915199,-1,0,0,0,0,0,2797402.5,0,5722967.5,5201487.5,0,0,3143785.8
591.5834061,0,0,0,0,0,0,0,0,,,592.5906826,0,-1,0,0,0,0,0,0,0,2709239.3,4312794,0,0,6195371
592.4347683,0,0,0,0,0,0,0,0,,,593.4420448,0,-1,0,2946963.5,2865547.3,0,0,0,0,0,0,0,0,0
592.5674031,38,75,3,1,0,0,0,0,CHON,[M-H]-,593.5746796,0.026468237,-1,0,0,0,0,0,0,0,0,0,0,0,2764995
592.5867858,0,0,0,0,0,0,0,0,,,593.5940623,0,-1,0,0,0,0,0,0,0,0,2772739,0,0,2869443.5
593.122336,0,0,0,0,0,0,0,0,,,594.1296125,0,-1,0,8308694.5,23022560,0,0,0,0,0,2752280.5,23815354,17221670,3454161.5
593.1301835,0,0,0,0,0,0,0,0,,,594.1374599,0,-1,3346046.5,0,0,0,0,0,0,0,0,0,0,0
593.1766582,0,0,0,0,0,0,0,0,,,594.1839346,0,-1,0,0,0,0,0,0,0,0,0,7861435.5,6307882.5,0
594.1218887,0,0,0,0,0,0,0,0,,,595.1291651,0,-1,0,3163192,8686685,0,0,0,0,0,0,9143512,9287809,0
594.12578,0,0,0,0,0,0,0,0,,,595.1330564,0,-1,0,0,0,0,0,0,0,0,0,4413656.5,3392641.5,0
595.1016563,0,0,0,0,0,0,0,0,,,596.1089327,0,-1,0,0,0,0,0,0,0,0,0,5385461.5,3506394,0
595.1191495,0,0,0,0,0,0,0,0,,,596.1264259,0,-1,0,3311769,6005975,0,0,0,0,0,0,6833398,5439707.5,0
595.3705591,0,0,0,0,0,0,0,0,,,596.3778356,0,-1,0,0,0,0,0,0,0,0,0,0,2774258.3,3005715.5
595.4731055,39,64,4,0,0,0,0,0,CHO,[M-H]-,596.4803819,0.131775853,-1,0,0,0,0,0,0,0,0,0,0,0,4134167
595.5671041,38,76,4,0,0,0,0,0,CHO,[M-H]-,596.5743805,-0.032864707,-1,0,0,0,0,0,0,0,0,3556213.8,0,0,3830042
596.1008951,0,0,0,0,0,0,0,0,,,597.1081716,0,-1,0,0,0,0,0,0,0,0,0,2824467,0,0
596.1185301,0,0,0,0,0,0,0,0,,,597.1258066,0,-1,0,0,0,0,0,0,0,0,0,3300627.5,0,0
596.1512713,0,0,0,0,0,0,0,0,,,597.1585478,0,-1,0,0,5576020,0,0,0,0,0,0,2821396.5,2885944.3,0
596.3342278,0,0,0,0,0,0,0,0,,,597.3415043,0,-1,0,0,0,0,0,0,2896853.8,0,0,0,0,0
598.1304849,0,0,0,0,0,0,0,0,,,599.1377614,0,-1,0,0,6729281,0,0,0,0,0,0,6706511,5521896,0
599.1299282,0,0,0,0,0,0,0,0,,,600.1372046,0,-1,0,0,3250871,0,0,0,0,0,0,3150188.5,0,0
599.1818108,0,0,0,0,0,0,0,0,,,600.1890872,0,-1,0,0,0,0,0,0,2980220.5,0,0,0,0,0
