Metabolites,Wein_1_B_2_3,Wein_2_Pre_6_3,Wein_3_C_6_3,Wein_4_B_2_2,Wein_5_C_6_2,Wein_6_D_6_3,Wein_7_Pre_6_2,Wein_8_E_2_2,Wein_9_E_2_1,Wein_10_E_6_3,Wein_11_D_2_2,Wein_12_E_6_1,Wein_13_E_2_3,Wein_14_C_2_2,Wein_15_D_6_2,Wein_16_A_6_2,Wein_17_A_6_3,Wein_18_B_6_3,Wein_20_Pre_2_3,Wein_21_B_6_2,Wein_22_Pre_2_2,Wein_23_D_6_1,Wein_24_D_2_1,Wein_25_A_6_1,Wein_26_C_6_1,Wein_27_E_6_2,Wein_28_C_2_3,Wein_29_A_2_3,Wein_30_C_2_1,Wein_32_B_6_1,Wein_33_A_2_2,Wein_34_D_2_3,Wein_35_Pre_6_1,Wein_36_Pre_2_1
1-(4-(4'-chlorophenyl)-2-thiazolyl)-3-(2-hydroxy-phenyl)-5-(2-butyl-4-chloro-1H-imidazol,12.2527647591717,13.258162890215,13.137208456686,13.4016712221996,12.6985759859811,12.8006599561616,11.491518789125,12.070406724752,12.0001197398812,13.9611457949201,11.1496523589737,13.1737348218637,12.3853036193416,11.4563531107555,11.3527809101955,12.0694675981712,12.8089127466052,12.9351255033367,11.9138055265172,NA,10.1517689019719,11.1182856446384,NA,NA,11.7215875039142,8.85299527709149,15.213637690595,NA,12.1591838617799,NA,8.24232641775328,9.7685076219328,12.8500843741985,10.925729685957
1,2-cyclohexanedione,13.4181540691531,12.5936053883025,9.63907452779621,11.4658655373963,13.2054356187973,13.5513394843372,10.57296964967,12.5147283640261,13.175930426848,13.5352463270725,13.5369533732619,13.4359821467832,12.7593746177385,13.4134881300319,13.5286340160311,13.3455414838435,13.7044155813384,13.4398204057725,13.6933123514321,12.1613996457484,13.1923953808539,13.366223260589,13.9396973726614,13.3566741896442,12.7213343762967,13.204114828309,13.3281935293939,13.5107348201229,14.0430689501631,10.6587881675767,12.5973753748249,13.876184170833,13.4393827484305,13.4187616634422
3-(4-hydroxyphenyl)propionic acid (phloretic acid),13.4381561773064,13.4756730509449,12.9331596723556,13.4715920069647,13.5331597147084,13.7517174223557,13.2081583029724,13.7590286432706,13.5821477409285,13.2935936877507,14.0810199713769,13.7247921916393,13.5349742231932,13.6954872745136,13.6881295100633,13.4722331132681,13.9357027588603,13.6236580665061,14.0879559264425,13.1276181441865,14.4899593194516,13.5455806665546,14.2236488424088,13.6815835747156,13.8328750057018,13.9222027241138,13.6225447911313,14.0755300403224,14.1691768013595,13.6684677563253,13.560940186035,13.5052690584476,14.064707558407,14.1823156052984
Alizarin,12.6660363528934,11.8468156635877,14.0622125685911,13.4235577618942,12.6016703077763,13.3534679558126,13.3048277896468,13.2445769901094,13.7091215625311,13.4780713293503,12.8063424360897,12.6135564330504,13.9339074797929,11.6125391640952,14.2482569905979,11.7424788534046,12.3901085000415,11.5101679008529,10.925942105558,14.3555274697961,12.9364030500651,12.9603738243351,13.0575268763289,13.1527038455757,13.6113867153765,12.7278391857586,11.3829724887412,12.9384248789707,14.4054246726361,14.1402195889748,13.8117571059381,13.2983348369868,13.6999657734794,12.9129908929678
Ciliatine,14.1228181183356,13.9954941490654,14.7442145957462,14.3614462800888,13.9005959303995,13.8027442874805,13.7857022164377,13.0891544704603,14.0909915063403,14.9597702982563,14.0981291570891,15.7728664967605,14.1897734042319,14.7586409291265,13.4071714641975,14.2930252885696,14.588244126945,14.4358984603953,14.1452015204789,14.677599399567,14.5676083809956,14.3977877473268,14.0315930325813,14.6869149556156,14.501802421887,14.8573345903968,13.2421669280339,14.8750855178401,13.8421818940902,14.5338618010703,14.4329666986336,14.9097632882599,14.9031388457229,14.5283218251166
L-dithiothreitol,10.276068489754,10.3164057557271,11.1822969882695,10.1367511574492,11.2311561473216,11.363494459332,11.8928070658726,12.1986997051625,12.2539694074071,11.4316545346209,11.8761153106701,11.4423797397636,12.8546621368664,13.2081556549383,13.6105598114076,13.199560902432,13.5274425981621,13.3164531690299,13.2487736532822,13.1531139582437,13.206234412079,13.0683968068298,13.5148528584194,12.6449129931965,12.5474592162733,10.9060417076444,11.4311630936545,12.7966788262414,12.6951501757608,11.6052959362051,12.3027918153498,12.7943104924764,12.4037044285577,12.5128053013316
L-homoserine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7595976663089,12.5457857216689,11.0458628524076,11.8412930837513,13.1036753428976,12.9866321626654,12.8295404793863,11.9663475584518,NA,12.1776777662939,NA,NA,NA,NA,NA,NA
Possible Sterol,13.4110734205893,14.0380088510046,15.9721981715774,14.3186435744773,16.0697312040386,15.9867967563795,15.798022402131,15.6620272186767,16.1963368852422,13.0414405870384,11.6813421649475,14.4000934749123,12.5853125281658,15.7269219228579,15.5435858767188,13.7921278360291,12.9230701740515,14.3953580461815,13.9340555646808,15.7861447101495,13.9452475518999,14.8410367017015,15.7288033163836,13.7871747154919,13.8352012747073,15.6513181971042,14.6427189106644,14.5426249718893,14.1551156115335,14.8592339142628,14.356206927132,12.6628091952274,12.823368900644,13.9031560299921
Salicylic acid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7104650894541,NA,NA,NA,NA,NA,NA,NA,15.0527631267138,14.9966641675132,NA,13.6457089443974,14.4744038177478,NA,NA,14.919451572539,NA,NA,NA,NA,14.5224791021242,13.0073137753031,NA,13.8305483103312
Unknown - Similarity to Oleic acid,14.8956065599317,15.3553774542618,14.7409466579659,15.030016875773,15.2340743008555,15.2178459477331,15.3022067440073,14.7411068072348,14.7849586135603,15.0918318652514,15.3606873625371,15.052009776202,15.0481967551963,15.2196101915796,14.9407517703351,15.1107134552605,15.2865106339947,14.8174211861342,15.2299060703273,15.2512377630202,15.4857940237581,15.2767695009163,15.6817827546637,14.7426483757563,15.4739535180332,15.2711584343875,15.4217489933658,15.3137946723577,15.5176208648411,15.3699906660176,14.7853173457353,15.1421608419502,15.3615731591989,15.4931411545755
Unknown 001,16.8913789431378,16.7663114965577,16.2958373787395,13.1179856689352,13.6222256022356,15.4438854349807,16.6004688811129,16.146328764956,13.6954399153006,14.1919691380926,14.218783266997,13.869255959138,13.3811836414086,13.516365512347,14.0742669250521,14.00698257253,13.8651895639495,14.0312844569598,13.8958369803889,14.1419994881496,14.5842546323806,16.7647318665439,14.2432336269797,14.5802317564617,14.0676642291669,14.1369904149701,14.383190445979,14.2631300989706,14.4378072762482,13.6018889437947,13.9198943018811,14.176139862661,14.1106212280988,13.9922270523788
Unknown 002,20.2450487852266,20.0347768825885,20.0454586427723,20.1581244878428,20.0808770924068,20.1281143725882,20.0972160613144,20.1480843746234,19.9889956811286,20.2583743017319,20.1921008735885,20.2139818201814,20.3033567821446,20.243938279596,20.3237110682845,20.2658188291802,20.3885115611749,20.5186021565221,20.2834947744791,20.3722692244319,20.2964803775976,20.2819126936836,20.2946956842921,20.267897010608,20.3299797414308,20.2403487977961,20.4359365843022,20.4948038878395,20.5726453556613,20.5090089986483,20.3973318248889,20.5842139865084,20.4289197288793,20.5359352839999
Unknown 003,14.1606938926254,14.47862728539,14.6781242545299,14.0257357796759,14.0824721781335,14.3316221842077,14.1572619987042,14.0397127360295,14.4124186679118,14.1657789524758,14.447564448703,14.1892251702868,14.4824523783406,13.6737121719172,14.3585155133361,14.2756636599048,16.3896819018625,13.9360204426064,14.7287413322205,14.2973522480717,14.8259738471028,14.4197484291539,14.4975012098426,14.7438571625201,14.5612378730592,14.9133884308205,14.2271503687324,14.4425461818199,14.6128951665175,14.0634017086001,14.060457956995,14.2408757954614,14.1066229073483,14.5097813850691
Unknown 004,18.6105396007823,18.3483068009722,16.2783078450661,18.4476675963361,16.5075438574957,18.3214221478972,16.2686519404461,16.4430600495609,15.5061343609809,18.535018588082,14.815355461355,18.495984963441,16.1263743910485,15.9813615046273,16.2094372756556,15.7680535392794,16.6599362589425,15.33906494658,15.5810879706798,16.6832617902677,15.6588382603274,14.7539049327946,14.9869532153927,18.5781546172713,16.6092749940399,16.4876155153749,18.7176623791179,16.9315048654905,18.8620509070437,16.7742732202281,18.6798645853248,18.8350897451762,18.6948275532858,18.7818629180981
Unknown 005,13.4812525487191,13.5234720728588,14.1124656374291,13.1546396070989,13.2174442374072,13.8509397173256,13.7145602054527,13.5911236012066,13.8236872651899,13.6277768174269,14.1739760652441,13.6834020065264,13.5518972978342,13.3965424083153,13.7524877694235,13.859038328815,13.8455323979262,13.5336672225234,14.326064093517,13.8119786238648,14.4346911478287,13.9165658565435,13.9370165013172,14.026277021867,14.1458599153606,14.2164662743371,13.8511351421096,13.9574608206566,13.6981601047018,13.6483561474641,13.4358319381351,13.7390681594224,13.7292675002271,13.9827152141714
Unknown 006,13.078380975583,12.910928335743,13.531391068476,13.811356952982,14.0962086582639,14.2477004660709,13.6547515613713,13.9260983381822,13.5464384211907,11.9865190528095,13.9665100233559,15.8447450597171,13.8649821096508,11.821294360883,13.8617214661475,14.2322609633231,16.25503613154,13.9063912893184,14.4843856494388,13.04334915396,16.8095463036464,12.5350360366747,15.0578171911231,14.4967062278042,13.4485017820212,14.2761848345863,15.8316867963106,14.2139392101844,16.1225354520744,14.2096508611351,12.7397993318314,12.9762977272113,15.9549035112113,16.1401987174597
Unknown 007,10.6476737338886,13.3252291577916,13.3741516439768,12.8755283732789,14.4517918686504,13.9362273684459,13.9715708311894,14.4711609214325,12.8940280231974,14.5125436242979,13.7647767964614,14.8278864912977,13.8081544742774,13.2672011688408,13.3088717820204,14.136189173435,13.4500348242882,15.0909344297223,14.2212263327123,12.7979206409387,14.0689241109011,14.7139163806091,13.8112709220072,13.1379796628773,14.5683572532369,14.0837119242528,14.794888792334,14.1271460172184,15.1018123827121,10.3501215915595,13.9282897582533,13.530731781526,12.1725661689125,14.830004634712
Unknown 008,14.7863936951123,14.4739910272408,15.2224467452678,14.4392017555229,14.8476480572862,14.9444924195516,14.8885656490357,15.4543157407176,15.4177550251639,14.7384351629697,15.8062869178995,14.9661590359739,14.8810469504482,14.6095330163355,15.1511471985948,15.0262387079777,15.1503962231432,14.67643048859,15.6708920834733,15.2008993184489,15.353160612869,15.0023804166854,15.5172392945913,15.1203148556854,15.2413214116143,15.9894583599804,15.3660894147668,15.0533644102024,15.2016051687508,14.8737063505376,15.1685831794,15.0186723663497,14.9575320622512,14.7435635334198
Unknown 009,16.1052446407256,16.1565173221587,15.3273411951661,16.15660876296,16.1820562611752,16.1617343879942,15.7444973171999,15.872838665289,16.1309384190171,16.0044920732189,16.3165969992918,16.4187378499925,15.9260875397398,16.3849473401202,15.9650082870606,16.0489244257326,16.4292664709987,15.3147295928067,15.2675151474513,15.3754747625308,16.120400216274,15.8747763186172,16.4798733602706,15.5581475981919,15.5361388142876,15.9165443840218,15.7580645313571,15.7621270014375,15.8467730508499,15.9369652349344,15.811109325323,16.7235176212773,15.9299293043954,16.3582902138974
Unknown 010,20.4727836588701,20.0178509161431,21.1170114734319,19.7163505927044,20.0650085017246,20.2756284151282,20.3596293815075,20.2572990219167,20.5200000779964,19.6454538771863,20.5639594036169,19.9602402814263,20.3065452662141,19.9524437603885,20.2491164460647,20.4676546000395,20.173437446441,19.9806230832809,21.1615494175592,20.7820992667853,20.6609289185577,20.0776843775471,19.9282010778813,20.7306920978702,20.6452954216704,20.953816746662,19.6475191438213,20.3975518514799,19.7239694399954,20.6390065619896,20.3093777169549,19.6333630299366,20.1317901090525,20.2436613838409
Unknown 011,16.7404180176944,16.7544558078232,16.6164371250475,16.7200280786537,16.7054992962319,16.9586368292709,16.2370566697924,16.8043716552491,16.598086155153,16.8257816998411,17.0052552184883,16.9129638703546,16.7399160884594,16.7861805956947,16.9448391154446,16.7919328503822,17.0240211120025,16.7671627256302,16.9795831145646,16.5392837482174,17.1029284720454,16.7810204420047,17.0812943952488,16.9506865885486,16.8238271747588,17.0150837619782,16.993747115941,17.0342697866861,17.3136498063121,16.5779042615239,16.6669056726674,17.054988383163,16.9556894570993,17.0733108970172
Unknown 012,14.1018154162818,14.3225421956939,13.8432883769905,13.7754393884668,14.0618267277327,14.328441189068,13.76705721055,14.1919954355897,13.9392015400084,13.9084954875483,14.2855372149437,14.0458638292723,14.1012980767347,14.4004069757776,14.2293051374171,14.0259206935154,14.419163775185,14.5384917109443,14.391008550748,13.5198568683649,14.0885331831026,13.9610909448096,14.4318020352512,14.2210266909408,14.1721332079155,14.3837768947886,14.4357295364998,13.8359651822045,14.657629021467,13.9418665628775,14.0200110246855,14.504831651757,13.9672021291576,14.4032058933772
Unknown 013,16.4621198889486,16.399084216575,16.43398937957,16.5785339948386,16.9097946240829,16.6004694412244,16.0061611414342,16.4625312561475,16.2021694302175,16.3961849792898,16.4511655515453,16.4724827107947,16.437011827807,16.4612384602604,16.3263042766217,16.3469922403027,16.4341916397023,16.3598433682611,16.275643418021,16.0445884554475,16.3159451995017,16.1913770285886,16.4064140894066,16.2587037493261,16.0795077397769,16.238188215352,16.4203739654847,16.3580464773814,16.8509570533764,16.0221169454353,16.024058260689,16.4037236093927,16.2836964581747,16.3189235172129
Unknown 014,15.5828501700157,15.7334560452039,15.6992516217149,15.8248751025357,15.6549951963783,15.9085044092613,15.5414859169031,15.8440426157778,15.544999183418,15.9735544094094,16.0714742770442,16.0235545375534,15.8890659434115,15.8202755627926,15.7887262345089,16.0112938166158,16.1128327710665,16.0385671794107,15.9913420605824,15.9913230233405,16.3054062859343,16.0723019191484,16.3224881573496,16.1539222627282,16.1716041126272,16.1837854844558,16.2589657910085,16.3304015540337,16.4932380387595,16.101427111337,16.0215546539044,16.3510773987253,16.1926861881811,16.347985342153
Unknown 015,14.368734927825,14.0598990067256,14.5297775211574,14.4155933195043,14.0038602501675,14.2072873141,13.9730613355928,14.3428610644631,13.985133274433,14.1095841780279,14.5733175833995,14.1973895180045,14.435206150043,13.850546624185,14.013198195864,14.4920300538867,13.95221676328,14.4895306016727,14.5038789844131,14.2705326259266,14.9484219058671,14.6765234897158,14.0695848402154,14.9780355869245,14.9533478913638,14.5174347961913,14.6899845926252,15.0604585763321,14.8202975806772,14.9505824748652,14.2827533563853,14.4262058394183,14.5678482117588,15.0419926831405
Unknown 016,14.4817003171311,13.3033854861167,15.5765981683895,13.4605725989779,14.4899445810888,14.3837525574588,14.4184633538677,14.2676679222725,14.9121520488703,13.0587386749582,14.7954036412251,13.3870371093995,13.9214187372412,14.3586850158331,14.1697727518948,14.2421451609231,14.7270248829803,13.8076360076091,15.0379449705835,14.5936406268288,14.4138064682419,13.6007717401764,14.1256310168738,14.4636417959462,14.3784439110416,14.7727484992474,13.6748231275001,13.887843643149,13.610241350114,14.1863665108476,14.3812970999183,12.3910744790368,13.6314701611453,13.8587630808992
Unknown 017,13.1636568004472,14.5377559799875,14.236469193496,14.2874468602806,14.216693858716,14.178858280519,14.5429230597801,14.3623223851048,14.7670699827364,14.6249431217703,12.595536079861,14.4620007107958,13.3743216439314,14.6457436689934,14.9834359675807,14.8647397473272,15.6693727361905,14.8544270349795,12.1727817673973,15.4281015571128,15.6643978644505,14.9748874285456,13.5580985662843,15.2538352893661,14.6191758844691,12.9825976681067,14.9975133834611,15.3477320368477,15.164982859127,13.4369907419654,14.8916190996459,14.7929608169858,13.7450249488249,15.3245425433059
Unknown 018,13.8399534019435,14.5649436168104,14.377660950197,14.1584754584841,13.6758595279392,15.9011839833793,14.8356534727039,13.7935189514804,15.0207889998685,12.5652134820392,15.2240754948882,12.9971413366666,10.1942639729455,14.4737506317189,14.5708880498319,14.8995803984061,15.6418646690669,11.4707908807547,15.0567211286607,14.4725558098408,14.5742184851543,14.4895110169951,14.802767636194,9.61855442721228,14.8045373526822,14.3691632572117,10.613687551022,14.2844840618398,14.0393698339426,13.459501708095,10.7377906803243,14.2959036018662,14.8093594884516,13.8569928785824
Unknown 019,12.1227550228968,10.6039561763091,11.6205466476379,12.6887140769229,12.4550633888625,NA,13.1535095706592,14.052592375406,12.8914499889355,13.5733218888293,13.1840374138456,13.6675416590145,13.7545250878718,13.4054271365279,13.3058026837429,13.5092020540226,13.4436222287593,11.2934681222467,NA,13.3155745954097,13.1699371543764,13.5027015900164,12.7451503394032,13.1787568395782,13.6216591718835,13.7313551610753,13.3202068119015,13.6315347257001,14.640322760759,14.5773375314495,14.3332217659188,14.990500917948,14.911814918942,13.6884162216824
Unknown 020,14.8783513617213,14.9595920801607,14.7788911319269,15.0802217485089,14.9878244889509,15.0669856259015,14.7469975277601,15.0335159948198,14.9600826621854,15.0879799983583,15.3677732287025,15.1252538619286,14.9698643822366,14.955767529114,15.2788308896057,15.1932045848497,15.303541973595,15.1804927785663,15.3582382821185,14.9778156286859,15.7568582561235,15.2174607632323,15.3538802772676,15.125754198432,15.0174078790768,15.4746164557857,15.413871431066,15.3835042804015,15.5982811269037,14.9516409775002,14.9100001106755,15.3134116517861,15.1097008067699,15.1345820924438
Unknown 021,15.3567662076856,15.7444094669081,15.5749771418665,15.1069506168546,15.4729238506608,16.5201122365261,15.8925360189075,14.6109790180394,16.0343817947317,14.3477143228114,15.9516363124379,14.2284123621781,15.0654657873552,15.1858094765322,15.9484177641672,15.4026466024273,16.391496139956,14.8836207720517,15.6082017204612,15.4720837341296,15.5144777448819,14.996551150365,15.5575898010322,14.9186723337946,15.259655305929,15.3868860337379,14.2350875555657,15.3154644308718,14.9935082932413,14.6823376078009,14.4894603063542,15.5571660685549,14.7376698558665,15.3993950399773
Unknown 022,14.2748052171061,13.8757657140639,12.2697835969853,13.5967864080786,13.4301145375234,14.1439338509999,13.7665830384581,13.6505395416165,14.0259847938915,13.671107840424,14.0453293700593,13.9797474734804,14.191453705776,14.0113897341157,13.5366976822318,13.7267901011856,14.2041553292673,13.5941066782404,14.2945658956044,14.1164832595558,14.3728997427155,12.1660221316433,13.5990704352152,13.5713862214662,13.3423829921627,14.0530115788093,13.4098584796273,13.5586959622427,13.8380264219326,11.9169153153749,12.8213497206754,13.7558215377069,13.0899547717448,12.8970796262869
Unknown 023,18.8956663814069,18.1874183568624,19.2038612358302,17.946898303398,18.1914745065826,18.5258495419696,18.5131182942519,18.4981681692066,18.5546647495155,17.648163795794,19.1095341923139,18.5154095580862,18.7281169313052,18.4850928897612,18.3858909428002,18.6524225912223,18.4630788140098,18.191008399589,19.0374506134922,18.827515070471,18.8136526860228,18.2634355030469,18.2459739364906,19.2425817334981,18.6655394902084,18.9953493198878,18.1342696996177,18.6257514263398,17.6554135527004,18.6752849311927,18.5261225577704,18.0194481766489,18.3127887061941,18.6795095675258
Unknown 024,14.0612937907572,14.6264261499619,13.9445121566559,14.1790669918085,14.1646986851315,14.2843485780738,13.7553010067953,13.9872541228678,13.8967306238034,14.1287709134812,14.2188190229069,14.1566135922294,14.1957652913449,14.1517574791669,14.0471140517455,13.7544182719513,14.1825237126509,14.6274233387504,14.2684111831727,13.6727098894474,14.3495062187204,14.0357975056931,14.3295707874619,13.7976026285265,13.9630961688675,14.5383987645165,14.2524757296277,14.059267983948,14.8215820147033,13.8079462157358,14.1948185534099,14.3333347702325,13.9895471097286,13.8570307718884
Unknown 025,14.4527129466068,14.8852507859262,14.767540503978,14.264363156405,14.6023606313465,15.3217790410186,14.9036282046871,14.1429795397104,14.9564818297989,14.0706035102566,14.9463698252082,14.9685659939693,15.0674861154499,14.9960767830805,14.7582320229589,14.6708509049,13.1886687480522,14.4011524938592,14.6083616752586,14.5704905625324,14.6757368361211,14.3479824656266,14.8140400226218,13.7192575219957,13.8786435361985,13.9461690957704,13.5012993467102,13.8881155474742,14.0689591261419,12.4751488744449,13.8267969861179,14.5344469750947,13.7896039548216,14.29973192056
Unknown 026,13.0914432664652,13.3223762244996,11.3748951580389,13.3547098141952,12.0751031062508,12.7884340731701,12.6084153090696,11.807800094765,11.1342720555126,13.0650248554318,13.7592785014708,11.960595701971,11.6025625373295,11.8547762865533,13.1527488669139,11.598784071302,11.8391516562746,12.0162101447987,12.8342977047806,11.4167904585908,13.0384260548639,13.2125337029772,11.8264948105936,10.6293268803905,12.4982492554586,10.4550009340581,12.0019769110209,13.196198465803,12.2370946846563,13.7374981947877,12.0225773284782,13.7955829307311,13.3195372943897,13.461980243474
Unknown 027,14.5746263010827,13.6167584191365,13.817670123979,14.6974859912922,11.196465960027,14.5679159907678,13.8031400642558,14.0258083996541,14.5066630758106,14.0747488987399,13.8316339542081,14.0941182648906,14.6893117091591,11.7537927319029,13.8631744778108,13.3695739636718,13.8824432970603,15.9902450102655,14.4856384247267,14.5754228754183,13.8911645645978,14.7176826420982,14.0696896565081,13.0663488235913,14.5613595723355,14.0494922617043,12.0407928297132,13.8435442453955,13.2041889031577,13.7561175418911,12.2246578832291,14.5580379563633,13.8712649962807,13.1457405590261
Unknown 028,14.8251643505755,15.2038075617892,15.2105219468837,15.4807459765331,15.3636343697843,15.5697133210746,15.459987087501,14.9879944379505,15.3720656517251,15.8799991038708,15.1809050380504,15.8669171917119,15.0826669747223,15.2045448708387,15.201341245579,15.6151104210005,15.5435155669032,15.6940618720576,15.6437949978173,15.7419896373848,16.203598633846,15.878873209207,15.9491034046946,15.7531861212578,15.925087938265,15.7361751957591,15.938544693355,16.0699817928157,16.208924656395,15.9782750657709,15.6043417592895,15.9809394837314,15.8643518840074,16.3675191209551
Unknown 029,13.7371615502481,13.5684171414571,13.4093369505883,13.5816579146952,13.5869648391325,13.8089358444058,12.8100910643303,13.418015420291,13.3354870882778,14.1497838935276,13.3465985808407,14.0058717236447,13.7283506444781,13.7248617656252,13.4318949427463,13.7192115651649,13.9067088769935,13.7148358038554,13.2288076258852,13.597479883095,13.563540922699,13.9165626674551,13.7538730345839,13.7081766175463,13.8897491191771,13.6529387980389,13.7519217038008,14.3488635760158,13.8041645059799,14.1348667175074,13.7591543000225,13.7541513328555,13.4583131960504,13.9761042301897
Unknown 030,12.8998012987394,13.9127901915665,13.588866363578,12.9582826397601,13.8204686021307,14.0664766381056,13.6780901801847,13.9618978418633,14.7869021069286,14.137748044776,14.0902644961985,14.5053289656169,12.8750619010608,13.4744295529533,13.3320814343342,13.564262256563,13.7471075938647,12.9379246583224,14.6484748607523,13.4773373368643,13.2388177637841,14.3628368481194,14.2800802529239,13.0385733738646,14.0885406766476,12.8853307045304,14.0454487307402,13.5007796679153,14.4578126849405,12.6864486077877,12.6448563453173,13.6838397008268,14.4380835770839,15.5959712335312
Unknown 031,14.5028030097035,14.5061967283777,14.6080174322369,14.2777704685093,14.5770201949216,14.6621540996036,14.2917739493576,14.6138869592846,14.7995175769596,14.1713637193729,14.9346740120017,14.0511905776863,14.5530548456637,14.1853013575449,14.7316710202076,14.4616209911556,14.6561844383586,14.5669602133525,15.1558213317586,14.2009715779808,14.9964045125471,14.7325571492175,14.7390189418461,14.4170956669874,14.5151218387776,14.6627998900426,14.0171372102639,14.2264878221941,14.3712541111958,14.2993633057572,14.2630946878448,14.4604558593969,14.0358811794474,13.9522282869937
Unknown 032,18.7398423197861,18.7609877364995,18.5666847594543,18.6316611914588,18.6610723011032,18.8375942161942,18.1391650088217,18.6536738197347,18.419690439461,18.7293226095614,18.8555736792202,18.7102503073443,18.6977773167096,18.6301639952958,18.7727166177677,18.6370716284385,18.8812681972199,18.9025800667791,18.9380453806511,18.5369237871744,18.876747647065,18.6212841992249,18.932730142332,18.6995470425338,18.6720230224417,18.7936330182222,18.8835646985045,18.889292497502,19.0678359036119,18.3886487395697,18.5769311508002,18.8957634526514,18.6952828111806,18.8649037420569
Unknown 033,18.4947240553697,17.4853023471609,18.6844809477512,17.3233527585021,17.3415976548947,17.7066897112357,17.5774811765543,17.4849467400381,17.5131752480607,16.6886319503312,17.9232682958548,17.5147026328646,18.001696207282,17.7734603976531,17.4485774831524,18.0084860770858,17.6638201451725,17.658710690476,18.4097949873703,17.9896142802746,18.3217354973205,17.390955119726,17.1566315967061,18.6799496739118,18.2032147701202,18.0957107643869,17.5835521314647,17.8725270514643,16.8340086965131,17.9511595690397,17.8552652559325,17.1307479136176,17.4723747481922,18.2930937447984
Unknown 034,16.849960052209,15.6665456206707,15.9179165961919,15.8255951823541,16.342093837493,16.2144389228592,16.2414451889398,16.7129099235794,16.3828062412376,15.9876755713542,16.6843173588454,15.9247451682668,16.3861810246917,16.3569789091382,16.4417670748102,16.4337621530186,16.506441322738,16.311343123662,16.2068243418083,16.3203953738487,16.4244634270301,16.3175804608139,16.8104506008534,16.4919050568441,16.1781440433218,16.8184563438594,16.4762344600248,17.2398250193767,16.8700458663894,16.0805103543602,16.5141819481888,16.6723288140246,16.193151296802,15.9644263875941
Unknown 035,15.8415255470909,16.6172898508803,15.3426065238305,15.9279424033072,13.8297449948277,13.1114756698679,14.3683300155223,12.050506165495,16.4065567729554,14.8305923846972,16.4010698737856,15.4488281702879,15.2963748045853,16.6492979315503,16.3803203580084,15.7794097159452,17.2643908973175,15.9163931973171,13.7672136450813,16.1164540447191,16.1578505278898,15.272108099181,14.5727878137251,15.8003851827053,14.4028205612011,15.3026266069264,15.9501976993577,15.4303320175771,15.7872833627715,15.4943536856161,16.9843138028589,17.1860420010933,17.1787080392319,16.2575830069789
Unknown 036,15.2299121470046,13.7534997487897,14.6457707960536,15.499581568898,15.7858098231722,10.7362846478211,12.8341942748103,14.9334437710027,15.9171491405952,14.2592829993328,16.0758707645877,14.9489695723893,15.7166575476291,16.1917446820205,16.1503386940563,15.7617993823228,16.9206686098405,14.2252746117352,14.2932317787301,14.9322927878976,15.9801499805562,15.2006160140545,10.8549805481504,16.4846272151,15.3049346359311,16.5797713140151,15.067051302133,15.0679146532144,15.3647234863407,15.3758688311666,15.602215938551,16.8401590487074,14.3346592102849,16.6270401154399
Unknown 037,13.3411613515579,13.4289367596986,13.1654248258164,13.7506851475009,13.6873884345832,13.1962717004007,12.9786104106512,13.5151469748323,13.4871333428891,13.6727000035929,13.7213801916996,13.4864482857227,13.6999310544589,13.6795442539834,13.5541102522075,13.0559323304093,13.5811200345171,13.7298510516234,13.8736999775659,13.5460377094475,14.1879830160996,13.7345895212139,13.6744154221224,14.5579736061978,13.4798767417786,13.8990195010532,13.9699383823318,13.9319434769029,14.17667846325,13.5539267453869,13.7561856737673,13.9404035368014,13.8041571994328,13.3590684774094
Unknown 038,14.5553691656099,14.8780231518133,14.7314170479312,14.7359672677393,14.7400678215403,14.8051622459491,14.4738694715954,15.0708969076205,14.7772256500719,15.063937457685,14.9918949645597,14.6971330560766,14.7303803331009,14.6323431205695,14.5463675380285,14.7626633248825,15.2863762796143,14.8242320969188,15.0822255153533,14.6833695108868,15.2830716185738,15.2398512993884,14.4935786609847,15.7531708884603,14.961134778094,15.2272372999415,15.4290867803587,15.5340633050456,15.3602500328203,13.9152768126097,14.0796071857153,15.2064982059702,15.1765909668733,15.09554866554
Unknown 039,15.3537005229704,15.6885681158052,15.46331653613,15.6075444399629,15.7074331324786,15.8574453165364,15.1151756731186,15.6685033261747,15.456398665103,15.4854100437972,15.9276956125015,15.6028618725905,15.660530656148,15.8674339570139,15.6371107421269,15.5914015268508,15.6201992742707,15.6237369326525,15.807325028279,15.4463287505241,15.7121379075592,15.4162912157421,15.7645009718512,15.5202168009016,15.457090276807,15.495888461722,15.7965667173388,15.6090620598304,15.9022865602533,15.1226893423706,15.4961785761868,15.5694153778468,15.5739424166768,15.7893212917839
